---,DisplayName,Description,DescriptionLong,FlavorText,CustomTypeText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,LevelRangeString,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTagContainer,AffixAnyTagContainer,AffixAllTagContainer,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageTypeTag,SpokeTags,PlayerClassTags,ItemSetTag,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Legendary_Mace_FrostMace,"NSLOCTEXT(""ItemsTable"", ""9960A4C04AFE949360E5FFAD13EDA91A"", ""The North Mace"")","","","NSLOCTEXT(""ItemsTable"", ""7E5EB0C94A3E0E716496A3A35406109B"", ""Don\'t get fleeced: park a monster in front of this mace and jack it up."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Mace""),(TagName=""Element.Ice""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Effect.Ice""),(TagName=""Affix.Damage.Ice""),(TagName=""Affix.Legendary.Global.FrostGolem"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Ice"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Mace","False","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_mace_1h_flashfreeze/w_mace_1h_flashfreeze_t0a_bp.w_mace_1h_flashfreeze_t0a_bp_C",""
Weapon_Legendary_Mace_Tenderizer,"NSLOCTEXT(""ItemsTable"", ""F0180A334478E30D494A7CA7DEB445D7"", ""The Tenderizer"")","","","NSLOCTEXT(""ItemsTable"", ""D77F8716435A0BE84AC446A83580AB8A"", ""Honey? Have you seen my mace brush? There\'s gore all over this one."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Mace""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Railman.LeadCarOverload"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Mace","False","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_mace_1h_smash/w_mace_1h_smash_t3a_bp.w_mace_1h_smash_t3a_bp_C",""
Weapon_Legendary_PetTag_01,"NSLOCTEXT(""ItemsTable"", ""473D41564A03003A974DB682095BFA1B"", ""Token"")","","","","","(RowName="""")","(RowName="""")","True","None","10-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Pet.Tag"")))","(GameplayTags=)","(GameplayTags=((TagName=""Item.Pet.Tag"")))","PetTag_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_tag_1h_winged/w_tag_1h_winged_t4a_bp.w_tag_1h_winged_t4a_bp_C",""
Weapon_Legendary_Pistol_LittleDrake,"NSLOCTEXT(""ItemsTable"", ""1BF2E8914C2DFA18539CC1A85607C245"", ""Lil\' Drake"")","","","NSLOCTEXT(""ItemsTable"", ""FE7829F141D309FC0F081EA15A3E9359"", ""This goose roasts you."")","","(RowName="""")","(RowName="""")","False","None","5-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Element.Fire""),(TagName=""Item.Weapon.Pistol""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Fire""),(TagName=""Affix.Effect.Fire""),(TagName=""Affix.Legendary.Sharpshooter.LittleDrake"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Pistol","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_pistol_1h_goblin/w_pistol_1h_goblin_bp.w_pistol_1h_goblin_bp_C",""
Weapon_Legendary_Pistol_PoisonPopper,"NSLOCTEXT(""ItemsTable"", ""E02E94514C93F18197AD0C871B11648F"", ""Infectious Shooter"")","","","NSLOCTEXT(""ItemsTable"", ""647F4F714CC857290160009D18D80383"", ""One of the most agonizing poisons is known as Dead Man\'s Bones, because it is a vile contagious that persists even deep within discarded bones."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Element.Poison""),(TagName=""Item.Weapon.Pistol""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Poison""),(TagName=""Affix.Effect.Poison""),(TagName=""Affix.Legendary.Sharpshooter.PoisonPopper"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Pistol","False","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_pistol_1h_hyvid/w_pistol_1h_hyvid_bp.w_pistol_1h_hyvid_bp_C",""
Weapon_Legendary_Pistol_Zapshot,"NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Pistol_Zapshot_DisplayName"", ""Zapshot"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Pistol_Zapshot_FlavorText"", ""Mind the zap."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Pistol""),(TagName=""Element.Electric""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Global.ChainLightningBasic"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Pistol","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_pistol_1h_echonok/w_pistol_1h_echonok_bp.w_pistol_1h_echonok_bp_C",""
Weapon_Legendary_Railhammer_BatteryRam,"NSLOCTEXT(""ItemsTable"", ""E9CAF23842F5389FC36985939E2CB82B"", ""Battery Ram"")","","","NSLOCTEXT(""ItemsTable"", ""B37BCD7D4076B1259C896C8405B516EE"", ""It\'s a common misconception that the Railmaster\'s train is fully steam-powered."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Hammer""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Railman.PoundShocks"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Hammer","True","True","True","False","False","False","False","False","Very Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_hammer_2h_voltura/w_hammer_2h_voltura_t3a_bp.w_hammer_2h_voltura_t3a_bp_C",""
Weapon_Legendary_Railhammer_BerserkCrusher,"NSLOCTEXT(""ItemsTable"", ""7224792942B1905D944D52A89598F9E7"", ""Berserk Crusher"")","","","NSLOCTEXT(""ItemsTable"", ""CF394C4642E659820245DD9A38EC207F"", ""The Railmasters don\'t often speak of the few in their ranks who take their enjoyment of using the hammer too far. For those bloodthirsty Railmasters, efficiency in crushing monsters becomes more important than laying rails."")","","(RowName="""")","(RowName="""")","False","None","15-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Hammer""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Railman.MegaPound"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Hammer","True","True","True","False","False","False","False","False","Very Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_hammer_2h_vsgroups/w_hammer_2h_vsgroups_t3a_bp.w_hammer_2h_vsgroups_t3a_bp_C",""
Weapon_Legendary_Railhammer_CentrifugalDemolisher,"NSLOCTEXT(""ItemsTable"", ""27A169CA4DBBBB6107D505A3C619FEB3"", ""Centrifugal Demolisher"")","","","NSLOCTEXT(""ItemsTable"", ""A63FF6AC425DE5E0CB414BA22686FA1B"", ""Constructed with a graphite and astarite blend shaft and highly reactive counterweights in the head, the Centrifugal Demolisher is ideal for any construction site, besieged keep or goblin-infested cave."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Hammer""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Railman.HammerSpinCharges"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Hammer","True","True","True","False","False","False","False","False","Very Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_hammer_2h_steampunk/w_hammer_2h_steampunk_t3a_bp.w_hammer_2h_steampunk_t3a_bp_C",""
Weapon_Legendary_Railhammer_Deadhammer_01,"NSLOCTEXT(""ItemsTable"", ""893FAA5D416156596C5384BA61EA40A6"", ""Deadhammer"")","","","NSLOCTEXT(""ItemsTable"", ""A5C116F0474D9294578F84BB323A75F7"", ""A low, mournful chant rumbled beneath the pounding sound of the Deadhammer."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Hammer""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage.Poison""),(TagName=""Affix.Effect.Poison""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.SummonSkeletonWarriorsOnCrit"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Hammer","True","True","True","False","False","False","False","False","Very Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_hammer_2h_skeleton/w_hammer_2h_skeleton_t3a_bp.w_hammer_2h_skeleton_t3a_bp_C",""
Weapon_Legendary_Rifle_HeartShocker,"NSLOCTEXT(""ItemsTable"", ""309BD14A4D7E268F36A97DB3571930AB"", ""Heart Shocker"")","","","NSLOCTEXT(""ItemsTable"", ""BC70BA8F46ACEB9D43234BB0A1097CD5"", ""Don\'t go swimming in a storm, don\'t stand next to trees under thunderclouds and don\'t get shot by Heart Shocker."")","","(RowName="""")","(RowName="""")","False","None","5-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Element.Electric""),(TagName=""Item.Weapon.Rifle""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Sharpshooter.HeartShocker"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Rifle","True","True","True","False","False","False","False","False","Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_rifle_2h_voltura/w_rifle_2h_voltura_bp.w_rifle_2h_voltura_bp_C",""
Weapon_Legendary_Rifle_Leadership,"NSLOCTEXT(""ItemsTable"", ""22672CDF4260A1323787E3BB30D32863"", ""Ryeful of Leedarshap"")","","","NSLOCTEXT(""ItemsTable"", ""A81D692A42F5186E57CDA7867267C717"", ""If u haf da ryeful, u da leedah."")","","(RowName="""")","(RowName="""")","False","None","10-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Element.Fire""),(TagName=""Item.Weapon.Rifle""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Fire""),(TagName=""Affix.Effect.Fire""),(TagName=""Affix.Legendary.Sharpshooter.Leadership"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Rifle","True","True","True","False","False","False","False","False","Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_rifle_2h_goblin/w_rifle_2h_goblin_bp.w_rifle_2h_goblin_bp_C",""
Weapon_Legendary_Rifle_TheBoomStick,"NSLOCTEXT(""ItemsTable"", ""2BAA611E483CEA06B4A04B9A1E10F648"", ""Wingspan"")","","","NSLOCTEXT(""ItemsTable"", ""38B9A22348BD100F82605292FCB7388D"", ""Dragons don\'t hit often, and they never have to hit more than once."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Element.Physical""),(TagName=""Item.Weapon.Rifle""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Sharpshooter.TheBoomStick"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Rifle","True","True","True","False","False","False","False","False","Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_rifle_2h_flametongue/w_rifle_2h_flametongue_t0a_bp.w_rifle_2h_flametongue_t0a_bp_C",""
Weapon_Legendary_Rifle_Viperstriker,"NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Rifle_Viperstriker_DisplayName"", ""Viperstriker"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Rifle_Viperstriker_FlavorText"", ""Harvesting skyviper venom is a trickier business than you might even guess."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Rifle""),(TagName=""Element.Poison""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Legendary.Global.PoisonAmmoBasic""),(TagName=""Affix.Damage.Poison""),(TagName=""Affix.Effect.Poison"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Rifle","True","True","True","False","False","False","False","False","Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_rifle_2h_hyvid/w_rifle_2h_hyvid_bp.w_rifle_2h_hyvid_bp_C",""
Weapon_Legendary_Shield_Boneblocker,"NSLOCTEXT(""ItemsTable"", ""22A3437E4911FEFA6C10F3817DD66637"", ""Boneblocker"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Shield_Boneblocker_FlavorText"", ""The wall of bones knows nothing of death."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Weapon.Shield""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Defense.Physical""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.SummonSkeletonKnightsOnRelic"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_skullsword/w_shield_1h_skullsword_t3a_bp.w_shield_1h_skullsword_t3a_bp_C",""
Weapon_Legendary_Shield_DefiledGuardian,"NSLOCTEXT(""ItemsTable"", ""5F40EDAF4FCF1CF0DAE5919D81C74ADD"", ""Defiled Guardian"")","","","NSLOCTEXT(""ItemsTable"", ""9979FBAF4DB40C5F4ECC55AC55338A14"", ""Kalacama scavvers were notorious for stripping traps from ancient ruins, wielding them as weapons on ruin runs."")","","(RowName="""")","(RowName="""")","False","None","10-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""Element.Poison""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Defense.Poison""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Forged.CycloneShots"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=((TagName=""Region.GoblinIsle.InfestedForest"")))","(GameplayTags=((TagName=""Character.Player.Forged"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_netherrealm/w_shield_1h_netherrealm_t3a_bp.w_shield_1h_netherrealm_t3a_bp_C",""
Weapon_Legendary_Shield_Firewall,"NSLOCTEXT(""ItemsTable"", ""83AFC9264781B829E8E176B838E10858"", ""Firewall"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Shield_Firewall_FlavorText"", ""Just go ahead and hit me."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""Element.Fire""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Defense.Fire""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.FireballsOnBlock"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=((TagName=""Region.GoblinIsle.GoblinForest"")))","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_gobbrute/w_shield_1h_gobbrute_t0b_bp.w_shield_1h_gobbrute_t0b_bp_C",""
Weapon_Legendary_Shield_Frostwall,"NSLOCTEXT(""ItemsTable"", ""C39D6A424B17ECCCFC889FB23B181E08"", ""Frostwall"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Shield_Frostwall_FlavorText"", ""Those Valgang tribes that settled furthest to the north were known to be masters of Frostreaving: using the very ice around them for protection."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""ItemQuality.Legendary""),(TagName=""Region.Global""),(TagName=""Element.Ice"")))","(GameplayTags=((TagName=""Affix.Defense.Ice""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.IceArmor"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Ice"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_icewall/w_shield_1h_icewall_t2a_bp.w_shield_1h_icewall_t2a_bp_C",""
Weapon_Legendary_Shield_HolyIcon,"NSLOCTEXT(""ItemsTable"", ""04DEF47D4EA5678DFD4BBDA5E89A7271"", ""The Holy Icon"")","","","NSLOCTEXT(""ItemsTable"", ""9D13D1CD443EDEAD7D4F929EB665443B"", ""His Wooly Hooliness sends his regards..."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary""),(TagName=""Region.Global"")))","(GameplayTags=((TagName=""Affix.Defense.Physical""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.HolyIcon"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_alpaca/w_shield_1h_alpaca_t4a_bp.w_shield_1h_alpaca_t4a_bp_C",""
Weapon_Legendary_Shield_PhantomBuffer,"NSLOCTEXT(""ItemsTable"", ""F52594004157EDC3E9A7358E3CEF05EC"", ""Phantom Buffer"")","","","NSLOCTEXT(""ItemsTable"", ""D1339EE04DCBDE14502679B06D932B3A"", ""The spirits of Railmasters past echo down through the ages, ready to be called upon by the truest of Railmasters."")","","(RowName="""")","(RowName="""")","False","None","15-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""Element.Poison""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Defense.Poison""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Railman.GhostTrainPets"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=((TagName=""Region.GoblinIsle.InfestedForest"")))","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_military/w_shield_1h_military_t3a_bp.w_shield_1h_military_t3a_bp_C",""
Weapon_Legendary_Shield_PowerConduit,"NSLOCTEXT(""ItemsTable"", ""E0A0CDA548809CF5698D818086F38284"", ""Power Conduit"")","","","NSLOCTEXT(""ItemsTable"", ""D141B2FB4455045E39FCA5A0E3A173AD"", ""Gripped by darkness, struck by lightning."")","","(RowName="""")","(RowName="""")","False","None","5-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""Element.Electric""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Defense.Electric""),(TagName=""Affix.Legendary.DuskMage.DarkSpearsLightningBolt"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=((TagName=""Region.RedHavenCoast.EchonokMountains"")))","(GameplayTags=((TagName=""Character.Player.DuskMage"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_dusk/w_shield_1h_dusk_t4a_bp.w_shield_1h_dusk_t4a_bp_C",""
Weapon_Legendary_Shield_Shasta,"NSLOCTEXT(""ItemsTable"", ""AC131BF44027F493C47D958AEE172EBA"", ""Shasta\'s Promise"")","","","NSLOCTEXT(""ItemsTable"", ""AE618E6E493B2818BAE375B0E487C4FE"", ""Shasta protects those she loves. Now and forever."")","","(RowName="""")","(RowName="""")","False","None","15-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Weapon.Shield""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Defense.Physical""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Sharpshooter.Shasta"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_sentinel/w_shield_1h_sentinel_t3a_bp.w_shield_1h_sentinel_t3a_bp_C",""
