---,ItemWardrobeRow,GameplayTag,NameOverride,DyeOverride,ItemClass,Notes
Legendary_Global_1_Chest_CC_F,"(RowName=""Legendary_GlobalCC_1_Chest"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""A62CC0364ACA9CEA2EE53BABFC586880"", ""Commodore\'s Jacket"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4a_chest/cc_f_t4a_chest_bp.cc_f_t4a_chest_bp_C",""
Legendary_Global_1_Pants_CC_M,"(RowName=""Legendary_GlobalCC_1_Pants"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""0DC5EC0E403F98FDEE74D285279306C8"", ""Commodore\'s Pantaloons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4a_pants/cc_m_t4a_pants_bp.cc_m_t4a_pants_bp_C",""
Legendary_Global_1_Pants_CC_F,"(RowName=""Legendary_GlobalCC_1_Pants"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""6029F0704649E12B4026F98CDAA75009"", ""Commodore\'s Pantaloons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4a_pants/cc_f_t4a_pants_bp.cc_f_t4a_pants_bp_C",""
Legendary_Global_1_Gloves_CC_M,"(RowName=""Legendary_GlobalCC_1_Gloves"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""44C738604F429CD64B968F98BAA18E67"", ""Commodore\'s Gloves"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4a_gloves/cc_m_t4a_gloves_bp.cc_m_t4a_gloves_bp_C",""
Legendary_Global_1_Gloves_CC_F,"(RowName=""Legendary_GlobalCC_1_Gloves"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""0AC76C9D4A5B129B7AA06DBF86136A23"", ""Commodore\'s Gloves"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4a_gloves/cc_f_t4a_gloves_bp.cc_f_t4a_gloves_bp_C",""
Legendary_Global_1_Boots_CC_M,"(RowName=""Legendary_GlobalCC_1_Boots"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""4852D6764F2E064CC99554AC992A8069"", ""Commodore\'s Boots"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4a_boots/cc_m_t4a_boots_bp.cc_m_t4a_boots_bp_C",""
Legendary_Global_1_Boots_CC_F,"(RowName=""Legendary_GlobalCC_1_Boots"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""90CDBCD945505D141679BDBF8994E02B"", ""Commodore\'s Boots"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4a_boots/cc_f_t4a_boots_bp.cc_f_t4a_boots_bp_C",""
Legendary_Global_1_Shoulders_CC_M,"(RowName=""Legendary_GlobalCC_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""2CFECE914356B55FA6289FBD9AD31054"", ""Commodore\'s Pauldrons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4a_shoulders/cc_m_t4a_shoulders_bp.cc_m_t4a_shoulders_bp_C",""
Legendary_Global_1_Shoulders_CC_F,"(RowName=""Legendary_GlobalCC_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""38FBF7AF4C7F15DA14FFF5AA5F2E062F"", ""Commodore\'s Pauldrons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4a_shoulders/cc_f_t4a_shoulders_bp.cc_f_t4a_shoulders_bp_C",""
Legendary_Global_1_Cape_CC_M,"(RowName=""Legendary_GlobalCC_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""175B44E54247A71B8CA21C85B18ADAD6"", ""Commodore\'s Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4a_cape/cc_m_t4a_cape_bp.cc_m_t4a_cape_bp_C",""
Legendary_Global_1_Cape_CC_F,"(RowName=""Legendary_GlobalCC_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""284760274C36DFF1DB5338B526FDD135"", ""Commodore\'s Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4a_cape/cc_m_t4a_cape_bp.cc_m_t4a_cape_bp_C",""
Common_HeadShoulders_1_Cape_CC_F,"(RowName=""Common_HeadShoulders_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""1059D90E4D6B48496F9D77B2CE4BD89F"", ""Tattered Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t1d_cape/cc_m_t1d_cape_bp.cc_m_t1d_cape_bp_C",""
Common_HeadShoulders_1_Cape_CC_M,"(RowName=""Common_HeadShoulders_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""F8866B4845395AB9FD14469C60687B2B"", ""Tattered Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t1d_cape/cc_m_t1d_cape_bp.cc_m_t1d_cape_bp_C",""
Common_HeadShoulders_1_Shoulders_CC_F,"(RowName=""Common_HeadShoulders_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""F46F6F314E1A1C58F191C39F118F747A"", ""Belted Pauldron"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t1d_shoulders/cc_f_t1d_shoulders_bp.cc_f_t1d_shoulders_bp_C",""
Common_HeadShoulders_1_Shoulders_CC_M,"(RowName=""Common_HeadShoulders_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""B4A94F014B4FF81581A09A92949B940D"", ""Belted Pauldron"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t1d_shoulders/cc_m_t1d_shoulders_bp.cc_m_t1d_shoulders_bp_C",""
Common_HeadShoulders_2_Cape_CC_F,"(RowName=""Common_HeadShoulders_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""D547B0AE4DE938BA0FFC4C8446D5B6D7"", ""Bloody Remnant"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t1e_cape/cc_m_t1e_cape_bp.cc_m_t1e_cape_bp_C",""
Common_HeadShoulders_2_Cape_CC_M,"(RowName=""Common_HeadShoulders_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""66527B6A40F45762AFB4829B05395BB8"", ""Bloody Remnant"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t1e_cape/cc_m_t1e_cape_bp.cc_m_t1e_cape_bp_C",""
Common_HeadShoulders_2_Shoulders_CC_F,"(RowName=""Common_HeadShoulders_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""98CF72C84197C609F9D05AAB7613FEF4"", ""Rum-runner Shoulders"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t1e_shoulders/cc_f_t1e_shoulders_bp.cc_f_t1e_shoulders_bp_C",""
Common_HeadShoulders_2_Shoulders_CC_M,"(RowName=""Common_HeadShoulders_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""6CC58355485941F6968A13A21308F443"", ""Rum-runner Shoulders"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t1e_shoulders/cc_m_t1e_shoulders_bp.cc_m_t1e_shoulders_bp_C",""
Magic_HeadShoulders_1_Cape_CC_F,"(RowName=""Magic_HeadShoulders_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""05355757444C2EBBB2537AA584AD31CA"", ""Stately Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2d_cape/cc_m_t2d_cape_bp.cc_m_t2d_cape_bp_C",""
Magic_HeadShoulders_1_Cape_CC_M,"(RowName=""Magic_HeadShoulders_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""8891B903446401444DF4F6B4F79470EF"", ""Stately Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2d_cape/cc_m_t2d_cape_bp.cc_m_t2d_cape_bp_C",""
Magic_HeadShoulders_1_Shoulders_CC_F,"(RowName=""Magic_HeadShoulders_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""4C665A7B4328AC916960BB8B74E7C1F2"", ""Faded Epaulettes"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t2d_shoulders/cc_f_t2d_shoulders_bp.cc_f_t2d_shoulders_bp_C",""
Magic_HeadShoulders_1_Shoulders_CC_M,"(RowName=""Magic_HeadShoulders_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""A2F114454BC58AAADE40739C73CEE619"", ""Faded Epaulettes"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2d_shoulders/cc_m_t2d_shoulders_bp.cc_m_t2d_shoulders_bp_C",""
Magic_HeadShoulders_2_Cape_CC_F,"(RowName=""Magic_HeadShoulders_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""921C7C384552D79583563A99BA289CB8"", ""Brigand\'s Mantle"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2e_cape/cc_m_t2e_cape_bp.cc_m_t2e_cape_bp_C",""
Magic_HeadShoulders_2_Cape_CC_M,"(RowName=""Magic_HeadShoulders_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""1B547EBE4B21F5A2513F7D90BBF4FF09"", ""Brigand\'s Mantle"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2e_cape/cc_m_t2e_cape_bp.cc_m_t2e_cape_bp_C",""
Magic_HeadShoulders_2_Shoulders_CC_F,"(RowName=""Magic_HeadShoulders_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""E6C74A7347462CB5F41D25A03CF2AA57"", ""Iron Pauldrons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t2e_shoulders/cc_f_t2e_shoulders_bp.cc_f_t2e_shoulders_bp_C",""
Magic_HeadShoulders_2_Shoulders_CC_M,"(RowName=""Magic_HeadShoulders_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""B37A0AD54D35C23BA91EB0B9694912D1"", ""Iron Pauldrons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2e_sholders/cc_m_t2e_shoulders_bp.cc_m_t2e_shoulders_bp_C",""
Legendary_Echonok_1_Boots_CC_F,"(RowName=""Legendary_Echonok_1_Boots"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""53561FC44EF9B60F26251F99A4BC670C"", ""Arc-Powered Boots"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4d_boots/cc_f_t4d_boots_bp.cc_f_t4d_boots_bp_C",""
Legendary_Echonok_1_Boots_CC_M,"(RowName=""Legendary_Echonok_1_Boots"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""81BEB13B4ECD7A4CD129298ABDE2402B"", ""Arc-Powered Boots"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_boots/cc_m_t4d_boots_bp.cc_m_t4d_boots_bp_C",""
Legendary_Echonok_1_Gloves_CC_F,"(RowName=""Legendary_Echonok_1_Gloves"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""486F860B45C5CF938072AFA5FA935C6E"", ""Arc-Powered Gloves"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4d_gloves/cc_f_t4d_gloves_bp.cc_f_t4d_gloves_bp_C",""
Legendary_Echonok_1_Gloves_CC_M,"(RowName=""Legendary_Echonok_1_Gloves"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""4E48062C4E98F9FB02268D95D9F09F56"", ""Arc-Powered Gloves"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_gloves/cc_m_t4d_gloves_bp.cc_m_t4d_gloves_bp_C",""
Legendary_Echonok_1_Cape_CC_F,"(RowName=""Legendary_Echonok_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""05DD4E214F0CA584BF8039BBEA0D155D"", ""Arc-Powered Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_cape/cc_m_t4d_cape_bp.cc_m_t4d_cape_bp_C",""
Legendary_Echonok_1_Cape_CC_M,"(RowName=""Legendary_Echonok_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""FF432F2E4FBFBEAD19BC3FB8B0F5E46A"", ""Arc-Powered Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_cape/cc_m_t4d_cape_bp.cc_m_t4d_cape_bp_C",""
Legendary_Echonok_1_Chest_CC_F,"(RowName=""Legendary_Echonok_1_Chest"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""9652F94848A1772CA0334EA449277B61"", ""Arc-Powered Chest"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4d_chest/cc_f_t4d_chest_bp.cc_f_t4d_chest_bp_C",""
Legendary_Echonok_1_Chest_CC_M,"(RowName=""Legendary_Echonok_1_Chest"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""9A67CDB74ADB21024565419A9EF7CB34"", ""Arc-Powered Chest"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_chest/cc_m_t4d_chest_bp.cc_m_t4d_chest_bp_C",""
Legendary_Echonok_1_Pants_CC_F,"(RowName=""Legendary_Echonok_1_Pants"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""3EBBDED041C75D3B373AE19CB0E3D623"", ""Arc-Powered Pants"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4d_pants/cc_f_t4d_pants_bp.cc_f_t4d_pants_bp_C",""
Legendary_Echonok_1_Pants_CC_M,"(RowName=""Legendary_Echonok_1_Pants"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""B26655A544BDC0B49C6E3BA47F9FD77E"", ""Arc-Powered Pants"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_pants/cc_m_t4d_pants_bp.cc_m_t4d_pants_bp_C",""
Legendary_Echonok_1_Shoulders_CC_F,"(RowName=""Legendary_Echonok_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""EE4C89F64E0ABE6964F7AA9F43D216A1"", ""Arc-Powered Shoulders"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t4d_shoulders/cc_f_t4d_shoulders_bp.cc_f_t4d_shoulders_bp_C",""
Legendary_Echonok_1_Shoulders_CC_M,"(RowName=""Legendary_Echonok_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""7E9E65E44F8E32011C0E1BB248929FFF"", ""Arc-Powered Shoulders"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t4d_shoulders/cc_m_t4d_shoulders_bp.cc_m_t4d_shoulders_bp_C",""
Nude_1_Helm_CC_M,"(RowName=""Nude_1_Hair"")","(TagName=""Character.Player.CursedCaptain.Male"")","","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t0a_hair/cc_m_t0a_hair_bp.cc_m_t0a_hair_bp_C",""
Nude_1_Helm_CC_F,"(RowName=""Nude_1_Hair"")","(TagName=""Character.Player.CursedCaptain.Female"")","","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t0a_hair/cc_f_t0a_hair_bp.cc_f_t0a_hair_bp_C",""
Nude_2_Helm_CC_M,"(RowName=""Nude_9_Hair"")","(TagName=""Character.Player.CursedCaptain.Male"")","","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t00_helm/cc_m_t00_helm_bp.cc_m_t00_helm_bp_C",""
Nude_2_Helm_CC_F,"(RowName=""Nude_9_Hair"")","(TagName=""Character.Player.CursedCaptain.Female"")","","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t00_helm/cc_m_t00_helm_bp.cc_m_t00_helm_bp_C",""
Rare_HeadShoulders_1_Shoulders_CC_F,"(RowName=""Rare_HeadShoulders_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""51047A08404CC617654F10A629073E45"", ""Maelstrom Pauldrons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3f_shoulders/cc_m_t3f_shoulders_bp.cc_m_t3f_shoulders_bp_C",""
Rare_HeadShoulders_1_Shoulders_CC_M,"(RowName=""Rare_HeadShoulders_1_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""A0BA6BDD47ED9C13F72101AF68ED2FDB"", ""Maelstrom Pauldrons"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3f_shoulders/cc_m_t3f_shoulders_bp.cc_m_t3f_shoulders_bp_C",""
Rare_HeadShoulders_2_Shoulders_CC_F,"(RowName=""Rare_HeadShoulders_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""BD959B76424D8F5C533C5DBA367C745B"", ""Regal Epaulettes"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3g_shoulders/cc_m_t3g_shoulders_bp.cc_m_t3g_shoulders_bp_C",""
Rare_HeadShoulders_2_Shoulders_CC_M,"(RowName=""Rare_HeadShoulders_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""7A0477364C493E4CE31E87A16F5F6E57"", ""Regal Epaulettes"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3g_shoulders/cc_m_t3g_shoulders_bp.cc_m_t3g_shoulders_bp_C",""
Rare_HeadShoulders_1_Cape_CC_F,"(RowName=""Rare_HeadShoulders_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""38350CBD4AEC3A5240943086332FDCC0"", ""Maelstrom Mantle"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3f_cape/cc_m_t3f_cape_bp.cc_m_t3f_cape_bp_C",""
Rare_HeadShoulders_1_Cape_CC_M,"(RowName=""Rare_HeadShoulders_1_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""02343B2B4FBC0D634D8E36B28692CCA3"", ""Maelstrom Mantle"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3f_cape/cc_m_t3f_cape_bp.cc_m_t3f_cape_bp_C",""
Rare_HeadShoulders_2_Cape_CC_F,"(RowName=""Rare_HeadShoulders_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""E18D4DFF44A9F0E8DE9021A256801AB3"", ""Regal Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3g_cape/cc_m_t3g_cape_bp.cc_m_t3g_cape_bp_C",""
Rare_HeadShoulders_2_Cape_CC_M,"(RowName=""Rare_HeadShoulders_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""09E3359B4BB04A8936CAE9A7BF8BDBDA"", ""Regal Cape"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t3g_cape/cc_m_t3g_cape_bp.cc_m_t3g_cape_bp_C",""
Magic_Global_2_Boots_CC_F,"(RowName=""Magic_Global_2_Boots"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""97072AAE425FE4BCED10759DD4AC9B25"", ""Marauder\'s Boots"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_f_t2b_boots/cc_f_t2b_boots_bp.cc_f_t2b_boots_bp_C",""
Magic_Global_2_Boots_CC_M,"(RowName=""Magic_Global_2_Boots"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""FCC903214965CFA398633496747CC938"", ""Marauder\'s Boots"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_boots/cc_m_t2b_boots_bp.cc_m_t2b_boots_bp_C",""
Magic_Global_2_Chest_CC_F,"(RowName=""Magic_Global_2_Chest"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""841C0384497B356FD8A0F98588E5FCC4"", ""Marauder\'s Vest"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_f_t2b_chest/cc_f_t2b_chest_bp.cc_f_t2b_chest_bp_C",""
Magic_Global_2_Chest_CC_M,"(RowName=""Magic_Global_2_Chest"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""11654E2E4EA958AE2945C2922FD799EF"", ""Marauder\'s Vest"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_chest/cc_m_t2b_chest_bp.cc_m_t2b_chest_bp_C",""
Magic_Global_2_Gloves_CC_F,"(RowName=""Magic_Global_2_Gloves"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""C6B1E110460A28C728916C806CA58BD0"", ""Marauder\'s Bracers"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_f_t2b_gloves/cc_f_t2b_gloves_bp.cc_f_t2b_gloves_bp_C",""
Magic_Global_2_Gloves_CC_M,"(RowName=""Magic_Global_2_Gloves"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""A07AE81942A37E1AF9A7E1B26F12889D"", ""Marauder\'s Bracers"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_gloves/cc_m_t2b_gloves_bp.cc_m_t2b_gloves_bp_C",""
Magic_Global_2_Helm_CC_F,"(RowName=""Magic_Global_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""F243965D41CCFF4171EB349453C71ECA"", ""Marauder\'s Cape"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_cape/cc_m_t2b_cape_bp.cc_m_t2b_cape_bp_C",""
Magic_Global_2_Helm_CC_M,"(RowName=""Magic_Global_2_Helm"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""916C87614F1B5E8865890698F4D5551F"", ""Marauder\'s Cape"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_cape/cc_m_t2b_cape_bp.cc_m_t2b_cape_bp_C",""
Magic_Global_2_Pants_CC_F,"(RowName=""Magic_Global_2_Pants"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""5486E2D449518B4400CB05B30195EA84"", ""Marauder\'s Trousers"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_f_t2b_pants/cc_f_t2b_pants_bp.cc_f_t2b_pants_bp_C",""
Magic_Global_2_Pants_CC_M,"(RowName=""Magic_Global_2_Pants"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""832CE1CD4E33516AD6A7E09A48E61064"", ""Marauder\'s Trousers"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_pants/cc_m_t2b_pants_bp.cc_m_t2b_pants_bp_C",""
Magic_Global_2_Shoulders_CC_F,"(RowName=""Magic_Global_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""039E73374BB7AA54186B9EA46D33BA58"", ""Marauder\'s Pauldrons"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_f_t2b_shoulders/cc_f_t2b_shoulders_bp.cc_f_t2b_shoulders_bp_C",""
Magic_Global_2_Shoulders_CC_M,"(RowName=""Magic_Global_2_Shoulders"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""0D53913A4BF68342A176F0A620B701D4"", ""Marauder\'s Pauldrons"")","(RowName=""SageOcher"")","/Game/Expansion/Items/Armour/captain/cc_m_t2b_shoulders/cc_m_t2b_shoulders_bp.cc_m_t2b_shoulders_bp_C",""
Magic_Global_3_Boots_CC_F,"(RowName=""Magic_Global_3_Boots"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""D531559B49DA9E34A5C717960A4568E9"", ""Buccaneer Boots"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t2c_boots/cc_f_t2c_boots_bp.cc_f_t2c_boots_bp_C",""
Magic_Global_3_Boots_CC_M,"(RowName=""Magic_Global_3_Boots"")","(TagName=""Character.Player.CursedCaptain.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""7B1146424225383CDCF55797FF682168"", ""Buccaneer Boots"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_m_t2c_boots/cc_m_t2c_boots_bp.cc_m_t2c_boots_bp_C",""
Magic_Global_3_Chest_CC_F,"(RowName=""Magic_Global_3_Chest"")","(TagName=""Character.Player.CursedCaptain.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""2376AEA44D725BBED66A34B5F746FE45"", ""Buccaneer Blouse"")","(RowName="""")","/Game/Expansion/Items/Armour/captain/cc_f_t2c_chest/cc_f_t2c_chest_bp.cc_f_t2c_chest_bp_C",""
