---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
Quest_Infested_IF6_Forest1,"((RowName=""ImperialGuard_08""))","Quest","NSLOCTEXT(""DialogueTable"", ""871F0A1946CB4A7093DD3EB66C1A7ADA"", ""One of our scouts managed to draft a map of the Hyvid Capital, but was lost in transit. Can you help us retrieve it? He was last seen in Hyvid Forest."")","(AssetGuid=F04D33ED01C54789B93462A978F67E05)","None","None","None","None","None","None","1","","True","HFQ_MessageIntercepted (Message Intercepted)"
Quest_Infested_IF6_Forest1:Task_TurnIn,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""9DE61A1D49C865572095068957856525"", ""Is this a map of the new Hyvid Capital? Our scouts risked a lot for this. Let\'s make sure that we have a plan of attack before risking more lives."")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True","HFQ_MessageIntercepted (Message Intercepted)"
Quest_Infested_IF6_Caves1,"((RowName=""ImperialGuard_09""))","Quest","NSLOCTEXT(""DialogueTable"", ""1FFF14A7406A164EF0371D9FA39D7078"", ""You’ve got to help me. The General is never trusting me with the armory keys again! It’s got to be around here somewhere..."")","(AssetGuid=09BE3E920C0A486A9F541969EA5FF617)","None","None","None","None","None","None","1","","True","HFQ_KeyBind (Key Bind)"
Quest_Infested_IF6_Caves1:Task_TurnIn,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""CBCD3BF6488F8783940AB0ACB624FA74"", ""Well, we do have spare armory keys for the very same reason that someone keeps losing them. Thanks, anyway."")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","QuestActive","HFQ_KeyBind:Task_TurnIn","None","None","None","None","1","","True","HFQ_KeyBind (Key Bind)"
Quest_Infested_GatekeepingIF2,"((RowName=""HyvidGatekeeperIF2""))","Modal","NSLOCTEXT(""DialogueTable"", ""CADE84DA46D73B19F4C962A84661A229"", ""Halt! I have strict orders to not let anyone into Bugswat Pass until they\'ve cleared it with Thanes Snow. You\'d better finish up everything you need to, first."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","QuestActive","Quest_Infested_GatekeepingIF2","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF2:Task_TurnIn,"((RowName=""GatekeeperIF2_NoCollide""))","Modal","NSLOCTEXT(""DialogueTable"", ""6D2F1C0D4FF0EEF77B5CE8B063DE84B0"", ""Got word that Thanes Snow has cleared you to head in further. Good luck!"")","(AssetGuid=E09CA9C12A104AEDAF45DA401FB94E66)","QuestComplete","Quest_Infested_GatekeepingIF2","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF3,"((RowName=""HyvidGatekeeperIF3""))","Modal","NSLOCTEXT(""DialogueTable"", ""0538374F46C1FE9A5F03479441427B5F"", ""Oh no you don\'t. Beyond here is what we call Bogwood Hollow, on account of all the swampy, poisonous pools in there. You\'ll have to complete the work you\'ve been given first, before I can let you in here."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","QuestActive","Quest_Infested_GatekeepingIF3","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF4,"((RowName=""HyvidGatekeeperIF4""))","Modal","NSLOCTEXT(""DialogueTable"", ""E68D102D4A7D5C8FA228F5A2B0F340BF"", ""Sorry, if you want to delve deep into the Acrid Plains, you\'ll have to complete the rest of your goals before I can allow you in."")","(AssetGuid=1B8F93DA2F0E4277B1624122455C4B33)","QuestActive","Quest_Infested_GatekeepingIF4","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF5,"((RowName=""HyvidGatekeeperIF5""))","Modal","NSLOCTEXT(""DialogueTable"", ""877F045E4332720D6785158FDA5CF8E3"", ""We\'re getting so deep into the Hyvid territory here. You sure you want to go into the Wastelands? Well, you still have more to do to prove yourself qualified."")","(AssetGuid=DE5BA51EF5294D2F8B0473C2E28698A4)","QuestActive","Quest_Infested_GatekeepingIF5","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF6,"((RowName=""HyvidGatekeeperIF6""))","Modal","NSLOCTEXT(""DialogueTable"", ""C79B04E74926C0CEBEEC1181C7B7C3EB"", ""I know, I know. You must be getting tired of this by now, but look, I\'m just doing my job here. If you want to go into the Hyvid Habitat, then yes, there are still just a few more things you have to do…"")","(AssetGuid=DA29F1676A1E466ABEFA83B6E15340EA)","QuestActive","Quest_Infested_GatekeepingIF6","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip1,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""6DD04F6F4AD3697546F0F0AE625CFA3E"", ""It could be goosebumps, or it could be a rash."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip2,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""A749CDC24456A61A51A53497569BD887"", ""Yes, I\'m still here. Do you need something?"")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip3,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8FBC1D9A45BF289734AF2A80A1BBF3F5"", ""Hurry along, I don\'t have time for chit-chat."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip4,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""429EF9AF4850AA39F0AB9091244BD049"", ""Incidentally, pest control often involves dealing with more than one kind of pest."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
DQ_ForcedRetirement,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""086B8EE148C4014355A80E801DC70D41"", ""Many of the walking dead you see here are men from the last invasion of this land. We don’t know why they’ve risen again, but we hope you can put some of them to rest."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_ForcedRetirement:Task_GetQuest","None","None","None","None","1","","True",""
DQ_SupplyRaid,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B261A7394FF43617F40C2CAF74868AAE"", ""Our caravans keep being raided. Go into the goblin territories and destroy anything you can. Better to burn it than leave it to the enemy."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_SupplyRaid:Task_GetQuest","None","None","None","None","1","","True",""
DQ_CleansetheCave,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AFA6576E42E12062CD65358945A35A69"", ""Dast was a Captain of the guard during our last invasion. We thought him lost, but have heard rumors he still \""lives,\"" only now as a leader of creatures of the night. This cannot stand."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_CleansetheCave:Task_GetQuest","None","None","None","None","1","","True",""
DQ_SendingaMessage,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D4BB4C264FD928813479E48A800C989E"", ""Goblins killed my family, my brother’s family, and someone from just about every one of the soldier’s you see here’s families. Let’s try and even out the score a little."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_SendingaMessage:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PuttoRest,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B45078A64EF4643DBF90558ACFA87674"", ""Legions of Imperial soldiers have fallen to the goblins, their bodies often consumed or treated as prizes. The least we can do is recover their tags and bring them home to their families to let them know they weren\'t killed in vain."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PuttoRest:Task_GetQuest","None","None","None","None","1","","True",""
DQ_RiderDie,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""87390C254D90C748CD4FFFA74A7155A1"", ""While our soldiers are brave, they continue to fall to goblin-trained beasts. Take out their trainer and kill the monsters protecting him."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_RiderDie:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PutEmDown,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""69B20D30465DBEE947DA0E8C458D0AB4"", ""Goblins are easy enough to kill, but we’re being overwhelmed by their shamans who keep bringing them back. We’ve tracked down a particularly pesty one and want you to make sure he never returns."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PutEmDown:Task_GetQuest","None","None","None","None","1","","True",""
DQ_MuskyBusiness,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""553728A34487679788E55997539134A9"", ""The Imperial Academy is interested in developing tools that will mask our soldiers from the Hyvid. Slay the beasts, collect a variety of pheromonal glands, and then bring them to me.\r\n\r\nOne quick note though: the strange metamorphosis the Hyvid Guardians cause in the other Hyvid renders their organs unstable, so those Hyvid won\'t produce usable glands."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_MuskyBusiness:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PoisonControl,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0038634D4EBD344DAF8D9FB85A2271F2"", ""Even the soldiers who make it back to camp after fighting the Hyvid often die to poison. The Empire wants to see if our alchemists can come up with a way to immunize our troops to poison, but for that we’ll need a concentrated sample."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PoisonControl:Task_GetQuest","None","None","None","None","1","","True",""
DQ_RoidRage,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AE263EE149FD587472DCF2845DA72918"", ""The ‘Vid can transform from grubs to soldiers in moments, and we believe it’s because of the hormonal secretion of their Guardians. We sent in a scouting party to study a big nasty one, but they had to pull out when they swarmed. Go through the portal I\'ll open, clear the area of all hostiles, and slay the guardian leader so we can study the remains."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_RoidRage:Task_GetQuest","None","None","None","None","1","","True",""
DQ_EggcelentDestruction,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""FD0396F44289DD5B7D67ECACBA736536"", ""Hyvid larvae are nasty little things, but they turn even nastier when they grow up. Go out there and see to it that they don’t. Better yet, keep ‘em from hatching by squashing the Egg Pods."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_EggcelentDestruction:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PuttoRest_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D5DB617D4E6CB17250A6EEB3471D5037"", ""Thanks for doing this. The Empire appreciates your service, as do the families of those who fell against the ravenous goblin tide."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PuttoRest:Task_TurnIn","None","None","None","None","1","","True",""
DQ_MuskyBusiness_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""87AC079044D4E39A14273CBA5A4E102A"", ""These are...gross, but absolutely necessary for the future of our success here. Take these rewards for your trouble, frontierlander."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_MuskyBusiness:Task_TurnIn","None","None","None","None","1","","True",""
DQ_PoisonControl_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9AF5AA8C45AAC9EDB2443F8EB16968CC"", ""Hand that over very carefully. As I understand it just one drop of that stuff could kill you. Oh, did I forget to mention that part? Well, the past is the past and you\'ve done well. Thanks, frontierlander."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PoisonControl:Task_TurnIn","None","None","None","None","1","","True",""
WQ_PrepareYourself,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F4E37130425136199752A18F4F2C59CD"", ""You\'ve proven valuable to this invasion, but we know the hardest parts are yet to come. Improve your fort and your skills to be ready for the challenges ahead."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_PrepareYourself:Task_GetQuest","None","None","None","None","1","","True",""
WQ_PrepareYourself_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""E32155444B667CB751B9C09C98B3B58F"", ""Feel stronger, right? No? Well, you’re still in a better place than you were when I first met you. Take this for your troubles."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_PrepareYourself:Task_TurnIn","None","None","None","None","1","","True",""
WQ_Bounties,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2EB56C884C8A1BD6025585A0B7F93DE5"", ""The Empire thanks you for your service with more ways to serve. Completing these goals will help ensure success in our mission here and give you the means to make your fort a little more livable."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Bounties:Task_GetQuest","None","None","None","None","1","","True",""
WQ_Bounties_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AB46935E426853ADB48C6DB82E7C3119"", ""Wait, you\'re done...already? Well, next time we might just have to give you a bit more to do, eh? Thanks for your service, take this."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Bounties:Task_TurnIn","None","None","None","None","1","","True",""
WQ_Investigations,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2965FCF64DF717F0760518A5E129E406"", ""Our initial invasion is successful, but we know the Netherim are influencing the actions of the goblins and hyvid. Worse still, we believe one of our own is providing intelligence to the enemy. Help us with our investigation and take out some enemies. To begin we need you to kill goblins..."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_GetQuest","None","None","None","None","1","","True",""
WQ_Investigations_GoblinsTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0C0D24A84D167A6A9EFA5B83B6E0B42E"", ""The goblins are reeling, but their leader has started to make moves. Go and slay the big goblin called Wideload. Clear out his dungeon so our investigators can check it out for leads."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_GoblinTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_WideloadTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F68D9B77493EE5B259C631BFBD8D68DE"", ""Now that the cave is clear we’ll send in a team to investigate the area for evidence. Here’s the next area I need you to safe guard."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_WideloadTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_CaveTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0C83FCBD427A4226174432988886D8B0"", ""Our team from the first dungeon turned up clues that point us towards collusion between the goblins and the bugs. Yapper denies it, of course. We need you to take out some grubs to see if you can draw out one of their more important hive members."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_CaveTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_GrubTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""1634DB19453C195768A90BB36F6CCE85"", ""Great. I’ve just received word that the bugs are planning on attacking a nearby fort in conjunction with the goblins. This is bad. We need you to stop the bug assault before it happens by culling their numbers and destroying their hive leader."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_GrubTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""77926B6541F73100D613BCAA6A242DDE"", ""Good work. We still haven’t figured out who is coordinating these attacks, but you’ve bought our people plenty of time to investigate. All I can tell you for now is that it appears a very strong Netherim is in charge."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_TurnIn","None","None","None","None","1","","True",""
WQ_UnholyTerrorsOffer,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""A0B5652D4EE7FD26266A8EBBBA96ADA6"", ""I generally think it’s better to be indoors by nightfall, but we need someone stu...pendously awesome to go out and slay the undead hordes and other particularly evil things."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_UnholyTerrors:Task_GetQuest","None","None","None","None","1","","True",""
WQ_UnholyTerrorsTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""856133C04B6DF7937BCB1A8DF6D45856"", ""Oh, hey, you made it! I mean, of COURSE you made it. The Empire appreciates your service and offers you this reward."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_UnholyTerrors:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Echonok_EM1,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""00058D00402ECBB83201D58698B45349"", ""There are places in our world that serve as a doorway to monstrous realms beyond. Our sages have identified one such door at the peak of Mt. Echonok. The Netherim are scratching at that door and we need to ensure that the door remains locked. The Echonok Mountains are filled with the long vacant Dwarven city of Echonok. Travel to Mt. Echonok and find a way past the Dwarven defenses within."")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1:TaskInteractHix,"((RowName=""LtHix""))","Quest","NSLOCTEXT(""DialogueTable"", ""D5BD57484AC19856E6E5DEB265A71FD6"", ""There’s a massive door at the end of this hall, protected by ancient magic. Our engineer said it needs a power source and some sort of dwarven code to operate. I lost track of him. He… must not have made it."")","(AssetGuid=09BE3E920C0A486A9F541969EA5FF617)","QuestActive","Quest_Echonok_EM1:TaskInteractHix","None","None","None","None","1","","True",""
Quest_Echonok_EM1_DwarvenRainbow,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""247BADB540F534551281B8B503A52F37"", ""Now that we’ve been granted permission to enter the Enchonok Mountains, we have an unprecedented opportunity! The Dwarves are said to have been the first to master the use of ember. Much of what we take for granted now is made possible by Dwarven technology. Please, if you can find at least one Dwarven Relic powered by each type of ember, it would really help my research into unusual or lost ember. I’d be willing to pay for your help."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_DwarvenRainbow:Task_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""4C52A26142F042B542FD6D9CE8F57BDC"", ""Thank you so much! This is such an amazing collection of relics. They used ember for everything! Studying these will help me understand what other uses they had for ember."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Exterior1,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""8214987F408E69B127C48C8456416FD4"", ""Ahh… what a view, eh? Imagine yerself, a mighty Dwarven general, jus’ barely peekin’ over the wall here. Hah! Wee lil’ general. Ah. Oh yeah, So, I saw those bird things haulin‘ one of them big hatch handle thingies. Seemed important. I think Grey wanted it so’s she could open the big door in the hall. Ya better scoot on after ‘em, before they get too far!"")","(AssetGuid=942BE1F6816947ABA2AA95FA61F4347B)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Rescavenge,"((RowName=""LtHix""))","Quest","NSLOCTEXT(""DialogueTable"", ""F474D8A6431D05A0435A0FAE3F81DCF6"", ""Please, I need your help. Wolfram, our engineer… is missing. He caught one of those buzzards rifling through our gear and then we were attacked by a whole… flock of them. By the time I’d fought off the rest, he was chasing after the Voltura who snagged his bag of tools. I told him not to go, but he never listens to me. I saw him heading toward the storage area, but I can’t chase after him — Grey ordered me to stay here. Please, can you bring him back?"")","(AssetGuid=09BE3E920C0A486A9F541969EA5FF617)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Rescavenge:Task_TalkToWolfram,"((RowName=""Wolfram""))","Quest","NSLOCTEXT(""DialogueTable"", ""4E65D90A44D88152DE2ED79986986A57"", ""Ah, thank goodness you’re here. I’m afraid I’m a bit… lost. I heard someone coming, but I didn’t know it was you, so I… took shelter. I think I can find my way back to Hix, the old hen, but I still need my toolbag and that damn bird-thing has it. Please, can you bring it back to me next to Lt. Hix?"")","(AssetGuid=7CCC8333992A4E5BA0FF76D0B7771C0E)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Rescavenge:Task_InteractWolfram,"((RowName=""WolframHix""))","Quest","NSLOCTEXT(""DialogueTable"", ""7473B42A486386EE39A901AC23DBB02F"", ""Oh, thank you so much for bringing my tools to me. Can’t do very much engineering without tools, now can I? I’ll be fine here with Hix, so you move along and be a hero."")","(AssetGuid=7CCC8333992A4E5BA0FF76D0B7771C0E)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Interior2:Task_TalkToGraye,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""391590AA4D487D36262009B5716BA0AF"", ""Well hero, the massive gate at the end of the Grand Hall has proven impenetrable. Clearly it’s supposed to be powered in some way. Our engineer, Hix has traced power cables into the Armory, but there’s no power coming out. We’ve found in other dwarven ruins that each power generator requires an Ember Key. I need you to find the Ember Key, then go to the Armory, repair any power conduits and turn on that generator!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","QuestActive","Quest_Echonok_EM1_Interior2:Task_TalkToGraye","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Interior1:Task_TurnInZaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""4C0A7F9C46A28A2A5070C992DAFE5579"", ""This is amazing! These runes are in an old dwarven dialect thought lost forever. Unfortunately, I can’t read it. I’m going to need a codex to check it against. Lt. Hix says he spotted something that sounds remarkably like that in the Grand Hall. You’ll need to get me an impression."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Interior1:Task_TurnInCodex,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""08894E9B44BA133E5F5528BEAD09F79B"", ""Of course! It was the diphthong that was throwing me off. It’s Thil-Ung-Rah-Tul, not Til-Ungra-Tool. Great. Now that we know the key codes, we can open the door. Y’know, if there’s power."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
DQ_CursedCoin,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""3F35717B4250FD726EA95380AFDCE9E1"", ""Find and speak to Kenik for your next assignment."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_CursedCoin_Kenik,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""41F74EA34423C3321F9B308304253DF6"", ""Ah, look brother. I’ve had a recent string of, uh bad luck. Sometimes bad things happen to good people, y’know? But this, this is somethin’ different! See, this weirdo mage guy had us steal this chest of gold from a haunted cavern. You know, standard stuff. Now Jackdaw, my partner on this job, he says this treasure had a curse. Now he ends up dead and I can’t catch a break. I need ya to put this gold back. And, y’know, get me some more. Whaddya say?"")","(AssetGuid=942BE1F6816947ABA2AA95FA61F4347B)","None","None","None","None","None","None","1","","True","DQ_CursedCoin"
DQ_BarrelOfAGun,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AC2FB84F4E08E45AE016AFB4F0B3F370"", ""The Phix the Blacksmith can forge you a weapon, but first, I\'ll need you to collect a few supplies."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_BrambleWrangle,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""3D9F37184D876615333BB997F43FCA8C"", ""Those Goblin pyromaniacs have been wrecklessly setting everything near town on fire. The dry bramble has become a huge fire hazard to the camps, and we could really use your help in clearing them out."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_BrambleWrangle"
DQ_BrambleWrangle_TurnIn,"((RowName=""Gadfly""))","Quest","NSLOCTEXT(""DialogueTable"", ""9B5651F444A4020F1E09AEB516E9DD26"", ""Thanks, we can safely burn all of these bramble from here."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
DQ_Jawsome,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""CA1451654453B47C64CD07B80EC82B12"", ""Zaya\'s always in need of strange and unusual ingredients, and she\'s provided a list of things for you to collect from River Run. Go there and see what you can find."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_Jawsome_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""EA49488C4339ECD42ECE58AF136BDEC6"", ""Oh, thanks! These will be perfect for my homemade remedies."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True","DQ_Jawsome"
DQ_WhatTheFrack,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B18340B447E182DA2F626D918E314F59"", ""Word has it that there are Automata patrolling the Deforested Land, as if it\'s not enough that the Hyvid are already destroying the ecosystem."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_WhatTheFrack"
DQ_PretendThatWereDead,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""22980C794A62B647ED27E8B2DBADE740"", ""They say that imitation is the highest form of flattery, but these monsters are making a literal mimicry of things. Destroy any mimics that you find out in the field and report back to me."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_PretendThatWereDead"
DQ_PretendThatWereDead_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B8378B334F2AB6091991339D046260B6"", ""Well done. Often imitated, never duplicated, right?"")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_WhatABoar,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2482EEA541316468E0D56992253CA7F1"", ""Report to Officer Gadfly for your next task."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_WhatABoar"
DQ_WhatABoar_TurnIn,"((RowName=""Gadfly""))","Quest","NSLOCTEXT(""DialogueTable"", ""AA480E4845B0FCB46B6F738261D1B06C"", ""Know anything about the Boarmen? Our troops have sighted one such beast roaming the outskirts of the forest. If you can lure the beast away from the campsites, perhaps we can find it a new home for it while it\'s knocked out. The Goblins tend to carry a certain kind of bait that you can use to set a trap. Well, you know what to do next."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True","DQ_WhatABoar"
