---,ItemWardrobeRow,GameplayTag,NameOverride,DyeOverride,ItemClass,Notes
Legendary_Goblin_1_Chest_DM_M,"(RowName=""Legendary_Goblin_1_Chest"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Chest_DM_M_NameOverride"", ""Woodsbeast Top"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4c_chest/dm_m_t4c_chest_bp.dm_m_t4c_chest_bp_C",""
Legendary_Goblin_1_Chest_FG,"(RowName=""Legendary_Goblin_1_Chest"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""5C3AAE3747FE69421EAC6091CD68C658"", ""Woodsbeast Chest"")","(RowName=""GoblinChaseFOR"")","/Game/Items/Armour/forged/for_t4b_chest/for_t4b_chest_bp.for_t4b_chest_bp_C",""
Legendary_Goblin_1_Chest_RM_F,"(RowName=""Legendary_Goblin_1_Chest"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""E6AF5EC54EE488C846770EBBF92C4AE6"", ""Woodsbeast Chest"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_f_t4b_chest/rm_f_t4b_chest_bp.rm_f_t4b_chest_bp_C",""
Legendary_Goblin_1_Chest_RM_M,"(RowName=""Legendary_Goblin_1_Chest"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""EF8303D74B401F1B4100B89961C3A596"", ""Woodsbeast Chest"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_m_t4b_chest/rm_m_t4b_chest_bp.rm_m_t4b_chest_bp_C",""
Legendary_Goblin_1_Chest_SS_F,"(RowName=""Legendary_Goblin_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""D16A3CFC4521FB4640B3D98492E0BF1A"", ""Woodsbeast Chest"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4b_chest/ss_f_t4b_chest_bp.ss_f_t4b_chest_bp_C",""
Legendary_Goblin_1_Chest_SS_M,"(RowName=""Legendary_Goblin_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""29D037F04BA510BFFE24B59EB8858665"", ""Woodsbeast Chest"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4b_chest/ss_m_t4b_chest_bp.ss_m_t4b_chest_bp_C",""
Legendary_Goblin_1_Gloves_DM_F,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Gloves_DM_F_NameOverride"", ""Woodsbeast Gloves"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4c_gloves/dm_f_t4c_gloves_bp.dm_f_t4c_gloves_bp_C",""
Legendary_Goblin_1_Gloves_DM_M,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Gloves_DM_M_NameOverride"", ""Woodsbeast Gloves"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4c_gloves/dm_m_t4c_gloves_bp.dm_m_t4c_gloves_bp_C",""
Legendary_Goblin_1_Gloves_FG,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""1108A533486C29D67180929A8B8E2D27"", ""Woodsbeast Gloves"")","(RowName=""GoblinChaseFOR"")","/Game/Items/Armour/forged/for_t4b_gloves/for_t4b_gloves_bp.for_t4b_gloves_bp_C",""
Legendary_Goblin_1_Gloves_RM_F,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""97F95DF64A22C6E64A727B978C8928DC"", ""Woodsbeast Gloves"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_f_t4b_gloves/rm_f_t4b_gloves_bp.rm_f_t4b_gloves_bp_C",""
Legendary_Goblin_1_Gloves_RM_M,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""0358D97D4CF39A907B0C638D8776EC6A"", ""Woodsbeast Gloves"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_m_t4b_gloves/rm_m_t4b_gloves_bp.rm_m_t4b_gloves_bp_C",""
Legendary_Goblin_1_Gloves_SS_F,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""1865F2FA4C36908BA3EC97B7D227E8D5"", ""Woodsbeast Gloves"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4b_gloves/ss_f_t4b_gloves_bp.ss_f_t4b_gloves_bp_C",""
Legendary_Goblin_1_Gloves_SS_M,"(RowName=""Legendary_Goblin_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""1C770FF449C8871DA9E8129252188F17"", ""Woodsbeast Gloves"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4b_gloves/ss_m_t4b_gloves_bp.ss_m_t4b_gloves_bp_C",""
Legendary_Goblin_1_Hatch_FG,"(RowName=""Legendary_Goblin_1_Hatch"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Hatch_FG_NameOverride"", ""Woodsbeast Hatch"")","(RowName=""GoblinChaseFOR"")","/Game/Items/Armour/forged/for_t4b_hatch/for_t4b_hatch_bp.for_t4b_hatch_bp_C",""
Legendary_Goblin_1_Helm_DM_F,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Helm_DM_F_NameOverride"", ""Woodsbeast Headdress"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4c_helm/dm_f_t4c_helm_bp.dm_f_t4c_helm_bp_C",""
Legendary_Goblin_1_Helm_DM_M,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Helm_DM_M_NameOverride"", ""Woodsbeast Headdress"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4c_helm/dm_m_t4c_helm_bp.dm_m_t4c_helm_bp_C",""
Legendary_Goblin_1_Helm_FG,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""DFCE2F604FC708E4A848C1A424369768"", ""Woodsbeast Helm"")","(RowName=""GoblinChaseFOR"")","/Game/Items/Armour/forged/for_t4b_helm/for_t4b_helm_bp.for_t4b_helm_bp_C",""
Legendary_Goblin_1_Helm_RM_F,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""4D7615C64931DB1CC96DBC9F277307AC"", ""Woodsbeast Helm"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_f_t4b_helm/rm_f_t4b_helm_bp.rm_f_t4b_helm_bp_C",""
Legendary_Goblin_1_Helm_RM_M,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""C531E89E4F0D3927C1D4EEBE7DFC3D74"", ""Woodsbeast Helm"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_m_t4b_helm/rm_m_t4b_helm_bp.rm_m_t4b_helm_bp_C",""
Legendary_Goblin_1_Helm_SS_F,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""F5B375974EF54B464D6CC9AE8D7D28F9"", ""Woodsbeast Helm"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4b_helm/ss_f_t4b_helm_bp.ss_f_t4b_helm_bp_C",""
Legendary_Goblin_1_Helm_SS_M,"(RowName=""Legendary_Goblin_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""344EF74242D28F1205EC01A2F20AA822"", ""Woodsbeast Helm"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4b_helm/ss_m_t4b_helm_bp.ss_m_t4b_helm_bp_C",""
Legendary_Goblin_1_Locomotion_FG,"(RowName=""Legendary_Goblin_1_Locomotion"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""DFA5B006411871558A1688A7FC18540E"", ""Woodsbeast Legs"")","(RowName=""GoblinChaseFOR"")","/Game/Items/Armour/forged/for_t4b_locomotion/for_t4b_locomotion_bp.for_t4b_locomotion_bp_C",""
Legendary_Goblin_1_Pants_DM_F,"(RowName=""Legendary_Goblin_1_Pants"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Pants_DM_F_NameOverride"", ""Woodsbeast Wrap"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4c_pants/dm_f_t4c_pants_bp.dm_f_t4c_pants_bp_C",""
Legendary_Goblin_1_Pants_DM_M,"(RowName=""Legendary_Goblin_1_Pants"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Pants_DM_M_NameOverride"", ""Woodsbeast Wrap"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4c_pants/dm_m_t4c_pants_bp.dm_m_t4c_pants_bp_C",""
Legendary_Goblin_1_Pants_RM_F,"(RowName=""Legendary_Goblin_1_Pants"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""102929D54244D142CF3550A40CBB204E"", ""Woodsbeast Leggings"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_f_t4b_pants/rm_f_t4b_pants_bp.rm_f_t4b_pants_bp_C",""
Legendary_Goblin_1_Pants_RM_M,"(RowName=""Legendary_Goblin_1_Pants"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""62D4BB494F9D73628EB3B8BA4D779CD9"", ""Woodsbeast Leggings"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_m_t4b_pants/rm_m_t4b_pants_bp.rm_m_t4b_pants_bp_C",""
Legendary_Goblin_1_Pants_SS_F,"(RowName=""Legendary_Goblin_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""D1293815417BDD873A525DB0E66288B8"", ""Woodsbeast Leggings"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4b_pants/ss_f_t4b_pants_bp.ss_f_t4b_pants_bp_C",""
Legendary_Goblin_1_Pants_SS_M,"(RowName=""Legendary_Goblin_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""5FD6C5F743014F2C4DDECA820EC12E7C"", ""Woodsbeast Leggings"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4b_pants/ss_m_t4b_pants_bp.ss_m_t4b_pants_bp_C",""
Legendary_Goblin_1_Shoulders_DM_F,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Shoulders_DM_F_NameOverride"", ""Woodsbeast Shoulders"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4c_shoulders/dm_f_t4c_shoulders_bp.dm_f_t4c_shoulders_bp_C",""
Legendary_Goblin_1_Shoulders_DM_M,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Goblin_1_Shoulders_DM_M_NameOverride"", ""Woodsbeast Shoulders"")","(RowName=""GoblinChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4c_shoulders/dm_m_t4c_shoulders_bp.dm_m_t4c_shoulders_bp_C",""
Legendary_Goblin_1_Shoulders_FG,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""036566064E3DA29A872C2D9B910671CF"", ""Woodsbeast Shoulders"")","(RowName=""GoblinChaseFOR"")","/Game/Items/Armour/forged/for_t4b_shoulders/for_t4b_shoulders_bp.for_t4b_shoulders_bp_C",""
Legendary_Goblin_1_Shoulders_RM_F,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""E5488EAC4DEAFA3EE46E99BBA49619D2"", ""Woodsbeast Shoulders"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_f_t4b_shoulders/rm_f_t4b_shoulders_bp.rm_f_t4b_shoulders_bp_C",""
Legendary_Goblin_1_Shoulders_RM_M,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""718B86184B8CC6A7179E14928CEC6EF5"", ""Woodsbeast Shoulders"")","(RowName=""GoblinChaseRM"")","/Game/Items/Armour/railman/rm_m_t4b_shoulders/rm_m_t4b_shoulders_bp.rm_m_t4b_shoulders_bp_C",""
Legendary_Goblin_1_Shoulders_SS_F,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""2F77249C4099F1D23512BDAC135C348C"", ""Woodsbeast Shoulders"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4b_shoulders/ss_f_t4b_shoulders_bp.ss_f_t4b_shoulders_bp_C",""
Legendary_Goblin_1_Shoulders_SS_M,"(RowName=""Legendary_Goblin_1_Shoulders"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""632D366545026516230E999C0FF560FF"", ""Woodsbeast Shoulders"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4b_shoulders/ss_m_t4b_shoulders_bp.ss_m_t4b_shoulders_bp_C",""
Legendary_Hyvid_1_Boots_DM_F,"(RowName=""Legendary_Hyvid_1_Boots"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Boots_DM_F_NameOverride"", ""Skittering Boots"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4d_boots/dm_f_t4d_boots_bp.dm_f_t4d_boots_bp_C",""
Legendary_Hyvid_1_Boots_DM_M,"(RowName=""Legendary_Hyvid_1_Boots"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Boots_DM_M_NameOverride"", ""Skittering Boots"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4d_boots/dm_m_t4d_boots_bp.dm_m_t4d_boots_bp_C",""
Legendary_Hyvid_1_Boots_RM_F,"(RowName=""Legendary_Hyvid_1_Boots"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Boots_RM_F_NameOverride"", ""Skittering Boots"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_f_t4c_boots/rm_f_t4c_boots_bp.rm_f_t4c_boots_bp_C",""
Legendary_Hyvid_1_Boots_RM_M,"(RowName=""Legendary_Hyvid_1_Boots"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Boots_RM_M_NameOverride"", ""Skittering Boots"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_m_t4c_boots/rm_m_t4c_boots_bp.rm_m_t4c_boots_bp_C",""
Legendary_Hyvid_1_Boots_SS_F,"(RowName=""Legendary_Hyvid_1_Boots"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Boots_SS_F_NameOverride"", ""Skittering Boots"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4d_boots/ss_f_t4d_boots_bp.ss_f_t4d_boots_bp_C",""
Legendary_Hyvid_1_Boots_SS_M,"(RowName=""Legendary_Hyvid_1_Boots"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Boots_SS_M_NameOverride"", ""Skittering Boots"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4d_boots/ss_m_t4d_boots_bp.ss_m_t4d_boots_bp_C",""
Legendary_Hyvid_1_Chest_DM_F,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_DM_F_NameOverride"", ""Skittering Chest Plates"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4d_chest/dm_f_t4d_chest_bp.dm_f_t4d_chest_bp_C",""
Legendary_Hyvid_1_Chest_DM_M,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_DM_M_NameOverride"", ""Skittering Chest Plates"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4d_chest/dm_m_t4d_chest_bp.dm_m_t4d_chest_bp_C",""
Legendary_Hyvid_1_Chest_FG,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_FG_NameOverride"", ""Skittering Chest Plates"")","(RowName=""HyvidChaseFOR"")","/Game/Items/Armour/forged/for_t3a_chest/for_t3a_chest_bp.for_t3a_chest_bp_C",""
Legendary_Hyvid_1_Chest_RM_F,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_RM_F_NameOverride"", ""Skittering Chest Plates"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_f_t4c_chest/rm_f_t4c_chest_bp.rm_f_t4c_chest_bp_C",""
Legendary_Hyvid_1_Chest_RM_M,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_RM_M_NameOverride"", ""Skittering Chest Plates"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_m_t4c_chest/rm_m_t4c_chest_bp.rm_m_t4c_chest_bp_C",""
Legendary_Hyvid_1_Chest_SS_F,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_SS_F_NameOverride"", ""Skittering Chest Plates"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4d_chest/ss_f_t4d_chest_bp.ss_f_t4d_chest_bp_C",""
Legendary_Hyvid_1_Chest_SS_M,"(RowName=""Legendary_Hyvid_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Chest_SS_M_NameOverride"", ""Skittering Chest Plates"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4d_chest/ss_m_t4d_chest_bp.ss_m_t4d_chest_bp_C",""
Legendary_Hyvid_1_Gloves_DM_F,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_DM_F_NameOverride"", ""Skittering Gloves"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4d_gloves/dm_f_t4d_gloves_bp.dm_f_t4d_gloves_bp_C",""
Legendary_Hyvid_1_Gloves_DM_M,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_DM_M_NameOverride"", ""Skittering Gloves"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4d_gloves/dm_m_t4d_gloves_bp.dm_m_t4d_gloves_bp_C",""
Legendary_Hyvid_1_Gloves_FG,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_FG_NameOverride"", ""Skittering Gloves"")","(RowName=""HyvidChaseFOR"")","/Game/Items/Armour/forged/for_t3a_gloves/for_t3a_gloves_bp.for_t3a_gloves_bp_C",""
Legendary_Hyvid_1_Gloves_RM_F,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_RM_F_NameOverride"", ""Skittering Gloves"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_f_t4c_gloves/rm_f_t4c_gloves_bp.rm_f_t4c_gloves_bp_C",""
Legendary_Hyvid_1_Gloves_RM_M,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_RM_M_NameOverride"", ""Skittering Gloves"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_m_t4c_gloves/rm_m_t4c_gloves_bp.rm_m_t4c_gloves_bp_C",""
Legendary_Hyvid_1_Gloves_SS_F,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_SS_F_NameOverride"", ""Skittering Gloves"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4d_gloves/ss_f_t4d_gloves_bp.ss_f_t4d_gloves_bp_C",""
Legendary_Hyvid_1_Gloves_SS_M,"(RowName=""Legendary_Hyvid_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Gloves_SS_M_NameOverride"", ""Skittering Gloves"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4d_gloves/ss_m_t4d_gloves_bp.ss_m_t4d_gloves_bp_C",""
Legendary_Hyvid_1_Hatch_FG,"(RowName=""Legendary_Hyvid_1_Hatch"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Hatch_FG_NameOverride"", ""Skittering Hatch"")","(RowName=""HyvidChaseFOR"")","/Game/Items/Armour/forged/for_t3a_hatch/for_t3a_hatch_bp.for_t3a_hatch_bp_C",""
Legendary_Hyvid_1_Helm_DM_F,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_DM_F_NameOverride"", ""Skittering Helmet"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_f_t4d_helm/dm_f_t4d_helm_bp.dm_f_t4d_helm_bp_C",""
Legendary_Hyvid_1_Helm_DM_M,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_DM_M_NameOverride"", ""Skittering Helmet"")","(RowName=""VespidChaseDM"")","/Game/Items/Armour/duskmage/dm_m_t4d_helm/dm_m_t4d_helm_bp.dm_m_t4d_helm_bp_C",""
Legendary_Hyvid_1_Helm_FG,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_FG_NameOverride"", ""Skittering Helmet"")","(RowName=""HyvidChaseFOR"")","/Game/Items/Armour/forged/for_t3a_helm/for_t3a_helm_bp.for_t3a_helm_bp_C",""
Legendary_Hyvid_1_Helm_RM_F,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_RM_F_NameOverride"", ""Skittering Helmet"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_f_t4c_helm/rm_f_t4c_helm_bp.rm_f_t4c_helm_bp_C",""
Legendary_Hyvid_1_Helm_RM_M,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_RM_M_NameOverride"", ""Skittering Helmet"")","(RowName=""HyvidChaseRM"")","/Game/Items/Armour/railman/rm_m_t4c_helm/rm_m_t4c_helm_bp.rm_m_t4c_helm_bp_C",""
Legendary_Hyvid_1_Helm_SS_F,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_SS_F_NameOverride"", ""Skittering Helmet"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t4d_helm/ss_f_t4d_helm_bp.ss_f_t4d_helm_bp_C",""
Legendary_Hyvid_1_Helm_SS_M,"(RowName=""Legendary_Hyvid_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Helm_SS_M_NameOverride"", ""Skittering Helmet"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t4d_helm/ss_m_t4d_helm_bp.ss_m_t4d_helm_bp_C",""
Legendary_Hyvid_1_Locomotion_FG,"(RowName=""Legendary_Hyvid_1_Locomotion"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Hyvid_1_Locomotion_FG_NameOverride"", ""Skittering Crab Legs"")","(RowName=""HyvidChaseFOR"")","/Game/Items/Armour/forged/for_t0a_locomotion/for_t0a_locomotion_bp.for_t0a_locomotion_bp_C",""
