---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
LegendarySet_Hyvid,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Armor_Legendary_Boots_Hyvid_01","1","AddItemByName","Armor_Legendary_Chest_Hyvid_01","1","AddItemByName","Armor_Legendary_Gloves_Hyvid_01","1","AddItemByName","Armor_Legendary_Hatch_Hyvid_01","1","AddItemByName","Armor_Legendary_Helm_Hyvid_01","1","AddItemByName","Armor_Legendary_Locomotion_Hyvid_Snake_01","1","AddItemByName","Armor_Legendary_Pants_Hyvid_01","1","AddItemByName","Armor_Legendary_Shoulders_Hyvid_01","1","None","","0","None","","0","None","","0","None","",""
LegendarySet_Goblin,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Armor_Legendary_Boots_Goblin_01","1","AddItemByName","Armor_Legendary_Chest_Goblin_01","1","AddItemByName","Armor_Legendary_Gloves_Goblin_01","1","AddItemByName","Armor_Legendary_Hatch_Goblin_01","1","AddItemByName","Armor_Legendary_Helm_Goblin_01","1","AddItemByName","Armor_Legendary_Locomotion_Goblin_01","1","AddItemByName","Armor_Legendary_Pants_Goblin_01","1","AddItemByName","Armor_Legendary_Shoulders_Goblin_01","1","None","","0","None","","0","None","","0","None","",""
Fame_Quest,"NSLOCTEXT(""ItemSpawnTable"", ""53748B414B371ABF6F22F89E18E331F9"", ""100 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Fame_Quest_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","Picks the amount of fame based on difficulty"
Fame_Champ_Luck,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","Fame_Champ_ChallengeDungeonLuck","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","NoBonusFame;BonusFame-Affix.Luck.Fame","",""
Fame_Champ,"NSLOCTEXT(""ItemSpawnTable"", ""58FE408042A6AA5D55911080D21762BD"", ""25 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","ItemAddCurrency","Fame:25","-1","ItemAddCurrency","Fame:30","0","ItemAddCurrency","Fame:40","1","ItemAddCurrency","Fame:60","2","ItemAddCurrency","Fame:75","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","Picks the amount of fame based on difficulty"
Fame_Champ_ChallengeDungeonLuck,"","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","ItemAddCurrency","Fame:50","-1","ItemAddCurrency","Fame:60","0","ItemAddCurrency","Fame:80","1","ItemAddCurrency","Fame:120","2","ItemAddCurrency","Fame:150","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_Boss_Luck,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","Fame_Boss_ChallengeDungeonLuck","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","NoBonusFame;BonusFame-Affix.Luck.Fame","",""
Fame_Boss,"NSLOCTEXT(""ItemSpawnTable"", ""ABDDE26B4173027AD72F8FADE05839D2"", ""50 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","ItemAddCurrency","Fame:50","-1","ItemAddCurrency","Fame:60","0","ItemAddCurrency","Fame:80","1","ItemAddCurrency","Fame:120","2","ItemAddCurrency","Fame:150","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","Picks the amount of fame based on difficulty"
Fame_Boss_ChallengeDungeonLuck,"","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","ItemAddCurrency","Fame:100","-1","ItemAddCurrency","Fame:120","0","ItemAddCurrency","Fame:160","1","ItemAddCurrency","Fame:240","2","ItemAddCurrency","Fame:300","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Respec_Boss,"NSLOCTEXT(""ItemSpawnTable"", ""EFF83C54419A8A1094DBA1BA839CE0AE"", ""1 Respectacle Scroll"")","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","7","5","False","False","AddItemByName","SkillRegretScroll","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Rare_3,"NSLOCTEXT(""ItemSpawnTable"", ""43DC4CB147A36C8425EA59ACA1587EFB"", ""3 Random Rare Items"")","(TagName=""Item"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Rare","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Kenik,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Kenik","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Dwarven,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Dwarven","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Fan,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Fan","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letters_GeneralGrayeChest,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","False","False","GotoItemSpawnRow","DropLore_Letter_ImperialCommendation","1","GotoItemSpawnRow","DropLore_Letter_ImperialCorrespondence2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialCommendation,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialCommendation","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialCorrespondence1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialCorrespondence_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialCorrespondence2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialCorrespondence_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Zephoras,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Zephoras","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialReport1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialReport_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialReport2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialReport_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialReport3,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialReport_3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialReport4,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialReport_4","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_ImperialReport5,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_ImperialReport_5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_HelpRequest,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_HelpRequest","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Fishing1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Fishing1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Fishing2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Fishing2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Letter_Fishing3,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_Letter_Fishing3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_HistoryBook1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_HistoryBook_Torchlight1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
CommunityBoss,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Champion_Unique","10","GotoItemSpawnRow","Respec_Boss","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_MagicBook1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_MagicBook_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_MagicBook2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_MagicBook_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_DwarvenTome1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_DwarvenTome_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_DwarvenTome2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_DwarvenTome_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_DwarvenTome3,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_DwarvenTome_3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_DwarvenTome4,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_DwarvenTome_4","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_DwarvenTome5,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_DwarvenTome_5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_BoltonsDiary1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_BoltonsDiary_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_Shriekbeak1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_MetalScroll_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_Shriekbeak2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_MetalScroll_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_Shriekbeak3,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_MetalScroll_3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_SwampSeerNotes1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_SwapSeersNotes_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_VolturaMessage1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_VolturaMessage_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_VolturaMessage2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_VolturaMessage_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_VolturaMessage3,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_VolturaMessage_3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_VolturaMessage4,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_VolturaMessage_4","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_VolturaMessage5,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_VolturaMessage_5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_MetalScroll_VolturaMessage6,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_VolturaMessage_6","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_ZephorasJournal1,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_ZephorasNotes_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_ZephorasJournal2,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_ZephorasNotes_2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_ZephorasJournal3,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_ZephorasNotes_3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_ZephorasJournal4,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_ZephorasNotes_4","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_ZephorasJournal5,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Lore_ZephorasNotes_5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Book_ZephorasDiary,"","(TagName="""")","(GameplayTags=)","(RowName=""EchonokUnlocked"")","All","0","0","False","False","AddItemByName","Lore_ZephorasNotes_7","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore_Books_ZephorasHyvidTown,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","False","False","GotoItemSpawnRow","DropLore_Book_ZephorasJournal5","1","GotoItemSpawnRow","DropLore_Book_ZephorasDiary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
DropLore,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAny","1","1","AddItemByFilter","Item.Lore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_Quest_Practice,"NSLOCTEXT(""ItemSpawnTable"", ""BE98C9A1475E5A2FD44C76925D8EA445"", ""50 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:50","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_Quest_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""8E15A87A4EA57790E820E28C2750097F"", ""80 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:80","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_Quest_Hard,"NSLOCTEXT(""ItemSpawnTable"", ""205928F84979AB5E1AF28D8992157FE4"", ""100 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_Quest_Painful,"NSLOCTEXT(""ItemSpawnTable"", ""AAB9E59D463B91B6BF1618B52A0BB83C"", ""135 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:135","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_Quest_Ridiculous,"NSLOCTEXT(""ItemSpawnTable"", ""DD9CBEE2483A3E694DB8F2A3F65A7010"", ""160 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:160","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
WoodNode_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Wood_Lucky","1","GotoItemSpawnRow","NoLoot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","HarvestLuck_Drop-Item.Harvesting;HarvestLuck_NoDrop","",""
MetalNode_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Metal_Lucky","1","GotoItemSpawnRow","NoLoot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","HarvestLuck_Drop-Item.Harvesting;HarvestLuck_NoDrop","",""
StoneNode_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Stone_Lucky","1","GotoItemSpawnRow","NoLoot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","HarvestLuck_Drop-Item.Harvesting;HarvestLuck_NoDrop","",""
Wood_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","Lucky","1","ItemAddCurrency","WoodLog_T1_Ash:4-10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Stone_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","Lucky","1","ItemAddCurrency","StoneRock_T1_Sandstone:4-10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Metal_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","Lucky","1","ItemAddCurrency","MetalNugget_T1_Tin:4-10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
QuestReward_LifeboundScroll,"NSLOCTEXT(""ItemSpawnTable"", ""QuestReward_LifeboundScroll_QuestRewardText"", ""Scroll of Lifebound"")","(TagName=""Item.Consumable.LifeboundScroll"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Consumable_Scroll_AddLifebound","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Champ_Luck_LifeboundScroll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","QuestReward_LifeboundScroll","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Luck_Champ_NoLifeboundScroll;Luck_Champ_LifeboundScroll-Item.Consumable.LifeboundScroll","",""
LifeboundScroll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","39","7","False","False","AddItemByFilter","Item.Consumable.LifeboundScroll","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tough_Luck_LifeboundScroll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","QuestReward_LifeboundScroll","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Luck_Tough_NoLifeboundScroll;Luck_Tough_LifeboundScroll-Item.Consumable.LifeboundScroll","",""
Standard_Luck_LifeboundScroll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","QuestReward_LifeboundScroll","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Luck_Standard_NoLifeboundScroll;Luck_Standard_LifeboundScroll-Item.Consumable.LifeboundScroll","",""
Popcorn_Luck_LifeboundScroll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","QuestReward_LifeboundScroll","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Luck_Popcorn_NoLifeboundScroll;Luck_Popcorn_LifeboundScroll-Item.Consumable.LifeboundScroll","",""
Essence_Magic_2,"NSLOCTEXT(""ItemSpawnTable"", ""6B09D29E44FE6C052B8E3183AFFC7ACE"", ""2 Magic Essence"")","(TagName=""Item.Essence.Magic"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","MagicEssence:2","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Normal_Set,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Normal","1","GotoItemSpawnRow","Shoulders_Normal","1","GotoItemSpawnRow","Chest_Normal","1","GotoItemSpawnRow","Gloves_Normal","1","GotoItemSpawnRow","Pants_Normal","1","GotoItemSpawnRow","Boots_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Normal_Set_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Normal","1","GotoItemSpawnRow","Shoulders_Normal","1","GotoItemSpawnRow","Chest_Normal","1","GotoItemSpawnRow","Hatch_Normal","1","GotoItemSpawnRow","Gloves_Normal","1","GotoItemSpawnRow","Locomotion_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Magic_Set,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Magic","1","GotoItemSpawnRow","Shoulders_Magic","1","GotoItemSpawnRow","Chest_Magic","1","GotoItemSpawnRow","Gloves_Magic","1","GotoItemSpawnRow","Pants_Magic","1","GotoItemSpawnRow","Boots_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Magic_Set_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Magic","1","GotoItemSpawnRow","Shoulders_Magic","1","GotoItemSpawnRow","Chest_Magic","1","GotoItemSpawnRow","Gloves_Magic","1","GotoItemSpawnRow","Hatch_Magic","1","GotoItemSpawnRow","Locomotion_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Rare_Set,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Rare","1","GotoItemSpawnRow","Shoulders_Rare","1","GotoItemSpawnRow","Chest_Rare","1","GotoItemSpawnRow","Pants_Rare","1","GotoItemSpawnRow","Gloves_Rare","1","GotoItemSpawnRow","Boots_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Rare_Set_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Rare","1","GotoItemSpawnRow","Shoulders_Rare","1","GotoItemSpawnRow","Chest_Rare","1","GotoItemSpawnRow","Hatch_Rare","1","GotoItemSpawnRow","Gloves_Rare","1","GotoItemSpawnRow","Locomotion_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Legendary_Set,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Legendary","1","GotoItemSpawnRow","Shoulders_Legendary","1","GotoItemSpawnRow","Chest_Legendary","1","GotoItemSpawnRow","Pants_Legendary","1","GotoItemSpawnRow","Gloves_Legendary","1","GotoItemSpawnRow","Boots_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Legendary_Set_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Helm_Legendary","1","GotoItemSpawnRow","Shoulders_Legendary","1","GotoItemSpawnRow","Chest_Legendary","1","GotoItemSpawnRow","Hatch_Legendary","1","GotoItemSpawnRow","Gloves_Legendary","1","GotoItemSpawnRow","Locomotion_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
