---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionHitpoints,ChampionDamage,ChampionSpeedBonusPercent,ChampionExperience,ChampionNameSpawnRow,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,ExperiencePercent,DamageElement,MonsterGameplayTags,ItemSpawnGameplayTags,ChampionItemSpawnGameplayTags,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,MonsterDescription,Bank,Notes
Mossrat,"/Game/Monsters/mossrat/mossrat_b.mossrat_b_C","Mossrat","NSLOCTEXT(""MonstersTable"", ""DBBA20C2408BE6BFEF7EE4AE66A2609F"", ""Mossrat"")","7-12;18-22;27-30;35-38;43-45;51-54;59-62;67-70;75-78;83-86;91-94;99-100","7-12;18-22;27-30;35-38;43-45;51-54;59-62;67-70;75-78;83-86;91-94;99-100","0.200000","0.200000","1000","Popcorn","1.500000","17.000000","1.360000","0.500000","6.000000","MossratName","0.020000","0.100000","1.000000","0.750000","1.000000","1.000000","Popcorn","","","","0.450000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Rat;Character.Monster.Championable;Character.Monster.Championable.Pack","None","None","1.000000","1","4","6","12","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.250000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""7EF9E04D443CF6D7780028A83CF4608E"", ""Mossrat"")","(AssetGuid=65F9B9091161452F88232DB38D00F0D6)",""
Mossrat_newbie,"/Game/Monsters/mossrat/mossrat_newbie_b.mossrat_newbie_b_C","Mossrat_newbie","NSLOCTEXT(""MonstersTable"", ""A12C412A4E1EB47C9ED7BD8D415987CD"", ""Sickly Mossrat"")","1-6","4-6","0.050000","0.100000","1000","Popcorn","1.500000","17.000000","1.360000","0.500000","6.000000","MossratName","0.020000","0.100000","0.400000","1.000000","1.000000","1.000000","Popcorn","","","","0.310000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Rat","None","None","1.000000","1","3","5","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""DB700C244633699807D60FA998C22DE5"", ""Mossrat"")","(AssetGuid=65F9B9091161452F88232DB38D00F0D6)",""
Mossrat_Tough,"/Game/Monsters/mossrat/mossrat_tough_b.mossrat_tough_b_C","Mossrat_Tough","NSLOCTEXT(""MonstersTable"", ""C2E62B99405B3D1929EA498D0E52664A"", ""Mossrat of Unusual Size"")","13-17;23-26;31-34;39-42;47-50;55-58;63-66;71-74;79-82;87-90;95-98","13-17;23-26;31-34;39-42;47-50;55-58;63-66;71-74;79-82;87-90;95-98","0.550000","0.300000","1000","Popcorn","1.500000","17.000000","1.360000","0.500000","6.000000","MossratName","0.020000","0.250000","1.000000","0.500000","1.500000","1.000000","Medium","","","","0.530000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Rat;Character.Monster.Championable;Character.Monster.Championable.Solo","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""6791A7FB4829B049B3B05187822A6B57"", ""Mossrat"")","(AssetGuid=65F9B9091161452F88232DB38D00F0D6)",""
Netherim_Brute,"/Game/Monsters/netherimbrute/netherimbrute_armored_bp.netherimbrute_armored_bp_C","Netherim_Brute","NSLOCTEXT(""MonstersTable"", ""47B2E95C4EB5B29A58BD4392E1AD8381"", ""Netherim Brute"")","25-32;41-48;57-64;73-80;89-96","0","3.600000","1.250000","0","Tough","1.350000","17.000000","1.360000","1.000000","6.000000","NetherlingName","0.020000","0.450000","1.000000","0.500000","4.000000","5.000000","Brute","","","","2.250000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.HighHealth","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.750000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""032B0CCF4C3875F422F922879E319A8C"", ""Brute"")","(AssetGuid=8F56EB95A45B4F53A1CBE1E962A50E21)",""
Netherim_BruteChampion,"/Game/Monsters/netherimbrute/netherimbrute_bp.netherimbrute_bp_C","Netherim_BruteChampion","NSLOCTEXT(""MonstersTable"", ""08D311194551E144DDEABAB736D66F08"", ""Netherim Brute Champion"")","0","25-32;41-48;57-64;73-80;89-96","3.500000","1.500000","1000","Tough","1.350000","17.000000","1.360000","1.000000","6.000000","NetherlingName","0.020000","0.450000","1.000000","0.500000","4.000000","5.000000","Brute","","","","2.580000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.HighHealth","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.750000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""728576334218A9DFBD88C59550DC74DA"", ""Brute"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_BruteSlugger,"/Game/Monsters/netherimbrute/netherimbrute_slugger_bp.netherimbrute_slugger_bp_C","Netherim_BruteSlugger","NSLOCTEXT(""MonstersTable"", ""46A950BE48D6CE9BD441278D73031090"", ""Netherim Slugger"")","13-24;33-40;49-56;65-72;81-88;97-100","13-24;33-40;49-56;65-72;81-88;97-100","6.000000","1.000000","1000","Tough","1.150000","17.000000","1.360000","1.000000","6.000000","NetherlingName","0.020000","0.400000","1.000000","0.500000","4.000000","5.000000","Brute","","","","1.950000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.750000","0.000000","0.150000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""BDCBFCBF47B4B2C14CEE1EA33F660309"", ""Brute"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_Spellbreaker,"/Game/Monsters/netherimspellbreaker/netherimspellbreaker_base_bp.netherimspellbreaker_base_bp_C","Netherim_Spellbreaker","NSLOCTEXT(""MonstersTable"", ""1E994A9C4970A4FB52E5EC89173DA0A2"", ""Netherim Spellbreaker"")","12-24;33-40;49-56;65-72;81-88;97-100","0","4.750000","1.650000","1000","Standard","1.500000","17.000000","1.360000","0.000000","6.000000","NetherlingName","0.020000","0.250000","1.000000","1.000000","2.000000","2.000000","Medium","","","","2.410000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.HighHealth","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","10.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""87A0D0B2438998B3C12C61AD8875CCC3"", ""Spellbreaker"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_Spellslinger,"/Game/Monsters/netherimspellbreaker/netherimspellbreaker_spellslinger_bp.netherimspellbreaker_spellslinger_bp_C","Netherim_Spellslinger","NSLOCTEXT(""MonstersTable"", ""EA3D5A8D4441F368E9F9DEBDD2E14D55"", ""Netherim Spellslinger"")","25-32;41-48;57-64;73-80;89-96","25-32;41-48;57-64;73-80;89-96","4.500000","1.500000","1000","Standard","1.500000","17.000000","1.360000","0.000000","6.000000","NetherlingName","0.020000","0.250000","1.000000","1.000000","2.000000","2.000000","Medium","","","","2.140000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Netherim;Character.Monster.HighHealth","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","10.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""40697033484CE3EEF0345C91D0EC74FC"", ""Spellbreaker"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_SpellbreakerChampion,"/Game/Monsters/netherimspellbreaker/netherimspellbreaker_champ_bp.netherimspellbreaker_champ_bp_C","Netherim_SpellbreakerChampion","NSLOCTEXT(""MonstersTable"", ""0EDB8D3949339A16A3620DBFF5FFF5F3"", ""Netherim Spellbreaker Champion"")","0","12-24;33-40;49-56;65-72;81-88;97-100","5.000000","1.750000","1000","Standard","1.500000","17.000000","1.360000","0.000000","6.000000","NetherlingName","0.020000","0.300000","1.000000","1.000000","4.000000","5.000000","Medium","","","","2.580000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Netherim;Character.Monster.HighHealth","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","10.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""7C4922904EB24CD1B5540FA7EE90BED1"", ""Spellbreaker"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_Warrior,"/Game/Monsters/netherimwarrior/netherimwarrior_body_01_bp.netherimwarrior_body_01_bp_C","Netherim_Warrior","NSLOCTEXT(""MonstersTable"", ""1304344E428DECD2DBAC77AC7EF2523D"", ""Netherim Scrapper"")","9-16;25-32;41-48;57-64;73-80;89-96","9-16;25-32;41-48;57-64;73-80;89-96","3.000000","1.500000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","NetherlingName","0.020000","0.250000","1.000000","0.750000","2.000000","2.000000","Medium","","","","2.080000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.330000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""7FDB615741867857F713CCBE5069ED3F"", ""Warrior"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_WarriorArmored,"/Game/Monsters/netherimwarrior/netherimwarrior_body_02_bp.netherimwarrior_body_02_bp_C","Netherim_WarriorArmored","NSLOCTEXT(""MonstersTable"", ""7C223CB14CF0A3D8327E3B88D8555B62"", ""Netherim Warrior"")","17-24;33-40;49-56;65-72;81-88;97-100","0","3.800000","1.750000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","NetherlingName","0.020000","0.250000","1.000000","0.750000","2.000000","2.000000","Medium","","","","2.450000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Solo","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.330000","7.000000","0.750000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""7B210DEC4F8CB1CF89D8958DD8CA03D2"", ""Warrior"")","(AssetGuid=00000000000000000000000000000000)",""
Netherim_WarriorChampion,"/Game/Monsters/netherimwarrior/netherimwarrior_body_03_bp.netherimwarrior_body_03_bp_C","Netherim_WarriorChampion","NSLOCTEXT(""MonstersTable"", ""5D88C1314CF67A250BDCF7B6C1BFE777"", ""Netherim Champion"")","0","17-24;33-40;49-56;65-72;81-88;97-100","3.800000","2.000000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","NetherlingName","0.020000","0.300000","1.000000","0.750000","2.000000","3.000000","Medium","","","","2.700000","Element.Physical","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Netherim;Character.Monster.Championable;Character.Monster.Championable.Solo","None","None","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.330000","7.000000","0.750000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""1CE4C45D472FF910F2893A8DCF262C69"", ""Warrior"")","(AssetGuid=00000000000000000000000000000000)",""
Netherling,"/Game/Monsters/netherling/netherling_b.netherling_b_C","Netherling","NSLOCTEXT(""MonstersTable"", ""91E11B2F444BC77AF206A0A5B5F99848"", ""Netherling"")","6-11;17-21;26-30;35-38;44-48;53-57;62-66;71-75;80-84;89-93;97-100","6-11;17-21;26-30;35-38;44-48;53-57;62-66;71-75;80-84;89-93;97-100","0.200000","0.300000","1000","Popcorn","1.500000","17.000000","1.360000","0.500000","6.000000","NetherlingName","0.020000","0.100000","1.000000","1.000000","1.500000","2.000000","Popcorn","","","","0.550000","Element.Physical","Character.Monster.Night;Character.Monster.Uncommon;Region.Global;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Netherim.Netherling","None","None","1.000000","4","6","8","12","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.100000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""3B65FAB04A40401E12EBFC9DB83BAF6A"", ""Netherling"")","(AssetGuid=8F56EB95A45B4F53A1CBE1E962A50E21)",""
PhaseBeast,"/Game/Monsters/gobrider/gobrider_phasebeast_bp.gobrider_phasebeast_bp_C","PhaseBeast","NSLOCTEXT(""MonstersTable"", ""339CBD2F4DDBBCA05A341CB72FA903D7"", ""Phase Beast"")","5-100","0","4.000000","1.000000","10","Tough","2.000000","17.000000","1.360000","1.000000","6.000000","None","0.020000","0.300000","1.000000","1.000000","5.000000","6.000000","Brute","","","","2.200000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.VeryRare;Region.Public;Character.Monster.PhaseBeast;Character.Monster.HighHealth;Region.GoblinIsle.InfestedForest.Forest;Region.GoblinIsle.InfestedForest.Caves","None","None","1.000000","1","1","1","1","1.250000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""2FE31F1D4FD1E07A547740A4ABB7EDB8"", ""Phase Beast"")","(AssetGuid=7CA9B9C4D46F4998B2283E4F4F34AC6A)",""
Prop_Pylon,"/Game/Monsters/Blueprints/StrongtuskBoss/NetherPortalBoss/NetherPylonBase.NetherPylonBase_C","Prop_Pylon","NSLOCTEXT(""MonstersTable"", ""176E54B84243236784462285A0F400EA"", ""Netherim Pylon"")","1-100","0","5.000000","1.000000","0","None","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.020000","1.000000","1.000000","0.000000","0.250000","0.000000","Popcorn","KnockbackResistance=1.0;StunResistance=1.0","","","2.450000","None","None","None","None","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""BA080A914B59B1BE1D10E6B45E5CC52F"", ""Immobile"")","(AssetGuid=00000000000000000000000000000000)",""
Shadowbeast,"/Game/Monsters/shadowbeast/shadowbeast_b.shadowbeast_b_C","Shadowbeast","NSLOCTEXT(""MonstersTable"", ""38493A944FEC3D27AB1970A4AC5102BC"", ""Shadow Beast"")","1-100","4-100","2.800000","1.100000","0","Tough","1.150000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.300000","1.000000","0.500000","5.000000","6.000000","Brute","","","","2.000000","Element.Dark","Character.Monster.Night;Character.Monster.Rare;Region.Global;Region.GoblinIsle.InfestedForest;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Tough;Character.Monster.HighHealth;Character.Monster.Shadowbeast","None","None","1.000000","1","1","3","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","2.000000","0.500000","1.800000","8.000000","4.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""FCA49AAE4E871A719D514588923CACB1"", ""Shadow Beast: Non-corporeal unless attacking"")","(AssetGuid=4E63EB3F06ED457C80A3E89DB1181207)",""
Shadowbeast_Minion_Melee,"/Game/Monsters/shadowbeast/shadowbeast_minion_melee_b.shadowbeast_minion_melee_b_C","None","NSLOCTEXT(""MonstersTable"", ""AF5E9FFC46D2AA3BF9CA3DBDA1E13C58"", ""Shadow Spawn"")","1-100","1-100","0.500000","1.000000","1","None","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.050000","0.100000","1.000000","1.000000","1.000000","0.000000","Popcorn","","","","1.000000","Element.Physical","Character.Minion.Shadowbeast;Character.Monster.Night","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.400000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=4E63EB3F06ED457C80A3E89DB1181207)",""
Shadowbeast_Minion_Ranged,"/Game/Monsters/shadowbeast/shadowbeast_minion_ranged_b.shadowbeast_minion_ranged_b_C","None","NSLOCTEXT(""MonstersTable"", ""4AD4172B4B1DEA703C2BDA8D6856360B"", ""Shadow Spawn"")","1-100","1-100","0.400000","1.000000","1","None","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.050000","0.100000","1.000000","1.000000","1.000000","0.000000","Popcorn","","","","1.000000","Element.Dark","Character.Minion.Shadowbeast;Character.Monster.Night","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.600000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=4E63EB3F06ED457C80A3E89DB1181207)",""
Skeleton_Melee,"/Game/Monsters/skeleton/skeleton_01_melee_b.skeleton_01_melee_b_C","Skeleton_Melee","NSLOCTEXT(""MonstersTable"", ""77C1EA5A498D245CDEF15CB1D325360F"", ""Skeletal Warrior"")","1-100","1-100","1.300000","1.000000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Popcorn","","","","1.000000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Melee;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","3","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""C756F00047270CFDB2C8BFBF3D5A1828"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Unique,"/Game/Monsters/skeleton/Skeleton_03_boss.Skeleton_03_boss_C","Skeleton_Melee","NSLOCTEXT(""MonstersTable"", ""E66A69F64C05D654544D3C87EE8DC1B9"", ""Skullotar, Evil Lord of Ressurection"")","0","1-100","1.000000","1.000000","0","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Popcorn","","","","1.450000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Melee;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.HighHealth;Character.Monster.UniqueEncounter","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""C756F00047270CFDB2C8BFBF3D5A1828"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)","Unique encounter champ"
Skeleton_Melee_Mimic,"/Game/Monsters/skeleton/skeleton_01_melee_b.skeleton_01_melee_b_C","Skeleton_Melee","NSLOCTEXT(""MonstersTable"", ""77C1EA5A498D245CDEF15CB1D325360F"", ""Skeletal Warrior"")","4-100","4-100","1.300000","1.000000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Popcorn","","","","1.500000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Melee;Character.Monster.Skeleton.Melee.Mimic;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""A13E3058497B9E16FEAE40BD3E00B76D"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Fire,"/Game/Monsters/skeleton/skeleton_01_melee_fire_bp.skeleton_01_melee_fire_bp_C","Skeleton_Melee_Fire","NSLOCTEXT(""MonstersTable"", ""E0A976B4409B829DD025249384414D18"", ""Infernal Warrior"")","17-100","17-100","1.300000","1.000000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Medium","","","","1.150000","Element.Fire","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Fire;Character.Monster.Skeleton.Melee;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","3","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""A6339DF842C7C0FD9682218A9204F86E"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Friendly,"/Game/Monsters/skeleton/skeleton_01_melee_friendly_b.skeleton_01_melee_friendly_b_C","Skeleton_Melee_Friendly","NSLOCTEXT(""MonstersTable"", ""0DB83E1F42A6A16E9D7E28804EC05060"", ""Skeletal Warrior"")","1-100","0","1.000000","0.800000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Popcorn","","","","1.250000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Skeleton;Character.Monster.Skeleton.Melee;Character.Monster.Friendly;Character.Monster.NonBiological","None","None","1.000000","1","1","2","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""1109948748DBFC66A7C365A4A0B2D11D"", ""Ally"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Newbie,"/Game/Monsters/skeleton/skeleton_01_melee_newbie_b.skeleton_01_melee_newbie_b_C","Skeleton_Melee_Newbie","NSLOCTEXT(""MonstersTable"", ""5C39F8DB42CE41920E0C1B92F99F2EEB"", ""Brittle Skeleton"")","1-8","4-8","0.450000","0.800000","0","Popcorn","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","0.400000","1.000000","3.000000","3.000000","Popcorn","","","","0.910000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Melee;Region.Global;Character.Monster.NonBiological","None","None","1.000000","2","3","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""83393E8544EEFDE3C15FB48695D7186F"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
