---,Speakers,Type,TitleText,Text,ButtonText,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,IconPortraitTag,Tags,Weight,ContextEntries,bDefaultSet,Notes
EM_Townsfolk_08,"((RowName=""Townsfolk_Act3_02""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""08C3F0224F2FF26F485D5C95DC9428F1"", ""Do tell, do tell."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
EM_Townsfolk_09,"((RowName=""Townsfolk_Act3_03""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""7022E418411B631D2F8B56902C8187C9"", ""No way!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
TestLore,"","Lore","NSLOCTEXT(""DialogueTable"", ""F1E8B95E404E34BD5C828D98F0A03CE3"", ""Test Lore"")","NSLOCTEXT(""DialogueTable"", ""7472ADD5430315625079F5877A7B0320"", ""This is a test of the emergency broadcast system.  Had this been an actual emegency, LOOK OUT BEHIND YOU!"")","","(AssetGuid=A4F20DEC0CB646A4ACD153635FBEE3D1)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
TestLore2,"","Lore","NSLOCTEXT(""DialogueTable"", ""FECFD7384D7BEF87CE5BF7A48D7A28FB"", ""Test Lore 2"")","NSLOCTEXT(""DialogueTable"", ""79B58C244769DBDFB1F168AED5E64DA7"", ""It was a dark and stormy night.  A shot rang out.  The maid screamed.  Suddenly, a pirate ship appeared on the horizon."")","","(AssetGuid=E5D8710F147D46409E3F401B6512A3EA)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Lore_ImperialOutpost_1,"((RowName=""Lore_ImperialOutpost_Scribe""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_ImperialOutpost_1_TitleText"", ""Tales of Trevail"")","NSLOCTEXT(""DialogueTable"", ""Lore_ImperialOutpost_1_Text"", ""Dedicated to the memory of General Esker Trevail, who boldly oversaw the construction and defense of this outpost against the goblin hordes for so long. It is in your honor and that of the men lost at this site that we dedicate this outpost, Trevail Point."")","","(AssetGuid=3BBCCD98B7DE4948B99DA44D2279437C)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_ImperialOutpost_2,"((RowName=""Lore_ImperialOutpost_Anonymous""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_ImperialOutpost_2_TitleText"", ""Tales of Trevail"")","NSLOCTEXT(""DialogueTable"", ""Lore_ImperialOutpost_2_Text"", ""General, I am sending this letter to you under condition of my anonymity. We know each other, but not well. In my quarter of town, I met a quiet old man. It took some convincing, some plying with drink, but I learned that this old man was actually a survivor of Trevail\'s Fall. I\'m sure you\'ve heard the tales, nearly the entire outpost wiped out, nearly overnight. I\'ve got to tell you — I\'m worried."")","","(AssetGuid=3062EE20FB5947CF8588D087F7F91DA3)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_ImperialOutpost_3,"((RowName=""Lore_ImperialOutpost_Anonymous""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_ImperialOutpost_3_TitleText"", ""Tales of Trevail"")","NSLOCTEXT(""DialogueTable"", ""Lore_ImperialOutpost_3_Text"", ""Even after decades, this quiet old man was still terrified. He said it wasn\'t the goblins that led to so many dead or driven mad. It was something inside the walls. Something inside one of the men. I don\'t know if it\'s that place, if it\'s cursed or what, but don\'t let the same fate befall you. You\'ve got to come back to us. Please."")","","(AssetGuid=84496EDEAB30453794A2B4547048E4AD)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_GeneralGraye_1,"((RowName=""Lore_GeneralGraye_Scribe""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_GeneralGraye_1_TitleText"", ""General Service"")","NSLOCTEXT(""DialogueTable"", ""Lore_GeneralGraye_1_Text"", ""In recognition of meritorious service in the face of grave peril, the Imperial Corps of Engineers hereby confers upon General Abrilla Graye the honorable Star of Service. Your exceptional leadership at the Battle of Farfeathers was key to our victory."")","","(AssetGuid=FB4BACD2A9024687975E125681E174CA)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_GeneralGraye_2,"((RowName=""Lore_GeneralGraye_Official""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_GeneralGraye_2_TitleText"", ""General Service"")","NSLOCTEXT(""DialogueTable"", ""Lore_GeneralGraye_2_Text"", ""General, I hope this letter finds you faring well. I appreciate you taking on yet another difficult challenge. Time and again you have proven your mettle. After this, you really should reconsider my offer of a teaching position. You\'ve much to offer the troops. Sincerely, Varn Heldam."")","","(AssetGuid=CE108804EA544A7885F8700360F5585C)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Brall_1,"((RowName=""Lore_Brall""))","Lore","NSLOCTEXT(""DialogueTable"", ""AC67192A42AEAF5052EA5DB9EC1A8261"", ""A Pet of My Own"")","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_1_Text"", ""Humans and their pets. I don’t understand the appeal, always bringing their pets everywhere they go. Maybe I’ll take a human as a pet. I’d have my pick at Trevail’s Point. But which would make the best pet? The general is too strong-willed. What about the young one? I think her name is Zaya..."")","","(AssetGuid=F4F449F9F4D1423187D376AFF6DFF3F5)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Kronch_1,"((RowName=""Lore_Kronch_Foreman""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Kronch_1_TitleText"", ""Excavation Revelation"")","NSLOCTEXT(""DialogueTable"", ""Lore_Kronch_1_Text"", ""The vein is promising. The deposits are good. But there’s something unsettling about the… I don’t know… energy of the place? I could swear I’ve seen the stones shift on their own. We’ve begun work on the Lower Excavation, we need more timber for supports."")","","(AssetGuid=F5C0BCBBA7E34CADAFF3AAF7553A2338)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Kronch_2,"((RowName=""Lore_Kronch_Foreman""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Kronch_2_TitleText"", ""Excavation Revelation"")","NSLOCTEXT(""DialogueTable"", ""Lore_Kronch_2_Text"", ""The Upper Excavation is humming along, but the strata down here is really doing a number on our equipment. It’s like the very stone is fighting back, blunting our picks and warping our shovels. We’ve had four injuries at the spoil tip this week! I swear the rocks don’t want us here."")","","(AssetGuid=2C013B69700F447E9443C29988CCC016)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_SecretWeapon_1,"((RowName=""Lore_SecretWeapon_Guard""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_SecretWeapon_1_TitleText"", ""Test Subject #29"")","NSLOCTEXT(""DialogueTable"", ""Lore_SecretWeapon_1_Text"", ""I\'m hurt bad... They took me out of my cage and tossed me into an arena with some sort of machine. You have to free the other guards before they share the same fate."")","","(AssetGuid=56F57FF1FCFB4EC489B8E7C3174CC1AA)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_SecretWeapon_2,"((RowName=""Lore_SecretWeapon_Goblin""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_SecretWeapon_2_TitleText"", ""The Goblin Workshop"")","NSLOCTEXT(""DialogueTable"", ""Lore_SecretWeapon_2_Text"", ""Knuckleheads! This means YOU. Do not place machine arms in leg sockets. We already tried that and it doesn\'t work. Follow the instructions or you will become the next \""volunteer\"" to test the Secret Weapon."")","","(AssetGuid=28D8A36EFDF847DFB6939533802AABD7)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Brall_2,"((RowName=""Lore_Brall""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_2_TitleText"", ""Dwarven Ruins in the Forest"")","NSLOCTEXT(""DialogueTable"", ""9BA4CFCC44D8A3AF409E208E98156123"", ""There is no corner of this world without some ancient Dwarven ruin. A testament to their expansive empire. To think goblins were once slaves to the dwarves. Dwarves are reviled in goblin culture, but look how the goblins bend to my will! Like grass in the breeze. It’s as though they want to be dominated, as though they need something to hate."")","","(AssetGuid=B7582C2AFBFE4138AEF91ABA0DA7E79A)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Brall_3,"((RowName=""Lore_Brall""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_3_TitleText"", ""A Hero"")","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_3_Text"", ""A hero has caught my attention. I pride myself on my ability to see into the hearts of my foes, but this one eludes me. How did they come to be here, among the Imperial rabble? What drives them? I’ll let the goblin chieftain, Wideload, break this hero, so I may turn my attention to more pressing matters. At least I know what drives Wideload: Alpaca meat! And plenty of it!"")","","(AssetGuid=3633D61705334A1BA0027953C2699E98)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Brall_4,"((RowName=""Lore_Brall""))","Lore","NSLOCTEXT(""DialogueTable"", ""771FFBA14765DC92CEE820AFE44E69D3"", ""Order is Death: Brall"")","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_4_Text"", ""Order is death. Humans fight to preserve the status quo but theirs is a world of chaos, a world of predators and prey. In this sense the Netherim are no different from the hawk or the wolf, but we upset the humans. We make the humans feel like prey. Order is death, and if the humans do not yet know, they soon will."")","","(AssetGuid=4CA0D08D33DF481DA22209FB539BE0EE)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Fishing_1,"((RowName=""Lore_Fishing_Fisherman""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Fishing_1_TitleText"", ""Angler\'s Paradise"")","NSLOCTEXT(""DialogueTable"", ""Lore_Fishing_1_Text"", ""I’ve never seen so much unspoiled wilderness in all my years! It’s a travesty to trample upon it, even in the name of spreading “civilization.” Pah! Whatever that’s worth. The stevedores tell me the fishing is incomparable. If you can get by the goblin patrols, that is. Judging by the hauls of prismatic morey they bring in at the coast, I have high hopes for the interior!"")","","(AssetGuid=9F54BCADE4284C499203BBC5EBF92CF4)","None","None","None","None","None","None","(TagName=""Gadget.Lore.Fishing"")","(GameplayTags=)","1","","True",""
Lore_Fishing_2,"((RowName=""Lore_Fishing_Fisherman""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Fishing_2_TitleText"", ""Angler\'s Paradise"")","NSLOCTEXT(""DialogueTable"", ""Lore_Fishing_2_Text"", ""The previous settlers knew, that’s for sure. There isn’t an old dock or pier that isn’t absolutely teeming with relatives to the warsnout, web, or a dozen other species of fish I don’t recognize. Truly, I’ve been ferried across the seas to an angler’s paradise. I’m torn between sharing this with the folks back home or keeping the secret."")","","(AssetGuid=9A71905CF8274C2EAE1DE167EF4049B0)","None","None","None","None","None","None","(TagName=""Gadget.Lore.Fishing"")","(GameplayTags=)","1","","True",""
Lore_Fishing_3,"((RowName=""Lore_Fishing_Fisherman""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Fishing_3_TitleText"", ""Angler\'s Paradise"")","NSLOCTEXT(""DialogueTable"", ""Lore_Fishing_3_Text"", ""Clear skies and a never ending network of streams, rivers, and pools. It’s a shame, maybe even a crime, to have this place all to myself. Well, me and the goblins, but they seem content to leave me be so long as there’s a stretch of water between us. Maybe someone should suggest we lay down our swords and pick up rods and reels."")","","(AssetGuid=F43268ECDD334744A35C16CABA95CBE7)","None","None","None","None","None","None","(TagName=""Gadget.Lore.Fishing"")","(GameplayTags=)","1","","True",""
Lore_Undead_1,"((RowName=""Lore_Undead_Witch""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Undead_1_TitleText"", ""Re-Re-Risen"")","NSLOCTEXT(""DialogueTable"", ""Lore_Undead_1_Text"", ""More people come. More busy, nosey, tools of the Emperor. How many years, how many decades will they throw their warm bodies at my shores, only to be left here, pallid and cold? I have made myself clear that they are unwelcome. Now, they will face their own long passed history."")","","(AssetGuid=C907C98CD3224B2F82CF9E59E2339EC3)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Undead_2,"((RowName=""Lore_Undead_Witch""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Undead_2_TitleText"", ""Re-Re-Risen"")","NSLOCTEXT(""DialogueTable"", ""Lore_Undead_2_Text"", ""Invasion, incursion, destruction, derision.\nLong dead soldiers in a pointless war.\nRise to face your progeny\nDestroy your own offspring\nRevenge on your masters, arise now and hereafter…"")","","(AssetGuid=20D87906372F402CB866DC1AB0AE2B0C)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Battlefield_1,"((RowName=""Lore_Battlefield_Guard""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Battlefield_1_TitleText"", ""Situation Report #13"")","NSLOCTEXT(""DialogueTable"", ""Lore_Battlefield_1_Text"", ""Our infantry pushed forward to allow our scouts to search for the whereabouts of the missing siege weapons. So far, we\'ve only encountered more goblins and a cave full of the undead. I can\'t imagine how the goblins managed to move all of that equipment so quickly, as if with brute strength alone."")","","(AssetGuid=CCFB0605EFA24320812CAD7FD8F0D1C7)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Brall_5,"((RowName=""Lore_Brall""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_5_TitleText"", ""Netherim Viper"")","NSLOCTEXT(""DialogueTable"", ""19F4AB9348D6AE17A8CF72877BB9F3FE"", ""Goblins are easy to control, they respond well to brute force. But humans... sometimes you must be indirect. Suppose a certain goblin prisoner let slip to some soldiers the existence a goblin treasure hoard. Suppose he told them its location. And suppose all the soldiers found instead... was an ambush. Start with sublety, the brute force will follow soon after."")","","(AssetGuid=92282A29ADDD4538BEA6F4034B51419C)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Lore_Brall_6,"((RowName=""Lore_Brall""))","Lore","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_6_TitleText"", ""The Mercenary Called Kenik"")","NSLOCTEXT(""DialogueTable"", ""Lore_Brall_6_Text"", ""Gullible. Insubordinate. Self-interested. I’m starting to like the mercenary called Kenik. The empire has bought him with a few meager gold coins, but Mother could offer him so much more. I will keep an eye on that one."")","","(AssetGuid=E37C24F9B00448FEA57B0CEB0B3999F1)","None","None","None","None","None","None","(TagName=""Gadget.Lore"")","(GameplayTags=)","1","","True",""
Default_Logaan_Quip01,"((RowName=""Logaan_Intro""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0CEE32F044FED9D564C09A8CA096A287"", ""Flames... on the side of my face..."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Logaan_Quip02,"((RowName=""Logaan_Intro""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""352D210242EE6FEAADE4C194D97ED9CD"", ""Is it safe?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Logaan_Quip03,"((RowName=""Logaan_Intro""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""F7742ED14EB742C7FB0F8FB7F5E03410"", ""I don\'t think my insurance covers this."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Phix_Quip01,"((RowName=""Phix_Intro""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""03D65FC449F060B071B7E4ABF7DBA0A8"", ""Goblins?! Hey, you got this."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Phix_Quip02,"((RowName=""Phix_Intro""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""52DE17CE4560061F168A53A9DE7AD8B0"", ""Don\'t hurt me! Oh, it\'s you. Whew!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Phix_Quip03,"((RowName=""Phix_Intro""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""0F0F46224AEB18F515622B8582811A54"", ""My hero!"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Buffalope_Quip01,"((RowName=""Buffalope""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""5AF66E6C459555874190CD93E1916796"", ""Moo. Are you happy now?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Buffalope_Quip02,"((RowName=""Buffalope""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""FD2016354F9135810D313588372B49E9"", ""What? Haven\'t you seen a buffalope before?"")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Buffalope_Quip03,"((RowName=""Buffalope""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""9046C9EE4C2E1952A62B849298C0FA40"", ""There is no secret alpaca level."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Buffalope_Quip04,"((RowName=""Buffalope""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""5835BFDD43C8E96E63C5729BBA66A7CB"", ""Hey, guess what? Buffalope butt."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
Default_Buffalope_Quip05,"((RowName=""Buffalope""))","Bubble","","NSLOCTEXT(""DialogueTable"", ""08B3EDED4783B064358313896422EF97"", ""My name is Bertrude. Pleased to meet you."")","","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","(TagName="""")","(GameplayTags=)","1","","True",""
