---,AffixText,AffixTextDescription,bRequiresAreas,RowType,NoPickWeight,EntryType1,Entry1,EntryTags1,WeightOrCount1,RequireQuest1,EntryType2,Entry2,EntryTags2,WeightOrCount2,RequireQuest2,EntryType3,Entry3,EntryTags3,WeightOrCount3,RequireQuest3,EntryType4,Entry4,EntryTags4,WeightOrCount4,RequireQuest4,EntryType5,Entry5,EntryTags5,WeightOrCount5,RequireQuest5,EntryType6,Entry6,EntryTags6,WeightOrCount6,RequireQuest6,EntryType7,Entry7,EntryTags7,WeightOrCount7,RequireQuest7,EntryType8,Entry8,EntryTags8,WeightOrCount8,RequireQuest8,DataCurves,Weight,OwnedGameplayTags,DungeonRequireAllTags,DungeonRequireAnyTags,DungeonExcludeAnyTags,Entries,Notes
EndlessDungeon_Traps_Poison,"","","True","All","0","SetProperty","TrapDefaultMonsterSpawnRow|(RowName=""Trap_Poison"")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Traps_Electric,"","","True","All","0","SetProperty","TrapDefaultMonsterSpawnRow|(RowName=""Trap_Electric"")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint,"","","False","Pick","0","GotoRow","EndlessDungeon_Checkpoint_Brall","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Sadista","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Ordrak","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Strongtusk","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Wideload","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Psora","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Shriekbeak","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Checkpoint_Squawkclaw","(GameplayTags=)","1","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Endless_Dungeon_Checkpoint_Shared,"","","True","All","0","SetProperty","RequiredQuestTask|None","(GameplayTags=)","1","","SetProperty","PrevAreaRow0|(RowName="""")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Brall,"","","False","All","0","AddAreaChain","ED_Caves_Netherim_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""Brall""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Brall"")))","1","","GotoRow","Monsters_Brall","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Brall,"","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Netherim.Spellbreaker""),(TagName=""Character.Monster.Netherim.Warrior""),(TagName=""Character.Monster.Netherim.Netherling"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Sadista,"","","False","All","0","AddAreaChain","ED_Caves_Netherim_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""Sadista""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Sadista"")))","1","","GotoRow","Monsters_Sadista","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Sadista,"","","True","PerArea","0","SetProperty","MonsterTags|Character.Monster.Global;Character.Monster.Netherim.WarriorArmored;Character.Monster.Netherim.Netherling;Character.Monster.Netherim.Spellslinger;Character.Monster.Shadowbeast.Normal","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Ordrak,"","","False","All","0","AddAreaChain","ED_Echonok_Throne_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""Ordrak""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Ordrak"")))","1","","GotoRow","Monsters_Ordrak","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Ordrak,"","","True","PerArea","0","SetProperty","MonsterTags|Character.Monster.Netherim.Netherling;Character.Monster.Netherim.WarriorArmored;Character.Monster.Netherim.Brute;Character.Monster.Netherim.Spellbreaker;Character.Monster.Shadowbeast","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Strongtusk,"","","False","All","0","AddAreaChain","ED_Forest_2_Strongtusk_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""VarkeninBrute_Story_Boss""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Strongtusk"")))","1","","GotoRow","Monsters_Strongtusk","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Strongtusk,"","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Netherim.Netherling""),(TagName=""Character.Monster.Goblin.Bomber.Caves""),(TagName=""Character.Monster.Goblin.Brute.Caves""),(TagName=""Character.Monster.Goblin.Miner.Caves""),(TagName=""Character.Monster.Prop.StrongtuskPylon"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Wideload,"","","False","All","0","AddAreaChain","ED_Caves_Goblins_1_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""Goblin_Brute_Story_Boss""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Wideload"")))","1","","GotoRow","Monsters_Wideload","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Wideload,"","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Goblin.Miner.Forest""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Forest""),(TagName=""Character.Monster.Goblin.Chanter.Normal.Forest"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Psora,"","","False","All","0","AddAreaChain","ED_Caves_Infested_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""VespidFlier_Story_Boss_Mapworks""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Psora"")))","1","","GotoRow","Monsters_Psora","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Psora,"","","True","PerArea","0","SetProperty","MonsterTags|Character.Monster.Vespid.Larvae;Character.Monster.Vespid.EggPod;Character.Monster.Global;Character.Monster.Vespid.Egg;Character.Monster.Vespid.Soldier.Tough;Character.Monster.Vespid.Guardian;Character.Monster.InfestedGoblin.Normal","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(None,None)",""
EndlessDungeon_Checkpoint_Shriekbeak,"","","False","All","0","AddAreaChain","ED_Echonok_VolturaVillage_2_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""VolturaFighter_Story_Boss_Shriekbeak""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Shriekbeak"")))","1","","GotoRow","Monsters_Shriekbeak","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Shriekbeak,"","","True","PerArea","0","SetProperty","MonsterTags|Character.Monster.Automaton.Custodian.Electric;Character.Monster.Spider.Electric.Melee;Character.Monster.Spider.Electric.Ranged;Character.Monster.Netherim.Netherling;Character.Monster.PowerCoil;Character.Monster.Zombie.Electric;Character.Monster.Skeleton.Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Squawkclaw,"","","False","All","0","AddAreaChain","ED_Echonok_Machineworks_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""VolturaInterceptor_Story_Boss""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Squawkclaw"")))","1","","GotoRow","Monsters_Squawkclaw","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Squawkclaw,"","","True","PerArea","0","SetProperty","MonsterTags|Character.Monster.Automaton.Exploderbot;Character.Monster.Spider.Physical.Melee;Character.Monster.Spider.Physical.Ranged;Character.Monster.Shadowbeast;Character.Monster.Netherim.Netherling","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Checkpoint_Krronk,"","","False","All","0","AddAreaChain","ED_Caves_Infested_Boss","(GameplayTags=)","1","","SetProperty","BossMonsters|((RowName=""VespidCharger_Story_Boss_Mapworks""))","(GameplayTags=)","1","","GotoRow","Endless_Dungeon_Checkpoint_Shared","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags","(GameplayTags=((TagName=""QuestPool.Boss.Krronk"")))","1","","GotoRow","Monsters_Krronk","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Monsters_Krronk,"","","True","PerArea","0","SetProperty","MonsterTags|Character.Monster.Global;Character.Monster.StoneElemental.Vespid;Character.Monster.Vespid.Charger.Newbie;Character.Monster.Vespid.Flier.Normal;Character.Monster.Vespid.Soldier.Tough;Character.Monster.Prop.HyvidCrystal","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(None,None)",""
EndlessDungeon_Affix_BerserkerPet,"NSLOCTEXT(""MapWorksTable"", ""8C34C4304678737C3E96BC9B9B7576AF"", ""Berserk Pet"")","NSLOCTEXT(""MapWorksTable"", ""F132BE8D453CE6DEF10ABD9BCAC53358"", ""Pet damage, move and attack speed +30%"")","True","All","0","AddPlayerPetAffixByName","BerserkerPet","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","3","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""Dungeon.Affix.Positive"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_BerserkerPet_Rare,"NSLOCTEXT(""MapWorksTable"", ""9EAAA2CA4D9756285C31E68D7E8C19A3"", ""Berserk Pet"")","NSLOCTEXT(""MapWorksTable"", ""0E08F13B4E0F2FD21B95E3AFAEC414A8"", ""Pet damage, move and attack speed +60%"")","True","All","0","AddPlayerPetAffixByName","BerserkerPet_Rare","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Positive""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Berserking,"NSLOCTEXT(""MapWorksTable"", ""F1526B874BB2DEA0942999A0315796B9"", ""Berserking"")","NSLOCTEXT(""MapWorksTable"", ""844E50B64BF6D60E1574DF98F7276A74"", ""Some monster damage, attack and move speed increase at half health"")","True","All","0","AddMonsterAffixByName","Berserking_Area","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Blazing,"NSLOCTEXT(""MapWorksTable"", ""E028EC1A4CAD58B890776FBAEC0F5252"", ""Blazing"")","NSLOCTEXT(""MapWorksTable"", ""20E653304E955C57164D338270F734AE"", ""Some monsters blast a pattern of flames across the ground"")","True","All","0","AddMonsterAffixByName","Blazing_Area","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative""),(TagName=""Dungeon.Affix.Hazard"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Chained,"NSLOCTEXT(""MapWorksTable"", ""4DE7E4BD40E63CFB18106DB554D635FB"", ""Chained"")","NSLOCTEXT(""MapWorksTable"", ""DAA0BE5C42126519F25912A4121269E5"", ""Skill Slot 6 disabled"")","True","All","0","AddPlayerPetAffixByName","Chained","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Cloaked,"NSLOCTEXT(""MapWorksTable"", ""A87DC747444679D7D26CF28BD6A3122A"", ""Cloaked"")","NSLOCTEXT(""MapWorksTable"", ""C58868584A886CB196F7889B2DB520F0"", ""Some monsters can briefly turn invisible"")","True","All","0","AddMonsterAffixByName","Cloaked","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","0","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_CorpseEater,"NSLOCTEXT(""MapWorksTable"", ""3E15BC25409C62CE77138698DDEF6F10"", ""Corpse Eater"")","NSLOCTEXT(""MapWorksTable"", ""DFB4648F4C409A9CFCF77E91D24F6F43"", ""Some monsters can consume corpses for health"")","True","All","0","AddMonsterAffixByName","CorpseEater","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","0","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Cranked,"NSLOCTEXT(""MapWorksTable"", ""5B6FC242441DC2D6C36A3BBA8DBAA6BB"", ""Cranked"")","NSLOCTEXT(""MapWorksTable"", ""E09DD82D4CF0AC864B909798B1DC408C"", ""You steadily lose health, but gain health per kill"")","True","All","0","AddPlayerPetAffixByName","Cranked","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","0","(GameplayTags=((TagName=""Dungeon.Affix.Negative""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Damage,"NSLOCTEXT(""MapWorksTable"", ""5BD4B2124CFCD830D61CCDA19E7AB448"", ""Damage Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""B808843C4231B7CD1396CBADCC98A308"", ""All monster damage increased"")","True","All","0","AddMonsterAffixByName","Damage","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Dividing,"NSLOCTEXT(""MapWorksTable"", ""79B5B4F844D86D58E56AAFA5CE7BD4EC"", ""Dividing"")","NSLOCTEXT(""MapWorksTable"", ""82ABF1054D885291FDBDF8BC5383D93E"", ""Some monsters split into two weaker monsters on death"")","True","All","0","AddMonsterAffixByName","Dividing","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_EnhancedElectric,"NSLOCTEXT(""MapWorksTable"", ""62338DFC4472D0CDC83859A898DFCA6E"", ""Electric Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""F0ADD3904EF704CE5BA89D8F885C7A90"", ""Electric damage +25%"")","True","All","0","AddPlayerPetAffixByName","ElementEnhanced_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Positive""),(TagName=""ItemQuality.Magic"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_EnhancedElectric_Rare,"NSLOCTEXT(""MapWorksTable"", ""6BB66A5541698AC0BEB722B461B7E0DA"", ""Electric Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""A935B2EF4D6981F118BA309BADD16E4B"", ""Electric damage +50%"")","True","All","0","AddPlayerPetAffixByName","ElementEnhanced_Electric_Rare","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Positive""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_EnhancedFire,"NSLOCTEXT(""MapWorksTable"", ""1E591DA14E0768F175BA418AAC3A27D7"", ""Fire Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""55D504C34892F1CB3301FDB2B102EEFD"", ""Fire damage +25%"")","True","All","0","AddPlayerPetAffixByName","ElementEnhanced_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Positive""),(TagName=""ItemQuality.Magic"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_EnhancedFire_Rare,"NSLOCTEXT(""MapWorksTable"", ""C13554844B69F4301404DBAA1DB0FD5D"", ""Fire Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""8C113E5A4EC0F1AF1FC26487EC3477C3"", ""Fire damage +50%"")","True","All","0","AddPlayerPetAffixByName","ElementEnhanced_Fire_Rare","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Positive""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_EnhancedIce,"NSLOCTEXT(""MapWorksTable"", ""D2D3001D46989204F7B6BEAC57906BBD"", ""Ice Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""555CFE074D96B2FD44ECDA91C0D4AF3B"", ""Ice damage +25%"")","True","All","0","AddPlayerPetAffixByName","ElementEnhanced_Ice","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Positive""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_EnhancedIce_Rare,"NSLOCTEXT(""MapWorksTable"", ""E8DAB877408A239AA2E7FFB1E55AF42E"", ""Ice Enhanced"")","NSLOCTEXT(""MapWorksTable"", ""E8FF2205495114D3F399FB8C628BEF78"", ""Ice damage +50%"")","True","All","0","AddPlayerPetAffixByName","ElementEnhanced_Ice_Rare","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
