---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bIgnoreLevel,bIgnoreSpoke,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Global_Sword_Normal_Physical_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""F21E2F3F419E720D2863D5A0A297FD54"", ""Phasic Dull Sword"")","","","","(RowName="""")","(RowName="""")","False","None","11.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical","Item.Weapon.1H","Weapon_Normal_LifeBound","Normal","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_janky/w_sword_1h_janky_t1a_bp.w_sword_1h_janky_t1a_bp_C",""
Weapon_Global_Sword_Normal_Physical_LifeBound_02,"NSLOCTEXT(""ItemsTable"", ""04FB6D354087A4C3A3C822BC03884B62"", ""Phasic Mercenary Sword"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical","Item.Weapon.1H","Weapon_Normal_LifeBound","Normal","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_kenik/w_sword_1h_kenik_t3a_bp.w_sword_1h_kenik_t3a_bp_C",""
Weapon_Global_Sword_Normal_Poison_01,"NSLOCTEXT(""ItemsTable"", ""979283CD4D281C2AD208FA997F7BD86A"", ""Toxic Sword"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison","Item.Weapon.1H","Weapon_Normal","Normal","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_janky/w_sword_1h_janky_t1a_bp.w_sword_1h_janky_t1a_bp_C",""
Weapon_Global_Sword_Normal_Poison_02,"NSLOCTEXT(""ItemsTable"", ""979283CD4D281C2AD208FA997F7BD86A"", ""Toxic Sword"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison","Item.Weapon.1H","Weapon_Normal","Normal","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_kenik/w_sword_1h_kenik_t3a_bp.w_sword_1h_kenik_t3a_bp_C",""
Weapon_Global_Sword_Normal_Poison_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""D0C9C2314A9BA462187795B02AA4165E"", ""Phasic Toxic Sword"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison","Item.Weapon.1H","Weapon_Normal_LifeBound","Normal","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_janky/w_sword_1h_janky_t1a_bp.w_sword_1h_janky_t1a_bp_C",""
Weapon_Global_Sword_Normal_Poison_LifeBound_02,"NSLOCTEXT(""ItemsTable"", ""D0C9C2314A9BA462187795B02AA4165E"", ""Phasic Toxic Sword"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison","Item.Weapon.1H","Weapon_Normal_LifeBound","Normal","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_kenik/w_sword_1h_kenik_t3a_bp.w_sword_1h_kenik_t3a_bp_C",""
Weapon_Global_Sword_Normal_Water_01,"NSLOCTEXT(""ItemsTable"", ""6A7AA40B47997ADE556202B1D9A0A486"", ""Muddy Sword"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","0","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Water;Item.Weapon.1H","Affix.Damage.Water","Item.Weapon.1H","Weapon_Normal","Normal","(RowName="""")","None","Element.Water","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_janky/w_sword_1h_janky_t1a_bp.w_sword_1h_janky_t1a_bp_C",""
Weapon_Global_Sword_Normal_Water_02,"NSLOCTEXT(""ItemsTable"", ""6A7AA40B47997ADE556202B1D9A0A486"", ""Muddy Sword"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","0","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Water;Item.Weapon.1H","Affix.Damage.Water","Item.Weapon.1H","Weapon_Normal","Normal","(RowName="""")","None","Element.Water","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_kenik/w_sword_1h_kenik_t3a_bp.w_sword_1h_kenik_t3a_bp_C",""
Weapon_Global_Sword_Rare_Electric_01,"NSLOCTEXT(""ItemsTable"", ""B8AFB6344C7A9F40921816A54904998A"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.1H","Weapon_Electric_Rare","Rare","(RowName="""")","None","Element.Electric","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_shortsword/w_sword_1h_shortsword_t2a_bp.w_sword_1h_shortsword_t2a_bp_C",""
Weapon_Global_Sword_Rare_Electric_02,"NSLOCTEXT(""ItemsTable"", ""B8AFB6344C7A9F40921816A54904998A"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.1H","Weapon_Electric_Rare","Rare","(RowName="""")","None","Element.Electric","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_scimitar/w_sword_1h_scimitar_t3a_bp.w_sword_1h_scimitar_t3a_bp_C",""
Weapon_Global_Sword_Rare_Electric_03,"NSLOCTEXT(""ItemsTable"", ""B8AFB6344C7A9F40921816A54904998A"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Electric;Item.Weapon.1H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.1H","Weapon_Electric_Rare","Rare","(RowName="""")","None","Element.Electric","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_claymore/w_sword_1h_claymore_t3a_bp.w_sword_1h_claymore_t3a_bp_C",""
Weapon_Global_Sword_Rare_Fire_01,"NSLOCTEXT(""ItemsTable"", ""8F26C6A0476D4CE921687ABF66018CC9"", ""Incendiary Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Fire","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_iconic/w_sword_1h_iconic_t2b_bp.w_sword_1h_iconic_t2b_bp_C",""
Weapon_Global_Sword_Rare_Fire_02,"NSLOCTEXT(""ItemsTable"", ""8F26C6A0476D4CE921687ABF66018CC9"", ""Incendiary Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Fire","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_needle/w_sword_1h_needle_t2a_bp.w_sword_1h_needle_t2a_bp_C",""
Weapon_Global_Sword_Rare_Fire_03,"NSLOCTEXT(""ItemsTable"", ""8F26C6A0476D4CE921687ABF66018CC9"", ""Incendiary Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Fire","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_demonic/w_sword_1h_demonic_t3a_bp.w_sword_1h_demonic_t3a_bp_C",""
Weapon_Global_Sword_Rare_Fire_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""8F26C6A0476D4CE921687ABF66018CC9"", ""Incendiary Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Fire","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_iconic/w_sword_1h_iconic_t2b_bp.w_sword_1h_iconic_t2b_bp_C",""
Weapon_Global_Sword_Rare_Fire_LifeBound_02,"NSLOCTEXT(""ItemsTable"", ""8F26C6A0476D4CE921687ABF66018CC9"", ""Incendiary Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Fire","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_needle/w_sword_1h_needle_t2a_bp.w_sword_1h_needle_t2a_bp_C",""
Weapon_Global_Sword_Rare_Fire_LifeBound_03,"NSLOCTEXT(""ItemsTable"", ""8F26C6A0476D4CE921687ABF66018CC9"", ""Incendiary Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Fire;Item.Weapon.1H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Fire","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_demonic/w_sword_1h_demonic_t3a_bp.w_sword_1h_demonic_t3a_bp_C",""
Weapon_Global_Sword_Rare_Ice_01,"NSLOCTEXT(""ItemsTable"", ""1022A233451D5BE2CC4B9B9D63C2C8B7"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Ice","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_iconic/w_sword_1h_iconic_t2b_bp.w_sword_1h_iconic_t2b_bp_C",""
Weapon_Global_Sword_Rare_Ice_02,"NSLOCTEXT(""ItemsTable"", ""1022A233451D5BE2CC4B9B9D63C2C8B7"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Ice","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_scimitar/w_sword_1h_scimitar_t3a_bp.w_sword_1h_scimitar_t3a_bp_C",""
Weapon_Global_Sword_Rare_Ice_03,"NSLOCTEXT(""ItemsTable"", ""1022A233451D5BE2CC4B9B9D63C2C8B7"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Ice","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_demonic/w_sword_1h_demonic_t3a_bp.w_sword_1h_demonic_t3a_bp_C",""
Weapon_Global_Sword_Rare_Physical_01,"NSLOCTEXT(""ItemsTable"", ""CB6807D74F04FE27D6DAA1971A3D6C6E"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_shortsword/w_sword_1h_shortsword_t2a_bp.w_sword_1h_shortsword_t2a_bp_C",""
Weapon_Global_Sword_Rare_Physical_02,"NSLOCTEXT(""ItemsTable"", ""CB6807D74F04FE27D6DAA1971A3D6C6E"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_needle/w_sword_1h_needle_t2a_bp.w_sword_1h_needle_t2a_bp_C",""
Weapon_Global_Sword_Rare_Physical_03,"NSLOCTEXT(""ItemsTable"", ""CB6807D74F04FE27D6DAA1971A3D6C6E"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_claymore/w_sword_1h_claymore_t3a_bp.w_sword_1h_claymore_t3a_bp_C",""
Weapon_Global_Sword_Rare_Physical_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""CB6807D74F04FE27D6DAA1971A3D6C6E"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_shortsword/w_sword_1h_shortsword_t2a_bp.w_sword_1h_shortsword_t2a_bp_C",""
Weapon_Global_Sword_Rare_Physical_LifeBound_02,"NSLOCTEXT(""ItemsTable"", ""CB6807D74F04FE27D6DAA1971A3D6C6E"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_needle/w_sword_1h_needle_t2a_bp.w_sword_1h_needle_t2a_bp_C",""
Weapon_Global_Sword_Rare_Physical_LifeBound_03,"NSLOCTEXT(""ItemsTable"", ""CB6807D74F04FE27D6DAA1971A3D6C6E"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Physical","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_claymore/w_sword_1h_claymore_t3a_bp.w_sword_1h_claymore_t3a_bp_C",""
Weapon_Global_Sword_Rare_Poison_01,"NSLOCTEXT(""ItemsTable"", ""08EF1FCB416B6CC4C9B4308A01366B01"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_iconic/w_sword_1h_iconic_t2d_bp.w_sword_1h_iconic_t2d_bp_C",""
Weapon_Global_Sword_Rare_Poison_02,"NSLOCTEXT(""ItemsTable"", ""978409E6491ACE592884D2BCBB986E3A"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_scimitar/w_sword_1h_scimitar_t3a_bp.w_sword_1h_scimitar_t3a_bp_C",""
Weapon_Global_Sword_Rare_Poison_03,"NSLOCTEXT(""ItemsTable"", ""3135A5E14769D171A1EE438BF02C15E9"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_jagged/w_sword_1h_jagged_t3a_bp.w_sword_1h_jagged_t3a_bp_C",""
Weapon_Global_Sword_Rare_Poison_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""B641EABF4647828F8D92F6B24B09D2F9"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_iconic/w_sword_1h_iconic_t2d_bp.w_sword_1h_iconic_t2d_bp_C",""
Weapon_Global_Sword_Rare_Poison_LifeBound_02,"NSLOCTEXT(""ItemsTable"", ""60179B0B493B2EB936D9AFBD2A9285B0"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_scimitar/w_sword_1h_scimitar_t3a_bp.w_sword_1h_scimitar_t3a_bp_C",""
Weapon_Global_Sword_Rare_Poison_LifeBound_03,"NSLOCTEXT(""ItemsTable"", ""EB0CCBCA48F88EF381DD17A7F7C5E698"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Phased;Item.Weapon.Sword;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.1H","Weapon_Rare_LifeBound","Rare","(RowName="""")","None","Element.Poison","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_jagged/w_sword_1h_jagged_t3a_bp.w_sword_1h_jagged_t3a_bp_C",""
Weapon_Global_Sword_Rare_Water_01,"NSLOCTEXT(""ItemsTable"", ""6C2DC68F4970CC1A2436AEA6371C8516"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","0","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Water","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_iconic/w_sword_1h_iconic_t2d_bp.w_sword_1h_iconic_t2d_bp_C",""
Weapon_Global_Sword_Rare_Water_02,"NSLOCTEXT(""ItemsTable"", ""6C2DC68F4970CC1A2436AEA6371C8516"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","0","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Water","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_needle/w_sword_1h_needle_t2a_bp.w_sword_1h_needle_t2a_bp_C",""
Weapon_Global_Sword_Rare_Water_03,"NSLOCTEXT(""ItemsTable"", ""6C2DC68F4970CC1A2436AEA6371C8516"", ""Sword"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","0","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Sword;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water","Item.Weapon.1H","Weapon_Rare","Rare","(RowName="""")","None","Element.Water","None","Character.Player","None","Sword","False","True","True","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_jagged/w_sword_1h_jagged_t3a_bp.w_sword_1h_jagged_t3a_bp_C",""
