---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionDamage,ChampionSpeedBonusPercent,ChampionNameSpawnRow,ChampionPackNameSpawnRow,ChampionIgnoreMinionsChance,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,AggroRadius,bShouldTether,ChaseRadius,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,MonsterTags,ItemSpawnGameplayTagFilter,ChampionItemSpawnGameplayTagFilter,ExperiencePercent,DamageElement,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,ExtraSkill00Cooldown,ExtraSkill00DamageFactor,ExtraSkill01Cooldown,ExtraSkill01DamageFactor,ExtraSkill02Cooldown,ExtraSkill02DamageFactor,ExtraSkill03Cooldown,ExtraSkill03DamageFactor,ExtraSkill04Cooldown,ExtraSkill04DamageFactor,ExtraSkill05Cooldown,ExtraSkill05DamageFactor,MonsterDescription,Bank,Notes
Automaton_Custodian_Poison_Turret,"/Game/Monsters/automatacustodian/automatacustodian_poison_Turret_bp.automatacustodian_poison_Turret_bp_C","Automaton_Custodian_Poison_Turret","NSLOCTEXT(""MonstersTable"", ""EE31C1E0426ABFFFDAE76D9E2FAB7463"", ""Toxic Turret"")","1-100","0","2.400000","1.500000","0","Standard_Metaly","1.800000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.300000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","1.000000","Medium","MovementDisabled=1.0","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Poison""),(TagName=""Character.Monster.Automaton.Poison""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Automaton.Turret.Poison""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","3.380000","Element.Poison","0.500000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D44F030C4DC75A69FACB258D7F64A267"", ""Immobile"")","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Exploderbot,"/Game/Monsters/drone/automataExploderbot_bp.automataExploderbot_bp_C","Automaton_Exploderbot","NSLOCTEXT(""MonstersTable"", ""36445A2747B9D76C850A14AB63BFBEAF"", ""Exploderbot"")","1-100","0","0.460000","0.670000","1000","Standard_Metaly","2.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Automaton.Exploderbot""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","0.770000","Element.Fire","1.500000","1","2","3","4","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Hulk_Electric,"/Game/Monsters/automatahulk/automatahulk_electrical_bp.automatahulk_electrical_bp_C","Automaton_Hulk_Electric","NSLOCTEXT(""MonstersTable"", ""E814BF7C4A045E65D74F22B4492BF6D1"", ""Galvanic Emberhulk"")","1-100","3-100","8.250000","1.500000","0","Tough_Metaly","1.150000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.300000","3.500000","1.000000","800.000000","True","2500.000000","2.000000","2.000000","Champion","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Emberhulk""),(TagName=""Character.Monster.Automaton.Emberhulk.Electric""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Electric""),(TagName=""Character.Monster.Automaton.Electric""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","10.400000","Element.Electric","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","8.000000","1.000000","0.000000","1.000000","2.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Hulk_Fire,"/Game/Monsters/automatahulk/automatahulk_fire_bp.automatahulk_fire_bp_C","Automaton_Hulk_Fire","NSLOCTEXT(""MonstersTable"", ""578909AA47E15FE7181566B4A9A8EFA4"", ""Fiery Emberhulk"")","1-100","3-100","8.250000","1.500000","0","Tough_Metaly","1.150000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.450000","0.750000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Champion","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Emberhulk""),(TagName=""Character.Monster.Automaton.Emberhulk.Fire""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Fire""),(TagName=""Character.Monster.Automaton.Fire""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","10.400000","Element.Fire","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","8.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Hulk_Physical,"/Game/Monsters/automatahulk/automatahulk_physical_bp.automatahulk_physical_bp_C","Automaton_Hulk_Physical","NSLOCTEXT(""MonstersTable"", ""4E96DA064EF29B430F9C9985EFFFF7C2"", ""Mechanical Emberhulk"")","1-100","3-100","8.250000","1.500000","0","Tough_Metaly","1.150000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.450000","0.750000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Champion","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Emberhulk""),(TagName=""Character.Monster.Automaton.Emberhulk.Physical""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Automaton.Physical""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","10.400000","Element.Physical","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","9.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Hulk_Physical_Boss,"/Game/Monsters/automatahulk/automatahulk_physical_boss_bp.automatahulk_physical_boss_bp_C","Automaton_Hulk_Physical","NSLOCTEXT(""MonstersTable"", ""4E96DA064EF29B430F9C9985EFFFF7C2"", ""Mechanical Emberhulk"")","1-100","3-100","8.250000","1.500000","0","Tough_Metaly","1.150000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.450000","0.750000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Champion","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Emberhulk""),(TagName=""Character.Monster.Automaton.Emberhulk.Physical""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Automaton.Physical""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","10.400000","Element.Physical","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","12.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Hulk_Poison,"/Game/Monsters/automatahulk/automatahulk_poison_bp.automatahulk_poison_bp_C","Automaton_Hulk_Poison","NSLOCTEXT(""MonstersTable"", ""0B5E5E094C20B734AFBC55AD73A311C6"", ""Toxic Emberhulk"")","1-100","3-100","8.250000","1.500000","0","Tough_Metaly","1.150000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.450000","0.750000","0.500000","800.000000","True","2500.000000","2.000000","2.000000","Champion","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Emberhulk""),(TagName=""Character.Monster.Automaton.Emberhulk.Poison""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Poison""),(TagName=""Character.Monster.Automaton.Poison""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","10.400000","Element.Poison","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","8.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_Electric,"/Game/Monsters/automataeggy/automataeggy_electric_bp.automataeggy_electric_bp_C","Automaton_Sentry_Electric","NSLOCTEXT(""MonstersTable"", ""57A8844C4699E4182C9493BB3542424A"", ""Galvanic Sentry"")","1-100","3-100","5.500000","1.500000","1000","Standard_Metaly","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.250000","2.500000","1.000000","800.000000","True","2500.000000","2.000000","1.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Sentry""),(TagName=""Character.Monster.Automaton.Sentry.Electric""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Electric""),(TagName=""Character.Monster.Automaton.Electric""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Electric","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_Fire,"/Game/Monsters/automataeggy/automataeggy_fire_bp.automataeggy_fire_bp_C","Automaton_Sentry_Fire","NSLOCTEXT(""MonstersTable"", ""9C372DA845DE9C78A3BC018C2CCCFE9A"", ""Fiery Sentry"")","1-100","3-100","5.500000","1.500000","0","Standard_Metaly","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.400000","0.750000","1.000000","800.000000","True","2500.000000","2.000000","1.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Sentry""),(TagName=""Character.Monster.Automaton.Sentry.Fire""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Fire""),(TagName=""Character.Monster.Automaton.Fire""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Fire","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_Fire_Boss,"/Game/Monsters/automataeggy/automataeggy_fire_boss_nohide_bp.automataeggy_fire_boss_nohide_bp_C","Automaton_Sentry_Fire","NSLOCTEXT(""MonstersTable"", ""9C372DA845DE9C78A3BC018C2CCCFE9A"", ""Fiery Sentry"")","1-100","3-100","5.500000","1.500000","0","Standard_Metaly","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.400000","0.750000","1.000000","800.000000","True","2500.000000","2.000000","1.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Sentry""),(TagName=""Character.Monster.Automaton.Sentry.Fire""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Fire""),(TagName=""Character.Monster.Automaton.Fire""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Fire","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","0.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_FireForest,"/Game/Monsters/automataeggy/automataeggy_fire_forest_bp.automataeggy_fire_forest_bp_C","Automaton_Sentry_Fire","NSLOCTEXT(""MonstersTable"", ""46E064B04620213447AF28A0F3C9DB8E"", ""Fiery Forest Sentry"")","1-100","3-100","5.500000","1.500000","1000","Standard_Metaly","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.400000","0.750000","1.000000","800.000000","True","2500.000000","2.000000","1.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.VeryRare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Sentry""),(TagName=""Character.Monster.Automaton.Sentry.FireForest""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Fire""),(TagName=""Character.Monster.Automaton.Fire""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Fire","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_Physical,"/Game/Monsters/automataeggy/automataeggy_physical_bp.automataeggy_physical_bp_C","Automaton_Sentry_Physical","NSLOCTEXT(""MonstersTable"", ""890D57E24B2726F858BBA6A0FAC9025E"", ""Mechanical Sentry"")","1-100","3-100","5.500000","1.500000","0","Standard_Metaly","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.400000","0.750000","1.000000","800.000000","True","2500.000000","2.000000","1.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.VeryRare""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee""),(TagName=""Character.Monster.Automaton.Sentry.Physical""),(TagName=""Character.Monster.Automaton.Physical"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Physical","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","5.000000","1.000000","12.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_Poison,"/Game/Monsters/automataeggy/automataeggy_toxic_bp.automataeggy_toxic_bp_C","Automaton_Sentry_Poison","NSLOCTEXT(""MonstersTable"", ""EB4D653742750577DB60FDAE753418FE"", ""Toxic Sentry"")","1-100","3-100","5.500000","1.500000","0","Standard_Metaly","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.400000","0.750000","1.000000","800.000000","True","2500.000000","2.000000","2.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Sentry""),(TagName=""Character.Monster.Automaton.Sentry.Poison""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Poison""),(TagName=""Character.Monster.Automaton.Poison""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Poison","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Automaton_Sentry_Poison_Boss,"/Game/Monsters/automataeggy/automataeggy_toxic_boss_bp.automataeggy_toxic_boss_bp_C","Automaton_Sentry_Poison_Boss","NSLOCTEXT(""MonstersTable"", ""42353F6340DCD751FFE7178C3A7E867E"", ""Frackmaster 2000"")","1-100","3-100","5.500000","1.500000","0","Boss","1.250000","1.000000","0.000000","AutomataName","AutomataPackName","0.250000","0.020000","0.400000","0.750000","1.000000","800.000000","True","2500.000000","3.000000","2.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Automaton""),(TagName=""Character.Monster.Automaton.Sentry""),(TagName=""Character.Monster.Automaton.Sentry.Poison""),(TagName=""Character.Monster.NonBiological""),(TagName=""Character.Monster.ElementalThemed.Poison""),(TagName=""Character.Monster.Automaton.Poison""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","(GameplayTags=((TagName=""Currency.Monster.Automaton"")))","7.100000","Element.Poison","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","4.000000","1.000000","0.000000","1.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=69D98587FE4448FFA684454C6DD761B8)",""
Brall,"/Game/Monsters/Blueprints/Brall/brall_bp.brall_bp_C","Brall","NSLOCTEXT(""MonstersTable"", ""3E857B014821CADC698EE8A2BABFCE6F"", ""Brall"")","","","1.780000","0.670000","0","Tough","1.000000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","30.000000","1.000000","2000.000000","False","2500.000000","1.000000","0.000000","Brute","StunResistance=1.0","Energy.Max=1;Energy.RegenMax=1;Energy=1;Ammo.Max=1;Ammo.RegenMax=1;Ammo=0","","(GameplayTags=)","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.360000","Element.Physical","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","8.000000","1.000000","0.000000","1.000000","8.000000","1.000000","10.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Burrower,"/Game/Monsters/burrower/burrower_bp.burrower_bp_C","Burrower","NSLOCTEXT(""MonstersTable"", ""4AE2D47C4BA712DC8274D4A7ECC9F693"", ""Burrower"")","1-100","3-100","9.900000","1.500000","500","Standard","1.150000","1.000000","0.000000","None","None","0.250000","0.050000","0.100000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","0.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Burrower""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","12.380000","Element.Physical","1.000000","1","1","1","1","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Cocoon_Goblin,"/Game/Monsters/gobcocoon/cocoongoblin_bp.cocoongoblin_bp_C","Cocoon_Goblin","NSLOCTEXT(""MonstersTable"", ""61F01E144C463C0A8E76A69B143D4516"", ""Cocooned Goblin"")","1-100","0","0.800000","0.000000","0","NoLoot","1.000000","1.000000","0.000000","None","None","0.250000","0.020000","0.100000","0.750000","0.000000","600.000000","True","2500.000000","1.000000","2.000000","Popcorn","MovementDisabled=1.0;StunResistance=1.0;RotationDisabled=1.0","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.InfestedGoblin.Cocoon""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","0.000000","Element.Poison","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""Cocoon_Goblin_MonsterDescription"", ""Immobile"")","(AssetGuid=00000000000000000000000000000000)",""
Crab_Caster,"/Game/Monsters/crabcaster/crabcaster_b.crabcaster_b_C","Crab_Caster","NSLOCTEXT(""MonstersTable"", ""B100396642D4938DC8FB9E92963E09CB"", ""Karkinos Wavecaller"")","1-100","3-100","1.600000","0.600000","0","Standard","1.250000","1.000000","0.000000","None","None","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","4.000000","0.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Karkinos""),(TagName=""Character.Monster.Karkinos.Caster""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","2.120000","Element.Water","1.000000","1","2","4","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
