---,SkillClass,CharacterTag,DisplayName,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,RequiredItemTags,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,DamageFactor,Cooldown,EnergyCost,Param1,Param1_DevNote,Param2,Param2_DevNote,Param3,Param3_DevNote,DefaultSkillSet,DefaultSkillSlot,Icon,SecondaryEnergyCosts,Notes
DM_Damnation,"/Game/Skills/Blueprints/DuskMage/Skill_Damnation.Skill_Damnation_C","Character.Player.DuskMage","NSLOCTEXT(""SkillsTable"", ""DM_Damnation_DisplayName"", ""Damnation"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.DuskMage.Dark""),(TagName=""Skill.Cooldown.DuskMage"")))","(GameplayTags=)","(RowName=""DM_Dark"")","15","Default","(GameplayTags=)","DurationPctBySkillName|DM_Damnation=.05","(NSLOCTEXT(""SkillsTable"", ""86E6B38441BEC53DC68336AD02120069"", ""Damnation Duration""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.DuskMage.Milestone.Damnation1=1","NSLOCTEXT(""SkillsTable"", ""51F795474888A6252C65A095A3D6B6DB"", ""Hitting an enemy affected by Damnation returns 5% Mana (1 sec. Cooldown)"")","RelicEnergyChargeBonusPct=.1","NSLOCTEXT(""SkillsTable"", ""71AD69CD47BDC456EC11F0957AE68AAF"", ""+10% Relic Energy Charge Rate"")","SkillModifier|Skill.DuskMage.Milestone.Damnation2=1;EnergyCostPctBySkillName|DM_Damnation=-1","NSLOCTEXT(""SkillsTable"", ""306A8492496F79791EE01580691E7951"", ""Damnation costs no Mana and Immobilizes enemies for 1 sec."")","False","False","1","3","0.000000","10.000000","3.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/DuskMage/damnation_final.damnation_final","",""
DM_ShadowStep,"/Game/Skills/Blueprints/DuskMage/Skill_ShadowStep.Skill_ShadowStep_C","Character.Player.DuskMage","NSLOCTEXT(""SkillsTable"", ""DM_ShadowStep_DisplayName"", ""Shadow Step"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.DuskMage.Dark""),(TagName=""Skill.Active""),(TagName=""Skill.Cooldown.DuskMage""),(TagName=""Skill.Escape"")))","(GameplayTags=)","(RowName=""DM_Dark"")","5","Default","(GameplayTags=)","CooldownPctBySkillName|DM_Shadowstep=-.05","(NSLOCTEXT(""SkillsTable"", ""355AE97B43CED575E002848D40B5DD64"", ""Shadowstep Cooldown""))","(NSLOCTEXT(""SkillsTable"", ""DM_ShadowStep_PerLevelDisplayCategories_Index0"", """"),NSLOCTEXT(""SkillsTable"", ""6589F09F475E30283CC37EBDB10C7BF4"", ""Consecration""))","PerLevelByOnes","None","None","None","SkillModifier|Skill.DuskMage.Milestone.ShadowStep1=1","NSLOCTEXT(""SkillsTable"", ""B415D0854C5E91497BBBECB0ADC8BDB3"", ""Hit enemies at starting location and gain 5% Mana per enemy hit"")","Energy.Regen.Multiplier=.15","NSLOCTEXT(""SkillsTable"", ""EB762AD74C6E2AE5B59D3B9BB31764E2"", ""15% increased Mana Regeneration"")","ShadowStepCharges.Max=1","NSLOCTEXT(""SkillsTable"", ""9D59FAEA4AFC94FEFA654481366ADC9F"", ""Shadowstep now has an additional charge"")","False","False","1","1","4.000000","0.500000","1.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/DuskMage/Duskmage_Shadow_Step.Duskmage_Shadow_Step","",""
DM_LightSpear,"/Game/Skills/Blueprints/DuskMage/Skill_Lightspear.Skill_Lightspear_C","Character.Player.DuskMage","NSLOCTEXT(""SkillsTable"", ""DM_LightSpear_DisplayName"", ""Light Spear"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.DuskMage.Light""),(TagName=""Skill.Cooldown"")))","(GameplayTags=)","(RowName=""DM_Light"")","10","Default","(GameplayTags=)","SkillDamageFactorMultiplier|DM_LightSpear=0.05","(NSLOCTEXT(""SkillsTable"", ""43605C63405A59913CA7D590536E0A96"", ""Light Spear Damage""))","(NSLOCTEXT(""SkillsTable"", ""DM_LightSpear_PerLevelDisplayCategories_Index0"", """"),NSLOCTEXT(""SkillsTable"", ""D190F8A949B47757D9F95A8B687D38AD"", ""Light Skills""))","PerLevelByOnes","None","None","None","SkillModifier|Skill.DuskMage.Milestone.LightSpear1=1","NSLOCTEXT(""SkillsTable"", ""F33B9B97446CC098C4A23084EC820C23"", ""While in Harmonic Form, heal 20% total Health per enemy hit with Light Spear"")","SkillModifier|Skill.DuskMage.HarmonicFormDuration=0.5","NSLOCTEXT(""SkillsTable"", ""2384BEBB48C0CC925009B0AE9E6A4451"", ""+50% Harmonic Form Duration"")","SkillModifier|Skill.DuskMage.Milestone.LightSpear2=1","NSLOCTEXT(""SkillsTable"", ""4675517645BE416B144BA59EC5067B21"", ""While in Harmonic Form, also throw a Dark Spear"")","False","False","1","2","8.700000","0.000000","1.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/UI/Textures/LooseIcons/Light_Spear.Light_Spear","",""
DM_EnergySpike,"/Game/Skills/Blueprints/DuskMage/Skill_EnergySpike.Skill_EnergySpike_C","Character.Player.DuskMage","NSLOCTEXT(""SkillsTable"", ""DM_EnergySpike_DisplayName"", ""Energy Spike"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.DuskMage.Dark""),(TagName=""Skill.Cooldown"")))","(GameplayTags=)","(RowName=""DM_Dark"")","10","Default","(GameplayTags=)","SkillDamageFactorMultiplier|DM_EnergySpike=0.05","(NSLOCTEXT(""SkillsTable"", ""B20FDAB148008720E89908B2E0C4F670"", ""Energy Spike Damage""))","(NSLOCTEXT(""SkillsTable"", ""DM_EnergySpike_PerLevelDisplayCategories_Index0"", """"),NSLOCTEXT(""SkillsTable"", ""6AAF28054D17623F84E8C9A572BDBE00"", ""Light Skills""))","PerLevelByOnes","None","None","None","SkillModifier|Skill.DuskMage.Milestone.EnergySpike1=1","NSLOCTEXT(""SkillsTable"", ""E60D8D4A4E1A40DA9E4862B9E53A000B"", ""While in Harmonic Form, you fire double the number of Energy Spikes"")","SkillModifier|Skill.DuskMage.HarmonicFormDuration=0.5","NSLOCTEXT(""SkillsTable"", ""90A609A8467E07203BCA5DA9AB3F33F2"", ""+50% Harmonic Form Duration"")","SkillModifier|Skill.DuskMage.Milestone.EnergySpike2=1","NSLOCTEXT(""SkillsTable"", ""180FA7CE4ECFA4A1BD77549506D064C6"", ""While in Harmonic Form, you fire an extra wave of light Energy Spikes"")","False","False","2","2","5.700000","4.000000","3.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/DuskMage/energy_spike.energy_spike","",""
Forged_RapidFire,"/Game/Skills/Blueprints/Forged/Skill_Forged_ShootCannon.Skill_Forged_ShootCannon_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_RapidFire_DisplayName"", ""Rapid Fire"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.Ranged""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.GeneratesHeat"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","1","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_RapidFire=0.05","(NSLOCTEXT(""SkillsTable"", ""8AAEAB274BA347459F1316B39A92EE41"", ""Rapid Fire Damage""))","","PerLevelByOnes","None","None","None","BonusStatusEffectStacks|StatusEffect.Buff.Forged.RapidFire=3","NSLOCTEXT(""SkillsTable"", ""950A785A4FE1C1876526EEB46EE71812"", ""Rapid Fire Boost can stack 3 more times"")","DamagePctBySkillTag|Skill.Forged.Ranged=0.2","NSLOCTEXT(""SkillsTable"", ""2BACFDB34ABF3772E38DEBB3001B01D4"", ""+20% Barrage Skill damage"")","SkillModifier|Skill.Forged.Milestone.RapidFire2=1","NSLOCTEXT(""SkillsTable"", ""CA0D8E9A46412960DB8B509F5D108584"", ""Every 10th shot of Rapid Fire also shoots an extra piercing shot, dealing Rapid Fire\'s current Weapon Damage"")","False","False","1","0","0.400000","0.000000","-3.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Rapid_Fire.Rapid_Fire","",""
Forged_RapidStrike,"/Game/Skills/Blueprints/Forged/Skill_Forged_RapidStrike.Skill_Forged_RapidStrike_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_RapidStrike_DisplayName"", ""Rapid Strike"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Forged.GeneratesHeat""),(TagName=""Skill.Forged.Melee""),(TagName=""Skill.Forged.RapidStrike"")))","(GameplayTags=)","(RowName=""Forged_Melee"")","1","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_RapidStrike=0.05","(NSLOCTEXT(""SkillsTable"", ""8A742961437EBD7BA771099049112639"", ""Rapid Strike Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.RapidStrike1=1","NSLOCTEXT(""SkillsTable"", ""56D7500F4FFB8708CB4B5181178B4CF9"", ""Rapid Strike hits an additional time"")","DamagePctBySkillTag|Skill.Forged.Melee=0.2","NSLOCTEXT(""SkillsTable"", ""6D504D1E412B9A2D452CD2A086121CD1"", ""+20% Brawl Skills damage"")","AttackSpeedBonusMult|Skill.Forged.Rapidstrike=.3","NSLOCTEXT(""SkillsTable"", ""6DDD6053456AC472F422DF8ACF196ABA"", ""Rapid Strike attack speed is increased by +30%"")","False","False","0","0","0.600000","0.000000","-9.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/forgedpunch_02.forgedpunch_02","",""
Forged_RocketBarrage,"/Game/Skills/Blueprints/Forged/Skill_Forged_RocketBarrage.Skill_Forged_RocketBarrage_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_RocketBarrage_DisplayName"", ""Vent: Coal Launch"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.Ranged""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.Vent""),(TagName=""Skill.Cooldown.Forged"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_RocketBarrage=0.05","(NSLOCTEXT(""SkillsTable"", ""3E1C582243A87B9D1DE7BB9B54B73765"", ""Coal Launch Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.CoalLaunch1=1","NSLOCTEXT(""SkillsTable"", ""2785F4D147E18E224834EA95A8BC996A"", ""Coal Launch fires an additional large coal that hits for a second impact on the targeted position for Coal Launch\'s current Weapon Damage"")","DamagePctBySkillTag|Skill.Forged.Vent=.25","NSLOCTEXT(""SkillsTable"", ""2AB4CAB34D0BD57E4C7C4A95A0462A1E"", ""+25% damage to Vent skills"")","SkillModifier|Skill.Forged.Milestone.CoalLaunch2=1","NSLOCTEXT(""SkillsTable"", ""2EE9330147ADAE90B9E04C86915B26C4"", ""Increase the size of the burning Coal Launch area by 50%"")","False","False","0","1","1.500000","8.000000","100.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Coal_Launch.Coal_Launch","",""
Forged_Lodestone,"/Game/Skills/Blueprints/Forged/Skill_Forged_Lodestone.Skill_Forged_Lodestone_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_Lodestone_DisplayName"", ""Vent: Vortex Bomb"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.Melee""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.Vent""),(TagName=""Skill.Cooldown.Forged"")))","(GameplayTags=)","(RowName=""Forged_Melee"")","1","Default","(GameplayTags=)","CooldownPctBySkillName|Forged_Lodestone=-0.05","(NSLOCTEXT(""SkillsTable"", ""4E3ABE4F41706AF8E370F18F1D401AC6"", ""Vortex Bomb Cooldown""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.VortexBomb1=1","NSLOCTEXT(""SkillsTable"", ""528987974A77EA5D59AB778BDED117D9"", ""Double Armor Bonus lasts for 4 sec. after using Vortex Bomb"")","MeleeDamageReductionBonusPct=.2","NSLOCTEXT(""SkillsTable"", ""842A30A8410C2E80075C41AF87A01A4D"", ""+20% damage reduction when you melee attack"")","SkillModifier|Skill.Forged.Milestone.VortexBomb2=1","NSLOCTEXT(""SkillsTable"", ""5543D4144A4795D657F8D1A80D2BCE40"", ""Using Vortex Bomb lobs 4 Fire Bombs that deal skill\'s current Weapon Damage in an area on impact"")","False","False","2","0","4.800000","8.000000","100.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Vortex_Bomb.Vortex_Bomb","",""
Forged_ShotgonneBlast,"/Game/Skills/Blueprints/Forged/Skill_Forged_CannonBlast.Skill_Forged_CannonBlast_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_ShotgonneBlast_DisplayName"", ""Shotgonne Blast"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.Ranged""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.GeneratesHeat"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","15","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_ShotgonneBlast=0.05","(NSLOCTEXT(""SkillsTable"", ""B6FFD28546B16D3B0340A2819F0C4BF1"", ""Shotgonne Blast Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.ShotgonneBlast=1","NSLOCTEXT(""SkillsTable"", ""9B27899C469D48808D94C085ACC52A1C"", ""Shotgonne Blast gains 40% chance to Knockback enemies"")","EnergyCostPctBySkillTag|Skill.Forged.GeneratesHeat=.2","NSLOCTEXT(""SkillsTable"", ""AE0F805842017B97DAC7B397282AAB1B"", ""+20% Heat Generation"")","SkillModifier|Skill.Forged.Milestone.ShotgonneBlast2=1","NSLOCTEXT(""SkillsTable"", ""E2C92F214FBB9E30DDE9FBB2A6B805C5"", ""While above 50% Heat Shotgonne Blast fires a piercing, flaming projectile, dealing skill\'s current Weapon Damage"")","False","False","2","3","1.600000","0.000000","-13.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Shotgonne_Blast.Shotgonne_Blast","",""
Forged_CycloneMode,"/Game/Skills/Blueprints/Forged/Skill_Forged_DashAttack.Skill_Forged_DashAttack_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_CycloneMode_DisplayName"", ""Cyclone Mode"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.Melee""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.GeneratesHeat"")))","(GameplayTags=)","(RowName=""Forged_Melee"")","15","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_CycloneMode=0.05","(NSLOCTEXT(""SkillsTable"", ""57170066493B47213DD0E3ABD8E77C25"", ""Cyclone Mode Damage""))","","PerLevelByOnes","None","None","None","EnergyCostPctBySkillName|Forged_CycloneMode=0.5","NSLOCTEXT(""SkillsTable"", ""58574D6140239297CF3625914923CC17"", ""+50% Cyclone Mode Heat generation"")","ProcChance|HealOnBrawlHit=.15","NSLOCTEXT(""SkillsTable"", ""39FD43CD498732C227B9719829AFD8AA"", ""15% chance to heal for 3% total Health on hit for Brawl skills (2 sec. cooldown)"")","SkillModifier|Skill.Forged.Milestone.CycloneMode1=1","NSLOCTEXT(""SkillsTable"", ""A94DB7B0487EB0FE78D4B3A6F6533521"", ""After channeling Cyclone Mode for 1 sec.,  you explode for 100% Weapon Damage every second"")","False","False","1","3","0.700000","0.000000","-15.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Cyclone_Mode.Cyclone_Mode","",""
Forged_PoisonDart,"/Game/Skills/Blueprints/Forged/Skill_Forged_PoisonDart.Skill_Forged_PoisonDart_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_PoisonDart_DisplayName"", ""Poison Dart"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.Ranged""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.GeneratesHeat""),(TagName=""Skill.Cooldown.Forged"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","10","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_PoisonDart=0.05","(NSLOCTEXT(""SkillsTable"", ""099EADE94D4774E97C36D2AE349A5816"", ""Poison Dart Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.PoisonDart1=1","NSLOCTEXT(""SkillsTable"", ""4D8498C64CC73DA04642238CD0088548"", ""Poison Dart Slows enemies who pass through it"")","DamagePctBySkillTag|Skill.Pet=0.65","NSLOCTEXT(""SkillsTable"", ""4D9AB8FF46B8143F2B4CD7A0C3DCF90F"", ""+65% damage for your Pet"")","ProcChance|PoisonDartExplode=1","NSLOCTEXT(""SkillsTable"", ""FBEBFCAA4C13ECFB62122FAFF96E7D27"", ""Enemies killed while Poisoned by Poison Dart explode in a small area for Poison Dart\'s current Weapon Damage"")","False","False","1","2","0.900000","6.000000","-15.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Poison_Dart.Poison_Dart","",""
Forged_ServoDrivenUppercut,"/Game/Skills/Blueprints/Forged/Skill_Forged_ServoDrivenUppercut.Skill_Forged_ServoDrivenUppercut_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""629FB376452A34F50FB21AB1A0DC73DE"", ""Steam-Powered Uppercut"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Forged.Melee""),(TagName=""Skill.Forged.SteamSpender""),(TagName=""Skill.AffectedByCastSpeed"")))","(GameplayTags=)","(RowName=""Forged_Melee"")","10","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_ServoDrivenUppercut=0.05","(NSLOCTEXT(""SkillsTable"", ""785A17284CD73FA03B4C0DA1BE9FEEBE"", ""Steam-Powered Uppercut Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.ServoDrivenUppercut2=1","NSLOCTEXT(""SkillsTable"", ""4D5E83AC4F61B3F523E906BE7F22F814"", ""When Steam-Powered Uppercut stuns, a large fist emerges from the ground, dealing damage a second time"")","CriticalHitChanceForType|Skill.Forged.Melee=0.1","NSLOCTEXT(""SkillsTable"", ""CD78C794482D6616371F3FA305FC0CC2"", ""+10% Critical Hit chance for Brawl skills"")","SkillModifier|Skill.Forged.Milestone.ServoDrivenUppercut1=1","NSLOCTEXT(""SkillsTable"", ""70D8DD604AC9230EA0F20A82EDFEB0C7"", ""Every 3rd hit of Steam-Powered Uppercut deals double damage"")","False","False","0","2","6.000000","0.000000","15.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Servo_Driven_Uppercut.Servo_Driven_Uppercut","",""
Forged_SlugShot,"/Game/Skills/Blueprints/Forged/Skill_Forged_SlugShot.Skill_Forged_SlugShot_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""8D9A75CF44198A7DF9AF77AF0472B0EB"", ""Pressure Shot"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Forged.Ranged""),(TagName=""Skill.Forged.SlugShot""),(TagName=""Skill.Forged.SteamSpender""),(TagName=""Skill.AffectedByCastSpeed"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_SlugShot=0.05","(NSLOCTEXT(""SkillsTable"", ""45801AC94C929D069162A79177C0A23D"", ""Slugshot Damage""))","","PerLevelByOnes","None","None","None","EnergyCostPctBySkillName|Forged_SlugShot=-0.5","NSLOCTEXT(""SkillsTable"", ""4EEE9E9B404FB9877C025F99B7468A51"", ""-50% Steam Cost for Pressure Shot"")","CriticalHitChanceForType|Skill.Forged.Ranged=0.1","NSLOCTEXT(""SkillsTable"", ""67FEF10044ADD3E3EFD9E39AF4036DE0"", ""+10% Critical Hit chance for Barrage skills"")","SkillModifier|Skill.Forged.Milestone.SlugShot1=1","NSLOCTEXT(""SkillsTable"", ""70BE14F949F23457E36DA3A02482ECB5"", ""Every 4th Pressure Shot always critically hits and deals double damage"")","False","False","2","1","5.000000","0.000000","15.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/Slug_Shot.Slug_Shot","",""
Forged_MyBuddy,"/Game/Skills/Blueprints/Forged/Skill_MyBuddy.Skill_MyBuddy_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_MyBuddy_DisplayName"", ""Power Projection"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Forged.GeneratesHeat""),(TagName=""Skill.Forged.Melee""),(TagName=""Skill.Cooldown.Forged"")))","(GameplayTags=)","(RowName=""Forged_Melee"")","10","Default","(GameplayTags=)","DurationPctBySkillName|Forged_MyBuddy=.05","(NSLOCTEXT(""SkillsTable"", ""58A8BF654394C75A08C589822BBC474D"", ""Power Projection Increased Duration""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.PowerProjection1=1","NSLOCTEXT(""SkillsTable"", ""26E61E4C48C857D891F9428A97369EE9"", ""Power Projection now heals you and your allies for 15% of your total health on start"")","ProcChance|VentBlock=1","NSLOCTEXT(""SkillsTable"", ""7CE015D448192BFD894922B59B77755A"", ""Your Block chance is increased by +10% for 4 sec. after venting"")","SkillModifier|Skill.Forged.Milestone.PowerProjection2=1","NSLOCTEXT(""SkillsTable"", ""5328654C45B28A3812B3B3B8C07290E3"", ""Power Projection makes you Invulnerable for 2 sec. on cast"")","False","False","2","2","1.000000","20.000000","-20.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/My_Buddy_Forged_Skill.My_Buddy_Forged_Skill","",""
Forged_VentFurnaceBlast,"/Game/Skills/Blueprints/Forged/Skill_Forged_VentFurnaceBlast.Skill_Forged_VentFurnaceBlast_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""BF9AD1E046D939BF359D019F08A01859"", ""Critical Mass"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Forged.Vent""),(TagName=""Skill.Forged.Ranged"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","20","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_VentFurnaceBlast=0.065","(NSLOCTEXT(""SkillsTable"", ""FA047C4B4DD8648AAF7891AAFDF5513A"", ""Critical Mass Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.FurnaceBlast1=1","NSLOCTEXT(""SkillsTable"", ""7EA1349245293F985BF2CBB2167D1D51"", ""Critical Mass generates 50 Heat over 10 seconds after use"")","DamagePctByStatusEffectTag|StatusEffect.Blinded=.1;DamagePctByStatusEffectTag|StatusEffect.Slow=.1;DamagePctByStatusEffectTag|StatusEffect.Stunned=.1","NSLOCTEXT(""[DC762E6F4A0A47A9742F06B1445EE023]"", ""AE460DF7481B22323FFD5BB1B98FD37C"", ""+10% Damage to Blinded, Slowed, or Stunned enemies"")","SkillModifier|Skill.Forged.Milestone.FurnaceBlast2=1","NSLOCTEXT(""SkillsTable"", ""89F652C64ACB631F264C4EBDBD4BA366"", ""Critical Mass size increased by 50%"")","False","False","1","4","14.000000","0.000000","100.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/UI/Textures/LooseIcons/Vent_Furnace_Blast.Vent_Furnace_Blast","(100.000000)",""
Forged_RammingRobot,"/Game/Skills/Blueprints/Forged/Skill_Forged_BashingCharge.Skill_Forged_BashingCharge_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_RammingRobot_DisplayName"", ""Ramming Robot"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.GeneratesHeat""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.Melee""),(TagName=""Skill.Cooldown.Forged""),(TagName=""Skill.Escape"")))","(GameplayTags=)","(RowName=""Forged_Melee"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Forged_RammingRobot=0.05","(NSLOCTEXT(""SkillsTable"", ""E1E9E8554BE2764083158791282E96FA"", ""Ramming Robot Damage""))","","PerLevelByOnes","None","None","None","RammingRobotCharges.Max=1","NSLOCTEXT(""SkillsTable"", ""81D6C64041A5C0621A3D948D5BA5065C"", ""Ramming Robot gains an additional charge"")","DamagePctBySkillTag|Skill.Relic=0.1","NSLOCTEXT(""SkillsTable"", ""CE18CCCD47044AE516C333AB94F021EF"", ""+10% damage to Relic Skills"")","SkillModifier|Skill.Forged.Milestone.RammingRobot1=1","NSLOCTEXT(""SkillsTable"", ""844189E04DBBB26DD4A3C4A71BDC1664"", ""Ramming Robot leaves behind burning hotspots, dealing 100% Weapon Damage"")","False","False","1","1","2.400000","0.000000","1.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/UI/Textures/LooseIcons/Ramming_Robot.Ramming_Robot","",""
Forged_SonicPulse,"/Game/Skills/Blueprints/Forged/Skill_Forged_SonicPulse.Skill_Forged_SonicPulse_C","Character.Player.Forged","NSLOCTEXT(""SkillsTable"", ""Forged_SonicPulse_DisplayName"", ""Sonic Pulse"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Forged.GeneratesHeat""),(TagName=""Skill.Active""),(TagName=""Skill.Forged.Ranged""),(TagName=""Skill.Cooldown.Forged"")))","(GameplayTags=)","(RowName=""Forged_Ranged"")","15","Default","(GameplayTags=)","CooldownPctBySkillName|Forged_SonicPulse=-.05","(NSLOCTEXT(""SkillsTable"", ""CB48FEAA4577E761AA6443ADF7FA79D1"", ""Sonic Pulse Cooldown""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Forged.Milestone.SonicPulse1=1","NSLOCTEXT(""SkillsTable"", ""BC3E1B724EDC204DC67269A9E4077C6A"", ""Sonic Pulse now Stuns enemies for 1 sec."")","RelicEnergyChargeBonusPct=.1","NSLOCTEXT(""SkillsTable"", ""357AF5D0464DCFE50AB2B5A426521131"", ""+10% Relic Energy Charge Rate"")","SkillModifier|Skill.Forged.Milestone.SonicPulse2=1","NSLOCTEXT(""SkillsTable"", ""559C87C74F45EF0D04FA59BCB0B761D6"", ""Sonic Pulse now increases the damage of your Steam-spending skills by 40% for 6 sec."")","False","False","0","3","2.500000","15.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Forged/sonic_pulse_temp.sonic_pulse_temp","",""
