---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Global_Rifle_Newbie_01,"NSLOCTEXT(""ItemsTable"", ""2809BEF840117CFBFCBD8F86A3654A0B"", ""Simple Rifle"")","","","","(RowName="""")","(RowName="""")","True","None","0.000000","0.000000","0","0.000000","","False","(RowName="""")","Item.Weapon.Rifle;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical","Item.Weapon.2H","Weapon_Starter","Normal","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Rifle","False","True","True","False","False","False","False","False","Slow","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_rifle_2h_newbie/w_rifle_2h_newbie_t0a_bp.w_rifle_2h_newbie_t0a_bp_C",""
Weapon_Global_Shield_Legendary_Physical_01,"NSLOCTEXT(""ItemsTable"", ""71BD339E43A8222492650280F74A6B1C"", ""Shield"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","100.000000","0","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield;Element.Physical","Affix.Defense.Physical;Affix.Block;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Hitpoints.Bonus;Affix.Effect.Electric.Bolt","Item.Weapon.Shield","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_military/w_shield_1h_military_t3a_bp.w_shield_1h_military_t3a_bp_C",""
Weapon_Global_Shield_Legendary_Undead_01,"NSLOCTEXT(""ItemsTable"", ""385A5F144A8D536A50FD399C9BE35A6E"", ""Boneblocker"")","","","NSLOCTEXT(""ItemsTable"", ""9696706D4CA640B4E8B74DAB2B0C65EC"", ""Recovered from the Crypt of Azar-Hek, the Boneblocker actually predates the days of Azar-Hek."")","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield","Affix.Defense.Physical;Affix.Block;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Hitpoints.Bonus;Affix.Defense.Undead;Affix.Effect.Electric.Bolt","Item.Weapon.Shield","Shield_Legendary_vsUndead_01","Legendary","(RowName="""")","None","(RowName="""")","Character.Monster.Undead","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_critical/w_shield_1h_critical_t3a_bp.w_shield_1h_critical_t3a_bp_C",""
Weapon_Global_Shield_Magic_Physical_01,"NSLOCTEXT(""ItemsTable"", ""6A5DBE7341E098403E0D3C8B2240A0FF"", ""Mighty Shield"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield;Element.Physical","Affix.Defense.Physical;Affix.Block;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Hitpoints.Bonus;Affix.Effect.Electric.Bolt","Item.Weapon.Shield","Shield_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_barbaric/w_shield_1h_barbaric_t2a_bp.w_shield_1h_barbaric_t2a_bp_C",""
Weapon_Global_Shield_Normal_Newbie_01,"NSLOCTEXT(""ItemsTable"", ""B08D45A547CCCDB02B6185A47CC48EEE"", ""Flimsy Shield"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","10.000000","0","0.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield;Element.Physical","Affix.Defense.Physical;Affix.Block","Item.Weapon.Shield","Shield_Starter","Normal","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_wood/w_shield_1h_wood_t1a_bp.w_shield_1h_wood_t1a_bp_C",""
Weapon_Global_Shield_Normal_Physical_01,"NSLOCTEXT(""ItemsTable"", ""6A5DBE7341E098403E0D3C8B2240A0FF"", ""Mighty Shield"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield;Element.Physical","Affix.Defense.Physical;Affix.Block","Item.Weapon.Shield","Shield_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_round/w_shield_1h_round_t1a_bp.w_shield_1h_round_t1a_bp_C",""
Weapon_Global_Shield_Rare_Physical_01,"NSLOCTEXT(""ItemsTable"", ""71BD339E43A8222492650280F74A6B1C"", ""Shield"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield;Element.Physical","Affix.Defense.Physical;Affix.Block;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Hitpoints.Bonus;Affix.Effect.Electric.Bolt","Item.Weapon.Shield","Shield_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_rainstopper/w_shield_1h_rainstopper_t2a_bp.w_shield_1h_rainstopper_t2a_bp_C",""
Weapon_Global_Shield_Rare_Undead_01,"NSLOCTEXT(""ItemsTable"", ""BCBD4ADE41DB136592C8DFBB9F93D970"", ""Shield"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Shield","Affix.Defense.Physical;Affix.Block;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Hitpoints.Bonus;Affix.Defense.Undead;Affix.Effect.Electric.Bolt","Item.Weapon.Shield","Shield_Rare","Rare","(RowName="""")","None","(RowName="""")","Character.Monster.Undead","None","Character.Player","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_glyph/w_shield_1h_glyph_t3a_bp.w_shield_1h_glyph_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Electric_01,"NSLOCTEXT(""ItemsTable"", ""24F1BE0D47FCDE5227BB449135F271DD"", ""Zapper\\\'s Lightning Rod"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Legendary_Electric_01","Legendary","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_goldpearl/w_staff_1h_goldpearl_t3a_bp.w_staff_1h_goldpearl_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Fire_01,"NSLOCTEXT(""ItemsTable"", ""6FC12F0D42D22A404AFBC0A2B3FACE1A"", ""Jordan\'s Scorching Quarterstaff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t3a_bp.w_staff_1h_fusion_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Groups_01,"NSLOCTEXT(""ItemsTable"", ""D0D1E9DB468E2E24DC40C2AC13B3EBD3"", ""Staff of Crowdslaying"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_vsgroups/w_staff_1h_vsgroups_t3a_bp.w_staff_1h_vsgroups_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Individuals_01,"NSLOCTEXT(""ItemsTable"", ""C9A46D6C41EF9E15CC8558883E000EFB"", ""Staff of Domination"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_vsindividuals/w_staff_1h_vsindividuals_t3a_bp.w_staff_1h_vsindividuals_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Night_01,"NSLOCTEXT(""ItemsTable"", ""468815E34F8EA2F5603A2DAEBA1417AF"", ""Staff of Shadows"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fear","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_shadows/w_staff_1h_shadows_t3a_bp.w_staff_1h_shadows_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Physical_01,"NSLOCTEXT(""ItemsTable"", ""CE9F60604FB2632D069D3F8D74E4DBBB"", ""Destiny\'s Herald"")","","","NSLOCTEXT(""ItemsTable"", ""E24909364656EB63DA8C3BB33451E71E"", ""The dawn is coming."")","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_goldpearl/w_staff_1h_goldpearl_t3a_bp.w_staff_1h_goldpearl_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Poison_01,"NSLOCTEXT(""ItemsTable"", ""F383AD354A7381D588CEACADADB5F576"", ""Bitterwood"")","","","NSLOCTEXT(""ItemsTable"", ""DB6478E347C868F47A8C05B0CCA1D3A2"", ""Valgang warriors brew a tea from Bitterwood root to build up poison immunity."")","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.2H","Staff_Legendary_Poison_01","Legendary","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_skeleton/w_staff_1h_skeleton_t3a_bp.w_staff_1h_skeleton_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Steampunk_01,"NSLOCTEXT(""ItemsTable"", ""EF24E1444EE912F4112201AEE0B6D33B"", ""Steampunk Staff"")","","","NSLOCTEXT(""ItemsTable"", ""571F578E4B1A255F7121E4A775FC6A76"", ""Dwarven automatons obey whomever wields it. Or at least they used to."")","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_steampunk/w_staff_1h_steampunk_t3a_bp.w_staff_1h_steampunk_t3a_bp_C",""
Weapon_Global_Staff_Legendary_Undead_01,"NSLOCTEXT(""ItemsTable"", ""20EEF5204AE953120443519687EF6DCB"", ""Spectre of the Damned"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","100.000000","1","100.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_spectral/w_staff_1h_spectral_t3a_bp.w_staff_1h_spectral_t3a_bp_C",""
Weapon_Global_Staff_Magic_Electric_01,"NSLOCTEXT(""ItemsTable"", ""689522D2428483C3DBD2FC9E35CBBD9B"", ""Shocking Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Electric_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_damnation/w_staff_1h_damnation_t1a_bp.w_staff_1h_damnation_t1a_bp_C",""
Weapon_Global_Staff_Magic_Electric_02,"NSLOCTEXT(""ItemsTable"", ""689522D2428483C3DBD2FC9E35CBBD9B"", ""Shocking Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Electric_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t2a_bp.w_staff_1h_fusion_t2a_bp_C",""
Weapon_Global_Staff_Magic_Electric_03,"NSLOCTEXT(""ItemsTable"", ""689522D2428483C3DBD2FC9E35CBBD9B"", ""Shocking Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Electric_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2c_bp.w_staff_1h_iconic_t2c_bp_C",""
Weapon_Global_Staff_Magic_Fire_01,"NSLOCTEXT(""ItemsTable"", ""537F04B24DE4320B3AC332B4E10CDF76"", ""Fiery Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_damnation/w_staff_1h_damnation_t1a_bp.w_staff_1h_damnation_t1a_bp_C",""
Weapon_Global_Staff_Magic_Fire_02,"NSLOCTEXT(""ItemsTable"", ""537F04B24DE4320B3AC332B4E10CDF76"", ""Fiery Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t2a_bp.w_staff_1h_fusion_t2a_bp_C",""
Weapon_Global_Staff_Magic_Fire_03,"NSLOCTEXT(""ItemsTable"", ""537F04B24DE4320B3AC332B4E10CDF76"", ""Fiery Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2c_bp.w_staff_1h_iconic_t2c_bp_C",""
Weapon_Global_Staff_Magic_Ice_01,"NSLOCTEXT(""ItemsTable"", ""E4AC6EE3473D059B81B0B8B5F4649A62"", ""Frosty Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Ice;Item.Weapon.2H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_death/w_staff_1h_death_t1a_bp.w_staff_1h_death_t1a_bp_C",""
Weapon_Global_Staff_Magic_Ice_02,"NSLOCTEXT(""ItemsTable"", ""E4AC6EE3473D059B81B0B8B5F4649A62"", ""Frosty Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Ice;Item.Weapon.2H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2a_bp.w_staff_1h_iconic_t2a_bp_C",""
Weapon_Global_Staff_Magic_Ice_03,"NSLOCTEXT(""ItemsTable"", ""E4AC6EE3473D059B81B0B8B5F4649A62"", ""Frosty Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Ice;Item.Weapon.2H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_faithkeeper/w_staff_1h_faithkeeper_t2a_bp.w_staff_1h_faithkeeper_t2a_bp_C",""
Weapon_Global_Staff_Magic_Physical_01,"NSLOCTEXT(""ItemsTable"", ""B86F18F24770C0A45A7AA9A988AB88FB"", ""Mighty Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_damnation/w_staff_1h_damnation_t1a_bp.w_staff_1h_damnation_t1a_bp_C",""
Weapon_Global_Staff_Magic_Physical_02,"NSLOCTEXT(""ItemsTable"", ""B86F18F24770C0A45A7AA9A988AB88FB"", ""Mighty Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t2a_bp.w_staff_1h_fusion_t2a_bp_C",""
Weapon_Global_Staff_Magic_Physical_03,"NSLOCTEXT(""ItemsTable"", ""B86F18F24770C0A45A7AA9A988AB88FB"", ""Mighty Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2c_bp.w_staff_1h_iconic_t2c_bp_C",""
Weapon_Global_Staff_Magic_Poison_01,"NSLOCTEXT(""ItemsTable"", ""F5B5CF5643C857DACD6B0FB8956309FF"", ""Poisonous Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_death/w_staff_1h_death_t1a_bp.w_staff_1h_death_t1a_bp_C",""
Weapon_Global_Staff_Magic_Poison_02,"NSLOCTEXT(""ItemsTable"", ""F5B5CF5643C857DACD6B0FB8956309FF"", ""Poisonous Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2a_bp.w_staff_1h_iconic_t2a_bp_C",""
Weapon_Global_Staff_Magic_Poison_03,"NSLOCTEXT(""ItemsTable"", ""F5B5CF5643C857DACD6B0FB8956309FF"", ""Poisonous Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","1","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_faithkeeper/w_staff_1h_faithkeeper_t2a_bp.w_staff_1h_faithkeeper_t2a_bp_C",""
Weapon_Global_Staff_Magic_Water_01,"NSLOCTEXT(""ItemsTable"", ""E01A52EE4AEFA247AF71098EB33E953A"", ""Fluid Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Water;Item.Weapon.2H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_death/w_staff_1h_death_t1a_bp.w_staff_1h_death_t1a_bp_C",""
