---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
DQ_PutEmDown,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""69B20D30465DBEE947DA0E8C458D0AB4"", ""Goblins are easy enough to kill, but we’re being overwhelmed by their shamans who keep bringing them back. We’ve tracked down a particularly pesty one and want you to make sure he never returns."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PutEmDown:Task_GetQuest","None","None","None","None","1","","True",""
DQ_MuskyBusiness,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""553728A34487679788E55997539134A9"", ""The Imperial Academy is interested in developing tools that will mask our soldiers from the Hyvid. Slay the beasts, collect a variety of pheromonal glands, and then bring them to me.\r\n\r\nOne quick note though: the strange metamorphosis the Hyvid Guardians cause in the other Hyvid renders their organs unstable, so those Hyvid won\'t produce usable glands."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_MuskyBusiness:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PoisonControl,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0038634D4EBD344DAF8D9FB85A2271F2"", ""Even the soldiers who make it back to camp after fighting the Hyvid often die to poison. The Empire wants to see if our alchemists can come up with a way to immunize our troops to poison, but for that we’ll need a concentrated sample."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PoisonControl:Task_GetQuest","None","None","None","None","1","","True",""
DQ_RoidRage,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AE263EE149FD587472DCF2845DA72918"", ""The ‘Vid can transform from grubs to soldiers in moments, and we believe it’s because of the hormonal secretion of their Guardians. We sent in a scouting party to study a big nasty one, but they had to pull out when they swarmed. Go through the portal I\'ll open, clear the area of all hostiles, and slay the guardian leader so we can study the remains."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_RoidRage:Task_GetQuest","None","None","None","None","1","","True",""
DQ_EggcelentDestruction,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""FD0396F44289DD5B7D67ECACBA736536"", ""Hyvid larvae are nasty little things, but they turn even nastier when they grow up. Go out there and see to it that they don’t. Better yet, keep ‘em from hatching by squashing the Egg Pods."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_EggcelentDestruction:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PuttoRest_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D5DB617D4E6CB17250A6EEB3471D5037"", ""Thanks for doing this. The Empire appreciates your service, as do the families of those who fell against the ravenous goblin tide."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PuttoRest:Task_TurnIn","None","None","None","None","1","","True",""
DQ_MuskyBusiness_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""87AC079044D4E39A14273CBA5A4E102A"", ""These are...gross, but absolutely necessary for the future of our success here. Take these rewards for your trouble, frontierlander."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_MuskyBusiness:Task_TurnIn","None","None","None","None","1","","True",""
DQ_PoisonControl_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9AF5AA8C45AAC9EDB2443F8EB16968CC"", ""Hand that over very carefully. As I understand it just one drop of that stuff could kill you. Oh, did I forget to mention that part? Well, the past is the past and you\'ve done well. Thanks, frontierlander."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","DQ_PoisonControl:Task_TurnIn","None","None","None","None","1","","True",""
WQ_PrepareYourself,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F4E37130425136199752A18F4F2C59CD"", ""You\'ve proven valuable to this invasion, but we know the hardest parts are yet to come. Improve your fort and your skills to be ready for the challenges ahead."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_PrepareYourself:Task_GetQuest","None","None","None","None","1","","True",""
WQ_PrepareYourself_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""E32155444B667CB751B9C09C98B3B58F"", ""Feel stronger, right? No? Well, you’re still in a better place than you were when I first met you. Take this for your troubles."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_PrepareYourself:Task_TurnIn","None","None","None","None","1","","True",""
WQ_Bounties,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2EB56C884C8A1BD6025585A0B7F93DE5"", ""The Empire thanks you for your service with more ways to serve. Completing these goals will help ensure success in our mission here and give you the means to make your fort a little more livable."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Bounties:Task_GetQuest","None","None","None","None","1","","True",""
WQ_Bounties_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AB46935E426853ADB48C6DB82E7C3119"", ""Wait, you\'re done...already? Well, next time we might just have to give you a bit more to do, eh? Thanks for your service, take this."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Bounties:Task_TurnIn","None","None","None","None","1","","True",""
WQ_Investigations,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2965FCF64DF717F0760518A5E129E406"", ""Our initial invasion is successful, but we know the Netherim are influencing the actions of the goblins and hyvid. Worse still, we believe one of our own is providing intelligence to the enemy. Help us with our investigation and take out some enemies. To begin we need you to kill goblins..."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_GetQuest","None","None","None","None","1","","True",""
WQ_Investigations_GoblinsTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0C0D24A84D167A6A9EFA5B83B6E0B42E"", ""The goblins are reeling, but their leader has started to make moves. Go and slay the big goblin called Wideload. Clear out his dungeon so our investigators can check it out for leads."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_GoblinTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_WideloadTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F68D9B77493EE5B259C631BFBD8D68DE"", ""Now that the cave is clear we’ll send in a team to investigate the area for evidence. Here’s the next area I need you to safe guard."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_WideloadTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_CaveTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0C83FCBD427A4226174432988886D8B0"", ""Our team from the first dungeon turned up clues that point us towards collusion between the goblins and the bugs. Yapper denies it, of course. We need you to take out some grubs to see if you can draw out one of their more important hive members."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_CaveTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_GrubTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""1634DB19453C195768A90BB36F6CCE85"", ""Great. I’ve just received word that the bugs are planning on attacking a nearby fort in conjunction with the goblins. This is bad. We need you to stop the bug assault before it happens by culling their numbers and destroying their hive leader."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_GrubTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""77926B6541F73100D613BCAA6A242DDE"", ""Good work. We still haven’t figured out who is coordinating these attacks, but you’ve bought our people plenty of time to investigate. All I can tell you for now is that it appears a very strong Netherim is in charge."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_Investigations:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Infested_IF5_Caves2:Task_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""0D2E25D949699D7ED635CFB70D4F17B0"", ""Thanks, this should be plenty of Nether Essence for now."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
AlphaSprite_Alyph,"((RowName=""AlphaSprite""))","Modal","NSLOCTEXT(""DialogueTable"", ""3779EE0844A34E1639241B88EA1DD12A"", ""Heya, frontierlander! As one of the first arrivals here in the frontier, I\'ve been given special permission to grant you a welcome package. Y\'know, to say thanks for everything you do?\r\n\r\nIt\'s got great stuff for your fort. You should really get… Oh, no. Not these. These are just floor models.\r\n\r\nHead straight to your fort. They\'re already there, you just have to pick a good spot for \'em!"")","(AssetGuid=00000000000000000000000000000000)","QuestComplete","TUT_Intro","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF3,"((RowName=""HyvidGatekeeperIF3""))","Modal","NSLOCTEXT(""DialogueTable"", ""0538374F46C1FE9A5F03479441427B5F"", ""Oh no you don\'t. Beyond here is what we call Bogwood Hollow, on account of all the swampy, poisonous pools in there. You\'ll have to complete the work you\'ve been given first, before I can let you in here."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","QuestActive","Quest_Infested_GatekeepingIF3","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF4,"((RowName=""HyvidGatekeeperIF4""))","Modal","NSLOCTEXT(""DialogueTable"", ""E68D102D4A7D5C8FA228F5A2B0F340BF"", ""Sorry, if you want to delve deep into the Acrid Plains, you\'ll have to complete the rest of your goals before I can allow you in."")","(AssetGuid=1B8F93DA2F0E4277B1624122455C4B33)","QuestActive","Quest_Infested_GatekeepingIF4","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF5,"((RowName=""HyvidGatekeeperIF5""))","Modal","NSLOCTEXT(""DialogueTable"", ""877F045E4332720D6785158FDA5CF8E3"", ""We\'re getting so deep into the Hyvid territory here. You sure you want to go into the Wastelands? Well, you still have more to do to prove yourself qualified."")","(AssetGuid=DE5BA51EF5294D2F8B0473C2E28698A4)","QuestActive","Quest_Infested_GatekeepingIF5","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF6,"((RowName=""HyvidGatekeeperIF6""))","Modal","NSLOCTEXT(""DialogueTable"", ""C79B04E74926C0CEBEEC1181C7B7C3EB"", ""I know, I know. You must be getting tired of this by now, but look, I\'m just doing my job here. If you want to go into the Hyvid Habitat, then yes, there are still just a few more things you have to do…"")","(AssetGuid=DA29F1676A1E466ABEFA83B6E15340EA)","QuestActive","Quest_Infested_GatekeepingIF6","None","None","None","None","1","","True",""
WQ_UnholyTerrorsOffer,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""A0B5652D4EE7FD26266A8EBBBA96ADA6"", ""I generally think it’s better to be indoors by nightfall, but we need someone stu...pendously awesome to go out and slay the undead hordes and other particularly evil things."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_UnholyTerrors:Task_GetQuest","None","None","None","None","1","","True",""
WQ_UnholyTerrorsTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""856133C04B6DF7937BCB1A8DF6D45856"", ""Oh, hey, you made it! I mean, of COURSE you made it. The Empire appreciates your service and offers you this reward."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","QuestActive","WQ_UnholyTerrors:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Echonok_EM1,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""00058D00402ECBB83201D58698B45349"", ""There are places in our world that serve as a doorway to monstrous realms beyond. Our sages have identified one such door at the peak of Mt. Echonok. The Netherim are scratching at that door and we need to ensure that the door remains locked. The Echonok Mountains are filled with the long vacant Dwarven city of Echonok. Travel to Mt. Echonok and find a way past the Dwarven defenses within."")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1:TaskInteractHix,"((RowName=""LtHix""))","Quest","NSLOCTEXT(""DialogueTable"", ""D5BD57484AC19856E6E5DEB265A71FD6"", ""There’s a massive door at the end of this hall, protected by ancient magic. Our engineer said it needs a power source and some sort of dwarven code to operate. I lost track of him. He… must not have made it."")","(AssetGuid=09BE3E920C0A486A9F541969EA5FF617)","QuestActive","Quest_Echonok_EM1:TaskInteractHix","None","None","None","None","1","","True",""
Quest_Echonok_EM1_DwarvenRainbow,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""247BADB540F534551281B8B503A52F37"", ""Now that we’ve been granted permission to enter the Enchonok Mountains, we have an unprecedented opportunity! The Dwarves are said to have been the first to master the use of ember. Much of what we take for granted now is made possible by Dwarven technology. Please, if you can find at least one Dwarven Relic powered by each type of ember, it would really help my research into unusual or lost ember. I’d be willing to pay for your help."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_DwarvenRainbow:Task_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""4C52A26142F042B542FD6D9CE8F57BDC"", ""Thank you so much! This is such an amazing collection of relics. They used ember for everything! Studying these will help me understand what other uses they had for ember."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Exterior1,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""8214987F408E69B127C48C8456416FD4"", ""Ahh… what a view, eh? Imagine yerself, a mighty Dwarven general, jus’ barely peekin’ over the wall here. Hah! Wee lil’ general. Ah. Oh yeah, So, I saw those bird things haulin‘ one of them big hatch handle thingies. Seemed important. I think Grey wanted it so’s she could open the big door in the hall. Ya better scoot on after ‘em, before they get too far!"")","(AssetGuid=942BE1F6816947ABA2AA95FA61F4347B)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Rescavenge,"((RowName=""LtHix""))","Quest","NSLOCTEXT(""DialogueTable"", ""F474D8A6431D05A0435A0FAE3F81DCF6"", ""Please, I need your help. Wolfram, our engineer… is missing. He caught one of those buzzards rifling through our gear and then we were attacked by a whole… flock of them. By the time I’d fought off the rest, he was chasing after the Voltura who snagged his bag of tools. I told him not to go, but he never listens to me. I saw him heading toward the storage area, but I can’t chase after him — Grey ordered me to stay here. Please, can you bring him back?"")","(AssetGuid=09BE3E920C0A486A9F541969EA5FF617)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Rescavenge:Task_TalkToWolfram,"((RowName=""Wolfram""))","Quest","NSLOCTEXT(""DialogueTable"", ""4E65D90A44D88152DE2ED79986986A57"", ""Ah, thank goodness you’re here. I’m afraid I’m a bit… lost. I heard someone coming, but I didn’t know it was you, so I… took shelter. I think I can find my way back to Hix, the old hen, but I still need my toolbag and that damn bird-thing has it. Please, can you bring it back to me next to Lt. Hix?"")","(AssetGuid=7CCC8333992A4E5BA0FF76D0B7771C0E)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Rescavenge:Task_InteractWolfram,"((RowName=""WolframHix""))","Quest","NSLOCTEXT(""DialogueTable"", ""7473B42A486386EE39A901AC23DBB02F"", ""Oh, thank you so much for bringing my tools to me. Can’t do very much engineering without tools, now can I? I’ll be fine here with Hix, so you move along and be a hero."")","(AssetGuid=7CCC8333992A4E5BA0FF76D0B7771C0E)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Interior2:Task_TalkToGraye,"((RowName=""GeneralGraye""))","Quest","NSLOCTEXT(""DialogueTable"", ""391590AA4D487D36262009B5716BA0AF"", ""Well hero, the massive gate at the end of the Grand Hall has proven impenetrable. Clearly it’s supposed to be powered in some way. Our engineer, Hix has traced power cables into the Armory, but there’s no power coming out. We’ve found in other dwarven ruins that each power generator requires an Ember Key. I need you to find the Ember Key, then go to the Armory, repair any power conduits and turn on that generator!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","QuestActive","Quest_Echonok_EM1_Interior2:Task_TalkToGraye","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Interior1:Task_TurnInZaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""4C0A7F9C46A28A2A5070C992DAFE5579"", ""This is amazing! These runes are in an old dwarven dialect thought lost forever. Unfortunately, I can’t read it. I’m going to need a codex to check it against. Lt. Hix says he spotted something that sounds remarkably like that in the Grand Hall. You’ll need to get me an impression."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Echonok_EM1_Interior1:Task_TurnInCodex,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""08894E9B44BA133E5F5528BEAD09F79B"", ""Of course! It was the diphthong that was throwing me off. It’s Thil-Ung-Rah-Tul, not Til-Ungra-Tool. Great. Now that we know the key codes, we can open the door. Y’know, if there’s power."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
DQ_CursedCoin,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""3F35717B4250FD726EA95380AFDCE9E1"", ""Find and speak to Kenik for your next assignment."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_CursedCoin_Kenik,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""41F74EA34423C3321F9B308304253DF6"", ""Ah, look brother. I’ve had a recent string of, uh bad luck. Sometimes bad things happen to good people, y’know? But this, this is somethin’ different! See, this weirdo mage guy had us steal this chest of gold from a haunted cavern. You know, standard stuff. Now Jackdaw, my partner on this job, he says this treasure had a curse. Now he ends up dead and I can’t catch a break. I need ya to put this gold back. And, y’know, get me some more. Whaddya say?"")","(AssetGuid=942BE1F6816947ABA2AA95FA61F4347B)","None","None","None","None","None","None","1","","True","DQ_CursedCoin"
DQ_BarrelOfAGun,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AC2FB84F4E08E45AE016AFB4F0B3F370"", ""The Phix the Blacksmith can forge you a weapon, but first, I\'ll need you to collect a few supplies."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_BrambleWrangle,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""3D9F37184D876615333BB997F43FCA8C"", ""Those Goblin pyromaniacs have been wrecklessly setting everything near town on fire. The dry bramble has become a huge fire hazard to the camps, and we could really use your help in clearing them out."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_BrambleWrangle"
DQ_BrambleWrangle_TurnIn,"((RowName=""Gadfly""))","Quest","NSLOCTEXT(""DialogueTable"", ""9B5651F444A4020F1E09AEB516E9DD26"", ""Thanks, we can safely burn all of these bramble from here."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
DQ_Jawsome,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""CA1451654453B47C64CD07B80EC82B12"", ""Zaya\'s always in need of strange and unusual ingredients, and she\'s provided a list of things for you to collect from River Run. Go there and see what you can find."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_Jawsome_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""EA49488C4339ECD42ECE58AF136BDEC6"", ""Oh, thanks! These will be perfect for my homemade remedies."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True","DQ_Jawsome"
DQ_WhatTheFrack,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B18340B447E182DA2F626D918E314F59"", ""Word has it that there are Automata patrolling the Deforested Land, as if it\'s not enough that the Hyvid are already destroying the ecosystem."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_WhatTheFrack"
DQ_PretendThatWereDead,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""22980C794A62B647ED27E8B2DBADE740"", ""They say that imitation is the highest form of flattery, but these monsters are making a literal mimicry of things. Destroy any mimics that you find out in the field and report back to me."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_PretendThatWereDead"
DQ_PretendThatWereDead_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B8378B334F2AB6091991339D046260B6"", ""Well done. Often imitated, never duplicated, right?"")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_WhatABoar,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2482EEA541316468E0D56992253CA7F1"", ""Report to Officer Gadfly for your next task."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_WhatABoar"
DQ_WhatABoar_TurnIn,"((RowName=""Gadfly""))","Quest","NSLOCTEXT(""DialogueTable"", ""AA480E4845B0FCB46B6F738261D1B06C"", ""Know anything about the Boarmen? Our troops have sighted one such beast roaming the outskirts of the forest. If you can lure the beast away from the campsites, perhaps we can find it a new home for it while it\'s knocked out. The Goblins tend to carry a certain kind of bait that you can use to set a trap. Well, you know what to do next."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True","DQ_WhatABoar"
DQ_PiratedPackages,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""699EC3164A775DCC1A4B15BE53D38A43"", ""Head to Deadgob Falls and locate the Goblin trading boat. Confiscate their stolen supplies and return them to Officer Hobbs in the Lakeside Clearing."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_PiratedPackages"
DQ_PiratedPackages_TurnIn,"((RowName=""Hobbs""))","Quest","NSLOCTEXT(""DialogueTable"", ""9E43242C46B43E3E4DDF3E8F7D03B147"", ""Thank you for your service."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True","DQ_PiratedPackages"
DQ_WritingsOnTheWall,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2E9124D045FD34F8DCAAA6930F620802"", ""We sent [NPC] to deliver some important messages, but [NPC] hasn\'t reported back from duty after venturing into the Haunted Cemetary. Now, I\'m not generally superstitious, but with a name like that, we should have known better."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_WritingsOnTheWall"
DQ_LeaveNoStoneUnturned,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""DA83B4C84EFA9CBAC45AAA866A35A4CE"", ""I\'ve got a bit of a scavenger hunt for you. Goblin Gunners have been stealing our firing pins and hiding them under piles of rocks. We stumbled upon this odd habit when one of our troops knocked over a stone pile. Get to them before they become worm food."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_LeaveNoStoneUnturned"
DQ_LeaveNoStoneUnturned_Bray,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""EB3ED70D4782B35243791C8789CD0CFE"", ""Hiding things under a pile of rocks is not the most subtle way of keeping things hidden, but at least it makes our job a little easier, right? Wait, what? Y--you collected the grubs, too? I didn\'t ask for this, but I bet Zaya will be able to find some use out of these."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_LeaveNoStoneUnturned"
DQ_LeaveNoStoneUnturned_Zaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""6239DA024649CA536CE29FBDD844CD24"", ""Oh, are these for me? Uh, thanks for the grubs... You\'re a little weird, but I like you."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
DQ_HyvidHunterForHire,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0BB28CFD4B8B42112178639DEB9DB743"", ""There are corrupted ember crystals that seem to sprout overnight throughout the Hyvid Frontier. The Hyvid seems to have formed a symbiotic relationship with them, using them to strengthen their exoskeletons. Destroy any Hyvid Armor Crystals that you find and bring back fragments for further research."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_HyvidHunterForHire"
DQ_HyvidHunterForHire_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9AE2DA414C3635464B5E01A9F4BCFDFD"", ""Thanks, this should be plenty."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_HyvidHunterForHire"
DQ_Ransacked,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""6976110948F516A27C12A992A93F76B8"", ""Zaya just handed me a list of things that are short in supply for the outpost, so I guess you are going to be our resupplier today. Lucky you."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_Ransacked"
DQ_Ransacked_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""8C9E3BC74A8CB2B6E535C3AD5B337ED3"", ""This is perfect! It\'s just what I--I mean--we needed."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
DQ_ItsATrap,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D13F5380498F13BB83C5C3AE3F43759F"", ""We\'ve placed a few traps to capture some of the Hyvid Larvae, but we need someone to retrieve them. We sent some scouts out to look for them, but they haven\'t reported back yet. This may end up being a search and rescue mission. Are you up for it?"")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_ItsATrap"
DQ_BeastOfBurden,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""852064E046F2AF23DF99EAB8D6A49868"", ""Goblins are raising an army of beasts led by the one they call, \""Dogjockey\"". Drive them out of their hiding place and take down their leader."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_MonsterHunter,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""BF6499244D272A69B5DB368A9E09543A"", ""I\'ve heard that you\'re the one to talk to about tracking down beasts. If what I\'ve been told is true, then I\'ve got the perfect task for you."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_BruteSquad,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2BD098374794B5556547B28968221E62"", ""Goblin Brutes have employed a new method of coralling our troops into cages using their large wall-like shields. Confiscate shields from Goblin Brutes and try not to get knocked-out by any of them."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_BruteSquad"
