---,DisplayName,bSave,bStartingPet,bIgnoreSpawnCollision,MinionOffset,MinionScaleMultiplier,Description,DefaultSkill,MinionClass,CharacterCreateMinionClass,ClosestDyeColor,bIsFlying,CharacterSelectIdle,Hitpoints,Damage,LifetimeSeconds,QualityTags,DropWeight,GameplayTags,MinionTypeTag,AggroRadius,MinionGameplayTags,MinionTypeGameplayTag,TraitString1,TraitString2,TraitString3,TraitString4,TraitString5,Notes
AffixOnProcEnchantedHammer,"NSLOCTEXT(""MinionsTable"", ""9565A4CF48FEA7D605648B97D8D7F385"", ""Enchanted Hammer"")","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Railman/Legendary/pet_EnchantedHammer_bp.pet_EnchantedHammer_bp_C","None","(RowName="""")","False","None","1.000000","2.000000","20.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.EnchantedHammer"")))","(TagName=""Character.Minion.Affix.EnchantedHammer"")","1000.000000","None","None","","","","","",""
Legendary_PoisonEgg,"NSLOCTEXT(""MinionsTable"", ""F8744F094C519BBFA1F75C8C55D4B900"", ""Poison Egg"")","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Legendaries/poisonEgg_bp.poisonEgg_bp_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.PoisonEgg"")))","(TagName=""Character.Minion.Affix.PoisonEgg"")","1000.000000","None","None","","","","","",""
AffixShadowThrall,"NSLOCTEXT(""MinionsTable"", ""5D9C568642B76E07E8087E9F5D0178E8"", ""Shadow"")","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Monsters/Affixes/shadowthrall_dummy_bp.shadowthrall_dummy_bp_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=)","(TagName="""")","1000.000000","None","None","","","","","",""
OrdrakPoisonOrb,"NSLOCTEXT(""MinionsTable"", ""7181A9064EB38F9E52DAA09784B1E5AC"", ""OrdrakPoisonOrb"")","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/Blueprints/Ordrak/Ordrak_PoisonOrbEntity.Ordrak_PoisonOrbEntity_C","None","(RowName="""")","False","None","1.000000","1.000000","12.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.OrdrakOrb"")))","(TagName=""Character.Minion.OrdrakOrb"")","1000.000000","None","None","","","","","",""
BrallWolf,"NSLOCTEXT(""MinionsTable"", ""A4D4C38F43AEF98C997A139C77C5D24E"", ""Raxx"")","False","False","False","(X=0.000000,Y=0.000000,Z=0.000000)","2.150000","","(RowName="""")","/Game/Monsters/Blueprints/Brall/brall_wolf_bp.brall_wolf_bp_C","None","(RowName="""")","False","None","0.075000","0.100000","0.000000","(GameplayTags=)","0","(GameplayTags=)","(TagName="""")","1000.000000","None","None","","","","","",""
BrallIllusion,"NSLOCTEXT(""MinionsTable"", ""D497BC7141CC99D98655139DD09C1B00"", ""Brall"")","False","False","False","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/Blueprints/Brall/brall_illusion_bp.brall_illusion_bp_C","None","(RowName="""")","False","None","0.100000","0.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.BrallIllusion"")))","(TagName=""Character.Minion.BrallIllusion"")","2500.000000","None","None","","","","","",""
Sharpshooter_Shasta,"NSLOCTEXT(""MinionsTable"", ""D55C7E40418800068BF0FBB0CE88577A"", ""Shasta"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Sharpshooter/Sharpshooter_Shasta_Pet.Sharpshooter_Shasta_Pet_C","None","(RowName="""")","False","None","1.000000","0.900000","30.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Shasta"")))","(TagName=""Character.Minion.Shasta"")","1000.000000","None","None","","","","","",""
Sharpshooter_ShastaEnhanced,"NSLOCTEXT(""MinionsTable"", ""EEC55DAA49ABA211D7D765B51F7D4792"", ""Shasta"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Sharpshooter/Sharpshooter_Shasta_Pet.Sharpshooter_Shasta_Pet_C","None","(RowName="""")","False","None","1.000000","1.800000","30.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Shasta"")))","(TagName=""Character.Minion.Shasta"")","1000.000000","None","None","","","","","",""
SadistaStuckGlaive,"","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/Blueprints/Sadista/sadista_stuckGlaive.sadista_stuckGlaive_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SadistaStuckGlaive"")))","(TagName=""Character.Minion.SadistaStuckGlaive"")","1000.000000","None","None","","","","","",""
Sadista_Netherling,"NSLOCTEXT(""MinionsTable"", ""EE61909F4E610DF2988D02B7BDF55F7A"", ""Netherling"")","False","False","False","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/netherling/netherling_minion_b.netherling_minion_b_C","None","(RowName="""")","False","None","0.020000","0.100000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Netherling"")))","(TagName=""Character.Minion.Netherling"")","1000.000000","None","None","","","","","",""
Sadista_Spellslinger,"NSLOCTEXT(""MinionsTable"", ""F968407C4C1DAFCBACD2A59DE84C6DF3"", ""Netherim Spellslinger"")","False","False","False","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/netherimspellbreaker/netherimspellbreaker_spellslinger_bp_minion.netherimspellbreaker_spellslinger_bp_minion_C","None","(RowName="""")","False","None","0.040000","0.150000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.NetherimSpellslinger"")))","(TagName=""Character.Minion.NetherimSpellslinger"")","1000.000000","None","None","","","","","",""
Sadista_Brute,"NSLOCTEXT(""MinionsTable"", ""9E5FE2904977D956FA3FC18D3788872A"", ""Netherim Warrior"")","False","False","False","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/netherimwarrior/netherimwarrior_base_bp_minion.netherimwarrior_base_bp_minion_C","None","(RowName="""")","False","None","0.050000","0.180000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.NetherimBrute"")))","(TagName=""Character.Minion.NetherimBrute"")","1000.000000","None","None","","","","","",""
WitchSkeletonMinion,"NSLOCTEXT(""MinionsTable"", ""FDBA716B4D0383C5C775AF9C50E01F38"", ""Skeleton Warrior"")","False","False","False","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/skeleton/skeleton_01_melee_b_Minion.skeleton_01_melee_b_Minion_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.Skeleton"")))","(TagName=""Character.Minion.Affix.Skeleton"")","1000.000000","None","None","","","","","",""
AffixOnProcHolyIcon,"NSLOCTEXT(""MinionsTable"", ""9A6766FB4564269F06A87A8A1CCF9F48"", ""Divine Messenger"")","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/petalpaca/HolyIcon_Minion.HolyIcon_Minion_C","None","(RowName="""")","False","None","1.000000","1.000000","12.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.HolyIcon"")))","(TagName=""Character.Minion.Affix.HolyIcon"")","1000.000000","None","None","","","","","",""
Sharpshooter_GoblinGunner,"NSLOCTEXT(""MinionsTable"", ""D707A5BC473FEDEB89091BB14D911501"", ""Ghostly Gunner"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Sharpshooter/Legendary/Sharpshooter_GoblinGunner.Sharpshooter_GoblinGunner_C","None","(RowName="""")","False","None","0.500000","0.500000","20.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.GoblinGunner"")))","(TagName=""Character.Minion.GoblinGunner"")","1000.000000","None","None","","","","","",""
AffixOnProcHerman,"NSLOCTEXT(""MinionsTable"", ""60BC65444BBAB74728DF52A64D3AC07C"", ""Essence of Herman"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Sharpshooter/Legendary/pet_Herman_Sharpshooter_bp.pet_Herman_Sharpshooter_bp_C","None","(RowName="""")","False","None","1.000000","1.000000","30.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.Herman"")))","(TagName=""Character.Minion.Affix.Herman"")","1000.000000","None","None","","","","","",""
PetSummonSkeleton,"NSLOCTEXT(""MinionsTable"", ""6C517DD2401481DC57A68A9DD9A58074"", ""Skeletal Warrior"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/skeleton/skeleton_01_melee_b_PetSummon.skeleton_01_melee_b_PetSummon_C","None","(RowName="""")","False","None","0.500000","0.500000","12.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.PetSkeleton"")))","(TagName=""Character.Minion.PetSkeleton"")","1000.000000","None","None","","","","","",""
LegendaryRelicChargeUpCaster,"","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Legendaries/Legendary_ChargeUpEntity.Legendary_ChargeUpEntity_C","None","(RowName="""")","False","None","1.000000","1.000000","15.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.ChargeUpCaster"")))","(TagName=""Character.Minion.Affix.ChargeUpCaster"")","1000.000000","None","None","","","","","",""
ElectricEndOrb,"","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","2.000000","","(RowName="""")","/Game/Skills/Blueprints/Monsters/Affixes/RevisedSet/ElectricEnd/Monster_ElectricEnd.Monster_ElectricEnd_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.ElectricEnd"")))","(TagName=""Character.Minion.Affix.ElectricEnd"")","1000.000000","None","None","","","","","",""
PlaguebearerOrb,"","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","0.750000","","(RowName="""")","/Game/Skills/Blueprints/Monsters/Affixes/RevisedSet/PlagueOrb/PlaguebearerOrbEntity.PlaguebearerOrbEntity_C","None","(RowName="""")","False","None","1.000000","1.000000","20.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.PlaguebearerOrb"")))","(TagName=""Character.Minion.Affix.PlaguebearerOrb"")","2500.000000","None","None","","","","","",""
LegendaryGhostCat,"NSLOCTEXT(""MinionsTable"", ""AAB65B6E45E4B4F7AD57899C8B206F83"", ""Bijou"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.700000","","(RowName="""")","/Game/Skills/Blueprints/Pets/Legendary/Legendary_GhostCat.Legendary_GhostCat_C","None","(RowName="""")","False","None","1.000000","1.000000","30.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.GhostCat"")))","(TagName=""Character.Minion.GhostCat"")","1000.000000","None","None","","","","","",""
LegendaryGhostDog,"NSLOCTEXT(""MinionsTable"", ""C5D265F84BDE82D4711ECCA669F93C2E"", ""Dixie"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.200000","","(RowName="""")","/Game/Skills/Blueprints/Pets/Legendary/Legendary_GhostDog.Legendary_GhostDog_C","None","(RowName="""")","False","None","1.000000","1.000000","30.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.GhostDog"")))","(TagName=""Character.Minion.GhostDog"")","1000.000000","None","None","","","","","",""
GhostVisageTaunter,"NSLOCTEXT(""MinionsTable"", ""CD4673904DBC092FE881A58485659C61"", ""Fooling Visage"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Sharpshooter/Legendary/Pet_GhostVisage_Taunter.Pet_GhostVisage_Taunter_C","None","(RowName="""")","False","None","1.000000","0.000000","2.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Sharpshooter.GhostVisageTaunter"")))","(TagName=""Character.Minion.Sharpshooter.GhostVisageTaunter"")","1000.000000","None","None","","","","","",""
GhostSpellbreaker,"NSLOCTEXT(""MinionsTable"", ""BECBAA3D48764C084AAE7C97CB7A9E8E"", ""Ghostly Spellbreaker"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/netherimspellbreaker/netherimspellbreaker_MINION.netherimspellbreaker_MINION_C","None","(RowName="""")","False","None","100.000000","0.500000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Sharpshooter.Spellbreaker"")))","(TagName=""Character.Minion.Sharpshooter.Spellbreaker"")","1000.000000","None","None","","","","","",""
Sharpshooter_Brute,"NSLOCTEXT(""MinionsTable"", ""7CD09400422E4338E523D6823D0B0E7D"", ""Ghostly Brute"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/gobbrute/goblin_brute_minion_sharpshooter.goblin_brute_minion_sharpshooter_C","None","(RowName="""")","False","None","0.500000","0.750000","20.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Sharpshooter.Brute"")))","(TagName=""Character.Minion.Sharpshooter.Brute"")","1000.000000","None","None","","","","","",""
Bane_SpiderLarge,"NSLOCTEXT(""MinionsTable"", ""31B52DA04B6064E8E95F99B411575D83"", ""Spider Guardian"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","2.000000","","(RowName="""")","/Game/Skills/Blueprints/EmberWeapons/Bane/Bane_SpiderLarge.Bane_SpiderLarge_C","None","(RowName="""")","False","None","1.000000","1.500000","16.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.BaneSpiderLarge"")))","(TagName=""Character.Minion.BaneSpiderLarge"")","1000.000000","None","None","","","","","",""
Bane_SpiderQueen,"NSLOCTEXT(""MinionsTable"", ""A2C878E04E872F1BF45387A94E43746A"", ""Spider Queen"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","3.000000","","(RowName="""")","/Game/Skills/Blueprints/EmberWeapons/Bane/Bane_SpiderQueenSummon.Bane_SpiderQueenSummon_C","None","(RowName="""")","False","None","2.000000","1.500000","30.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.BaneSpiderQueen"")))","(TagName=""Character.Minion.BaneSpiderQueen"")","1000.000000","None","None","","","","","",""
FDFlameTornado,"","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/FlamingDestroyer_FirePillar.FlamingDestroyer_FirePillar_C","None","(RowName="""")","False","None","1.000000","1.000000","8.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.FlameTornado"")))","(TagName=""Character.Minion.FlameTornado"")","2500.000000","None","None","","","","","",""
ElectrodeEntity,"","False","False","True","(X=0.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/EmberWeapons/Electrode/Electrode_Entity.Electrode_Entity_C","None","(RowName="""")","False","None","1.000000","1.000000","8.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.ElectrodeEntity"")))","(TagName=""Character.Minion.ElectrodeEntity"")","450.000000","None","None","","","","","",""
SkeletonShield_Area_1,"NSLOCTEXT(""MinionsTable"", ""C2D90A334A841058D8D86382E5552D8B"", ""Sir Meat"")","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/skeleton/skeleton_02_shield_friendly_affix_b.skeleton_02_shield_friendly_affix_b_C","None","(RowName="""")","False","None","0.350000","0.400000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SkeletonArea"")))","(TagName=""Character.Minion.SkeletonArea"")","1000.000000","None","None","Immortal=1","","","","",""
SkeletonShield_Area_2,"NSLOCTEXT(""MinionsTable"", ""44D6FBB148E70A09AC85F6AC1A28517A"", ""Sir Shield"")","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/skeleton/skeleton_02_shield_friendly_affix_b.skeleton_02_shield_friendly_affix_b_C","None","(RowName="""")","False","None","0.350000","0.400000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SkeletonArea"")))","(TagName=""Character.Minion.SkeletonArea"")","1000.000000","None","None","Immortal=1","","","","",""
Bane_SpiderMinionBuff,"NSLOCTEXT(""MinionsTable"", ""89E688B649606D7B267F7F8D9CDD8588"", ""Summoned Spiderling"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/EmberWeapons/Bane/Bane_SpiderMinionBuff.Bane_SpiderMinionBuff_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Bane.Spiderling""),(TagName=""Character.Minion.BaneSpiderBuff"")))","(TagName="""")","1000.000000","None","None","","","","","",""
AffixOnProcEnchantedStaff,"NSLOCTEXT(""MinionsTable"", ""DB54809A4E3EE74E2923518D7D38B206"", ""Enchanted Staff"")","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","0.750000","","(RowName="""")","/Game/Skills/Blueprints/EmberWeapons/Bane/pet_EnchantedStaff_bp.pet_EnchantedStaff_bp_C","None","(RowName="""")","False","None","1.000000","1.000000","20.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Affix.EnchantedStaff"")))","(TagName=""Character.Minion.Affix.EnchantedStaff"")","1000.000000","None","None","","","","","",""
