---,AffixText,AffixTextDescription,bRequiresAreas,RowType,NoPickWeight,EntryType1,Entry1,EntryTags1,WeightOrCount1,RequireQuest1,EntryType2,Entry2,EntryTags2,WeightOrCount2,RequireQuest2,EntryType3,Entry3,EntryTags3,WeightOrCount3,RequireQuest3,EntryType4,Entry4,EntryTags4,WeightOrCount4,RequireQuest4,EntryType5,Entry5,EntryTags5,WeightOrCount5,RequireQuest5,EntryType6,Entry6,EntryTags6,WeightOrCount6,RequireQuest6,EntryType7,Entry7,EntryTags7,WeightOrCount7,RequireQuest7,EntryType8,Entry8,EntryTags8,WeightOrCount8,RequireQuest8,DataCurves,Weight,OwnedGameplayTags,DungeonRequireAllTags,DungeonRequireAnyTags,DungeonExcludeAnyTags,Entries,Notes
EndlessDungeon_Affix_Gauntlet_TriggeredSpawnersCheckDrama,"","","True","PerArea","0","SetProperty","bTriggerSpawnersCheckDrama|true","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Chained,"NSLOCTEXT(""MapWorksTable"", ""9FBBF37248BD179682F5C4A488439D01"", ""Chained: Skill Slot 6 Disabled"")","","True","All","0","AddPlayerPetAffixByName","Chained","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Shackled,"NSLOCTEXT(""MapWorksTable"", ""4E3E5E934D2C33FC2973179453336DD0"", ""Shackled: Skill Slot 5 & 6 Disabled"")","","True","All","0","AddPlayerPetAffixByName","Shackled","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare""),(TagName=""Dungeon.Affix.Negative"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Affix_Trapped,"NSLOCTEXT(""[A084680F479299C1B78B0FBEFFFAFEE5]"", ""C16BFEAC4716F8392027158DB6856D9B"", ""Trapped: Most breakables are trapped"")","","True","All","0","SetProperty","DefaultTrap|(RowName=""Traps_EndlessDungeon_Trapped"")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""Dungeon.Affix.Negative""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Automatons_Electric,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Automatons.Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Automatons_Electric","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Electric","(GameplayTags=)","1","","GotoRow","ItemAffixes_Electric","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Automatons_Fire,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Automatons.Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Automatons_Fire","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Automatons_Poison,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Automatons.Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Automatons_Poison","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Poison","(GameplayTags=)","1","","GotoRow","ItemAffixes_Poison","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins_Blue,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Goblin","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Goblins_Blue","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Goblins","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Goblins_Blue","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins_Green_Caves,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Goblin.Caves","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Goblins_Green_Caves","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Goblins","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Goblins_Green","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins_Green_Forest,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Goblin.Forest","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Goblins_Green_Forest","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Goblins","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Goblins_Green","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins_Red_Caves,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Goblin.Caves","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Goblins_Red_Caves","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Goblins","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Goblins_Red","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins_Red_Forest,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Goblin.Forest","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Goblins_Red_Forest","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Goblins","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Goblins_Red","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins_White,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Goblin","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Goblins_White","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Goblins","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Goblins_White","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Hyvid_A,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Infested","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Hyvid_A","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Poison","(GameplayTags=)","1","","GotoRow","ItemAffixes_Poison","(GameplayTags=)","1","","GotoRow","Quest_Hyvid","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Hyvid","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Hyvid_B,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Infested","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Hyvid_B","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Poison","(GameplayTags=)","1","","GotoRow","ItemAffixes_Poison","(GameplayTags=)","1","","GotoRow","Quest_Hyvid","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Hyvid","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Netherim_A,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Netherim","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Netherim_A","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Physical","(GameplayTags=)","1","","GotoRow","ItemAffixes_Physical","(GameplayTags=)","1","","GotoRow","Quest_Netherim","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Netherim","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Netherim_B,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Netherim","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Netherim_B","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Physical","(GameplayTags=)","1","","GotoRow","ItemAffixes_Physical","(GameplayTags=)","1","","GotoRow","Quest_Netherim","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Netherim","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Spiders_Electric,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Spiders.Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Spiders_Electric","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Electric","(GameplayTags=)","1","","GotoRow","ItemAffixes_Electric","(GameplayTags=)","1","","GotoRow","Quest_Spiders","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Spiders_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Spiders_Fire,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Spiders.Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Spiders_Fire","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Spiders","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Spiders_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Spiders_Physical,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Spiders.Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Spiders_Physical","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Physical","(GameplayTags=)","1","","GotoRow","ItemAffixes_Physical","(GameplayTags=)","1","","GotoRow","Quest_Spiders","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Spiders_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Spiders_Poison,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Spiders.Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Spiders_Poison","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Poison","(GameplayTags=)","1","","GotoRow","ItemAffixes_Poison","(GameplayTags=)","1","","GotoRow","Quest_Spiders","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Spiders_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Undead_Electric,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Undead.Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Undead_Electric","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Electric","(GameplayTags=)","1","","GotoRow","ItemAffixes_Electric","(GameplayTags=)","1","","GotoRow","Quest_Skeletons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Undead_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Undead_Fire,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Undead.Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Undead_Fire","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Fire","(GameplayTags=)","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","Quest_Skeletons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Undead_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Undead_Physical,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Undead.Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Undead_Physical","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Physical","(GameplayTags=)","1","","GotoRow","ItemAffixes_Physical","(GameplayTags=)","1","","GotoRow","Quest_Skeletons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Undead_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Undead_Poison,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Undead.Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Undead_Poison","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Poison","(GameplayTags=)","1","","GotoRow","ItemAffixes_Poison","(GameplayTags=)","1","","GotoRow","Quest_Skeletons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Undead_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Voltura,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Voltura","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Voltura","(GameplayTags=)","1","","SetGameplayTag","PrimaryElement|Element.Electric","(GameplayTags=)","1","","GotoRow","ItemAffixes_Electric","(GameplayTags=)","1","","GotoRow","Quest_Voltura","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Voltura","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_Green_Forest,"NSLOCTEXT(""MapWorksTable"", ""35DC42AC4CB6FDC73F8E2EA298D43F75"", ""Monsters: Forest Goblins (Green)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Forest.Normal""),(TagName=""Character.Monster.Goblin.Lumberjack.Green""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Forest""),(TagName=""Character.Monster.Goblin.Chanter.Normal.Forest"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_Green_Caves,"NSLOCTEXT(""MapWorksTable"", ""5805B0FE430A2ECF419AB8B59D49A071"", ""Monsters: Cave Goblins (White)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Forest.Normal""),(TagName=""Character.Monster.Goblin.Miner.Forest""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Forest""),(TagName=""Character.Monster.Goblin.Bomber.Forest""),(TagName=""Character.Monster.Goblin.Engineer.Forest"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Goblins_Green,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_Green_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Green_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Green_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Green_4","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Green_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Bomber_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Green_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""GoblinChanter_Rando_Boss4_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Green_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""GoblinMiner_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Green_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""GoblinEngineer_GoblinForest1_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_Red_Forest,"NSLOCTEXT(""MapWorksTable"", ""4C510496471BA72FFC0870AA144398B9"", ""Monsters: Forest Goblins (Red)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Red""),(TagName=""Character.Monster.Goblin.Lumberjack.Red""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Red""),(TagName=""Character.Monster.Goblin.Bomber.Red""),(TagName=""Character.Monster.Goblin.Chanter.Normal.Red"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_Red_Caves,"NSLOCTEXT(""MapWorksTable"", ""ACCE6CCF4E38E0BA5E9D359E303CC19D"", ""Monsters: Cave Goblins (Red)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Red""),(TagName=""Character.Monster.Goblin.Miner.Red""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Red""),(TagName=""Character.Monster.Goblin.Bomber.Red""),(TagName=""Character.Monster.Goblin.Engineer.Red"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
