---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
DQ_EggcelentDestruction,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""FD0396F44289DD5B7D67ECACBA736536"", ""Hyvid larvae are nasty little things, but they turn even nastier when they grow up. Go out there and see to it that they don’t. Better yet, keep ‘em from hatching by squashing the Egg Pods."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_EggcelentDestruction:Task_GetQuest","None","None","None","None","1","","True",""
DQ_PuttoRest_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D5DB617D4E6CB17250A6EEB3471D5037"", ""Thanks for doing this. The Empire appreciates your service, as do the families of those who fell against the ravenous goblin tide."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_PuttoRest:Task_TurnIn","None","None","None","None","1","","True",""
DQ_MuskyBusiness_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""87AC079044D4E39A14273CBA5A4E102A"", ""These are...gross, but absolutely necessary for the future of our success here. Take these rewards for your trouble, frontierlander."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_MuskyBusiness:Task_TurnIn","None","None","None","None","1","","True",""
DQ_PoisonControl_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9AF5AA8C45AAC9EDB2443F8EB16968CC"", ""Hand that over very carefully. As I understand it just one drop of that stuff could kill you. Oh, did I forget to mention that part? Well, the past is the past and you\'ve done well. Thanks, frontierlander."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","DQ_PoisonControl:Task_TurnIn","None","None","None","None","1","","True",""
WQ_PrepareYourself,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F4E37130425136199752A18F4F2C59CD"", ""You\'ve proven valuable to this invasion, but we know the hardest parts are yet to come. Improve your fort and your skills to be ready for the challenges ahead."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_PrepareYourself:Task_GetQuest","None","None","None","None","1","","True",""
WQ_PrepareYourself_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""E32155444B667CB751B9C09C98B3B58F"", ""Feel stronger, right? No? Well, you’re still in a better place than you were when I first met you. Take this for your troubles."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_PrepareYourself:Task_TurnIn","None","None","None","None","1","","True",""
WQ_Bounties,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2EB56C884C8A1BD6025585A0B7F93DE5"", ""The Empire thanks you for your service with more ways to serve. Completing these goals will help ensure success in our mission here and give you the means to make your fort a little more livable."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Bounties:Task_GetQuest","None","None","None","None","1","","True",""
WQ_Bounties_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AB46935E426853ADB48C6DB82E7C3119"", ""Wait, you\'re done...already? Well, next time we might just have to give you a bit more to do, eh? Thanks for your service, take this."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Bounties:Task_TurnIn","None","None","None","None","1","","True",""
WQ_Investigations,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2965FCF64DF717F0760518A5E129E406"", ""Our initial invasion is successful, but we know the Netherim are influencing the actions of the goblins and hyvid. Worse still, we believe one of our own is providing intelligence to the enemy. Help us with our investigation and take out some enemies. To begin we need you to kill goblins..."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Investigations:Task_GetQuest","None","None","None","None","1","","True",""
WQ_Investigations_GoblinsTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0C0D24A84D167A6A9EFA5B83B6E0B42E"", ""The goblins are reeling, but their leader has started to make moves. Go and slay the big goblin called Wideload. Clear out his dungeon so our investigators can check it out for leads."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Investigations:Task_GoblinTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_WideloadTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F68D9B77493EE5B259C631BFBD8D68DE"", ""Now that the cave is clear we’ll send in a team to investigate the area for evidence. Here’s the next area I need you to safe guard."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Investigations:Task_WideloadTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_CaveTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0C83FCBD427A4226174432988886D8B0"", ""Our team from the first dungeon turned up clues that point us towards collusion between the goblins and the bugs. Yapper denies it, of course. We need you to take out some grubs to see if you can draw out one of their more important hive members."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Investigations:Task_CaveTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_GrubTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""1634DB19453C195768A90BB36F6CCE85"", ""Great. I’ve just received word that the bugs are planning on attacking a nearby fort in conjunction with the goblins. This is bad. We need you to stop the bug assault before it happens by culling their numbers and destroying their hive leader."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Investigations:Task_GrubTurnIn","None","None","None","None","1","","True",""
WQ_Investigations_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""77926B6541F73100D613BCAA6A242DDE"", ""Good work. We still haven’t figured out who is coordinating these attacks, but you’ve bought our people plenty of time to investigate. All I can tell you for now is that it appears a very strong Netherim is in charge."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_Investigations:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Goblin_Intro_Kenik,"((RowName=""Kenik_Intro""))","Quest","NSLOCTEXT(""DialogueTable"", ""5C04E72148A9A9A33A98FDA81BAE2C7F"", ""Well hello! You\'ve… uh, come at an awkward time. We\'ve got our hands full with the goblins. Usually, we can handle \'em, but this time, they got some crazy big goblin. We\'ve been callin\' him <span color=\""#FFD700\"">Wideload</>. Before we can take his big ol\' keister out, we gotta defend the outpost.\r\n\r\nHead up there and clear those goblins out!"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Quest_Goblin_Intro_KenikQuip1,"((RowName=""Kenik_Intro""))","Bubble","NSLOCTEXT(""DialogueTable"", ""28E3F60B466F7600D5E143A547D6E1D9"", ""Wha? No, I gotta stay here… to guard the ships."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","QuestActive","Quest_Goblin_Intro:Task_GoToOutpostThreshold","None","None","None","None","1","","True",""
Quest_Goblin_Intro_KenikQuip2,"((RowName=""Kenik_Intro""))","Bubble","NSLOCTEXT(""DialogueTable"", ""11A236574F5F636DAEF293954F7F4423"", ""You\'ve got this. I\'d help, but… my knee."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","QuestActive","Quest_Goblin_Intro:Task_GoToOutpostThreshold","None","None","None","None","1","","True",""
Quest_Goblin_Intro_KenikQuip3,"((RowName=""Kenik_Intro""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8C3049754D7FD1B73C373187D3301862"", ""What, are ya chicken?"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","QuestActive","Quest_Goblin_Intro:Task_GoToOutpostThreshold","None","None","None","None","1","","True",""
Quest_Goblin_Intro_TurnIn,"((RowName=""GeneralGraye_Intro""))","Quest","NSLOCTEXT(""DialogueTable"", ""79D2E3C8471804EC7098D395CE7FB2F1"", ""Thanks for the help! Ever since the one they call <span color=\""#FFD700\"">Wideload</> arrived, they’ve been getting the better of us out in the battlefields. The local goblins are growing increasingly bold.\r\n\r\nYou must be here for the Frontiers program. Well, we\'re serious about supporting you hero types. You make a home out here in the frontier and we\'ll be here for supplies and information.\r\nI\'ve got a portal scroll somewhere here for you.\r\n\r\nAh, yes. This will take you to your very own fort. Sgt. Klive should already be there. He\'ll introduce you to your fort, but then you come see me, if you want some work."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Quest_Infested_IF5_Caves2:Task_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""0D2E25D949699D7ED635CFB70D4F17B0"", ""Thanks, this should be plenty of Nether Essence for now."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Goblin_Intro_GeneralGrayeQuip1,"((RowName=""GeneralGraye_Intro""))","Bubble","NSLOCTEXT(""DialogueTable"", ""5A59FDE44E2E0A8F079A72B5B9B09165"", ""I\'d better check that tougher gob. He doesn\'t seem quite dead…"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Goblin_Intro:Task_GoToYourFort","None","None","None","None","1","","True",""
Quest_Goblin_Intro_GeneralGrayeQuip2,"((RowName=""GeneralGraye_Intro""))","Bubble","NSLOCTEXT(""DialogueTable"", ""313EA5414BE7EF5DBA39038EC6809451"", ""On behalf of the Empire, thanks again for your help."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Goblin_Intro:Task_GoToYourFort","None","None","None","None","1","","True",""
Quest_Goblin_Intro_GeneralGrayeQuip3,"((RowName=""GeneralGraye_Intro""))","Bubble","NSLOCTEXT(""DialogueTable"", ""49ECD40D4266C6A0FE123BBC856C99CD"", ""What are you waiting for? You going to claim your fort, or what?"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","QuestActive","Quest_Goblin_Intro:Task_GoToYourFort","None","None","None","None","1","","True",""
AlphaSprite_Alyph,"((RowName=""AlphaSprite""))","Modal","NSLOCTEXT(""DialogueTable"", ""3779EE0844A34E1639241B88EA1DD12A"", ""Heya, frontierlander! As one of the first arrivals here in the frontier, I\'ve been given special permission to grant you a welcome package. Y\'know, to say thanks for everything you do?\r\n\r\nIt\'s got great stuff for your fort. You should really get… Oh, no. Not these. These are just floor models.\r\n\r\nHead straight to your fort. They\'re already there, you just have to pick a good spot for \'em!"")","(AssetGuid=2E4ED1115B3340A1AE5BA17849FBCF1C)","QuestComplete","Quest_Goblin_Intro","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF3,"((RowName=""HyvidGatekeeperIF3""))","Modal","NSLOCTEXT(""DialogueTable"", ""0538374F46C1FE9A5F03479441427B5F"", ""Oh no you don\'t. Beyond here is what we call Bogwood Hollow, on account of all the swampy, poisonous pools in there. You\'ll have to complete the work you\'ve been given first, before I can let you in here."")","(AssetGuid=624DD367B6A54BEBA27AEF912110D2F7)","QuestActive","Quest_Infested_GatekeepingIF3","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF4,"((RowName=""HyvidGatekeeperIF4""))","Modal","NSLOCTEXT(""DialogueTable"", ""E68D102D4A7D5C8FA228F5A2B0F340BF"", ""Sorry, if you want to delve deep into the Acrid Plains, you\'ll have to complete the rest of your goals before I can allow you in."")","(AssetGuid=624DD367B6A54BEBA27AEF912110D2F7)","QuestActive","Quest_Infested_GatekeepingIF4","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF5,"((RowName=""HyvidGatekeeperIF5""))","Modal","NSLOCTEXT(""DialogueTable"", ""877F045E4332720D6785158FDA5CF8E3"", ""We\'re getting so deep into the Hyvid territory here. You sure you want to go into the Wastelands? Well, you still have more to do to prove yourself qualified."")","(AssetGuid=624DD367B6A54BEBA27AEF912110D2F7)","QuestActive","Quest_Infested_GatekeepingIF5","None","None","None","None","1","","True",""
Quest_Infested_GatekeepingIF6,"((RowName=""HyvidGatekeeperIF6""))","Modal","NSLOCTEXT(""DialogueTable"", ""C79B04E74926C0CEBEEC1181C7B7C3EB"", ""I know, I know. You must be getting tired of this by now, but look, I\'m just doing my job here. If you want to go into the Hyvid Habitat, then yes, there are still just a few more things you have to do…"")","(AssetGuid=624DD367B6A54BEBA27AEF912110D2F7)","QuestActive","Quest_Infested_GatekeepingIF6","None","None","None","None","1","","True",""
WQ_UnholyTerrorsOffer,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""A0B5652D4EE7FD26266A8EBBBA96ADA6"", ""I generally think it’s better to be indoors by nightfall, but we need someone stu...pendously awesome to go out and slay the undead hordes and other particularly evil things."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_UnholyTerrors:Task_GetQuest","None","None","None","None","1","","True",""
WQ_UnholyTerrorsTurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""856133C04B6DF7937BCB1A8DF6D45856"", ""Oh, hey, you made it! I mean, of COURSE you made it. The Empire appreciates your service and offers you this reward."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","QuestActive","WQ_UnholyTerrors:Task_TurnIn","None","None","None","None","1","","True",""
Quest_Goblin_KillNetherim_Intro,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""244410F1404B1A00FD7B3FBF3B96D2F0"", ""Hey there. We don\'t like to think about it all the time, but the netherim are always waiting to rip their way into our world.\r\n\r\nThe bad news is, I think we\'ve found a tear. My netherim wards are starting to fail, but I think I\'ve pinpointed where the netherim disturbance is located.\r\n\r\nI need you to find the source of the netherim, some kind of stable portal and find a way to shut it down."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_Goblin_KillNetherim_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""624BFB5A49E674359F7B57944F59D10E"", ""You did it!\r\n\r\nNow that you\'ve sealed the Netherim rift, I\'ll be able to reform my wards protecting this place.\r\n\r\nIt sounds like that Varkenin was being corrupted by the Netherim, so I\'m glad you were able to stop him in time.\r\n\r\nThis won\'t stop the Netherim for very long, but it\'ll at least give us a break."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
DQ_CursedCoin,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""3F35717B4250FD726EA95380AFDCE9E1"", ""Find and speak to Kenik for your next assignment."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_CursedCoin_Kenik,"((RowName=""Kenik""))","Quest","NSLOCTEXT(""DialogueTable"", ""41F74EA34423C3321F9B308304253DF6"", ""Ah, look brother. I’ve had a recent string of, uh bad luck. Sometimes bad things happen to good people, y’know? But this, this is somethin’ different! See, this weirdo mage guy had us steal this chest of gold from a haunted cavern. You know, standard stuff. Now Jackdaw, my partner on this job, he says this treasure had a curse. Now he ends up dead and I can’t catch a break. I need ya to put this gold back. And, y’know, get me some more. Whaddya say?"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True","DQ_CursedCoin"
DQ_BarrelOfAGun,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AC2FB84F4E08E45AE016AFB4F0B3F370"", ""The Phix the Blacksmith can forge you a weapon, but first, I\'ll need you to collect a few supplies."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_BrambleWrangle,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""3D9F37184D876615333BB997F43FCA8C"", ""Those Goblin pyromaniacs have been wrecklessly setting everything near town on fire. The dry bramble has become a huge fire hazard to the camps, and we could really use your help in clearing them out."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_BrambleWrangle"
DQ_BrambleWrangle_TurnIn,"((RowName=""Gadfly""))","Quest","NSLOCTEXT(""DialogueTable"", ""9B5651F444A4020F1E09AEB516E9DD26"", ""Thanks, we can safely burn all of these bramble from here."")","(AssetGuid=86499A5950934ACBBE391438D9E1492A)","None","None","None","None","None","None","1","","True",""
DQ_Jawsome,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""CA1451654453B47C64CD07B80EC82B12"", ""Zaya\'s always in need of strange and unusual ingredients, and she\'s provided a list of things for you to collect from River Run. Go there and see what you can find."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_Jawsome_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""EA49488C4339ECD42ECE58AF136BDEC6"", ""Oh, thanks! These will be perfect for my homemade remedies."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True","DQ_Jawsome"
DQ_WhatTheFrack,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B18340B447E182DA2F626D918E314F59"", ""Word has it that there are Automata patrolling the Deforested Land, as if it\'s not enough that the Hyvid are already destroying the ecosystem."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_WhatTheFrack"
DQ_PretendThatWereDead,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""22980C794A62B647ED27E8B2DBADE740"", ""They say that imitation is the highest form of flattery, but these monsters are making a literal mimicry of things. Destroy any mimics that you find out in the field and report back to me."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_PretendThatWereDead"
DQ_PretendThatWereDead_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""B8378B334F2AB6091991339D046260B6"", ""Well done. Often imitated, never duplicated, right?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_WhatABoar,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2482EEA541316468E0D56992253CA7F1"", ""Report to Officer Gadfly for your next task."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_WhatABoar"
DQ_WhatABoar_TurnIn,"((RowName=""Gadfly""))","Quest","NSLOCTEXT(""DialogueTable"", ""AA480E4845B0FCB46B6F738261D1B06C"", ""Know anything about the Boarmen? Our troops have sighted one such beast roaming the outskirts of the forest. If you can lure the beast away from the campsites, perhaps we can find it a new home for it while it\'s knocked out. The Goblins tend to carry a certain kind of bait that you can use to set a trap. Well, you know what to do next."")","(AssetGuid=86499A5950934ACBBE391438D9E1492A)","None","None","None","None","None","None","1","","True","DQ_WhatABoar"
DQ_PiratedPackages,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""699EC3164A775DCC1A4B15BE53D38A43"", ""Head to Deadgob Falls and locate the Goblin trading boat. Confiscate their stolen supplies and return them to Officer Hobbs in the Lakeside Clearing."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_PiratedPackages"
DQ_PiratedPackages_TurnIn,"((RowName=""Hobbs""))","Quest","NSLOCTEXT(""DialogueTable"", ""9E43242C46B43E3E4DDF3E8F7D03B147"", ""Thank you for your service."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_PiratedPackages"
DQ_WritingsOnTheWall,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2E9124D045FD34F8DCAAA6930F620802"", ""We sent [NPC] to deliver some important messages, but [NPC] hasn\'t reported back from duty after venturing into the Haunted Cemetary. Now, I\'m not generally superstitious, but with a name like that, we should have known better."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_WritingsOnTheWall"
DQ_LeaveNoStoneUnturned,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""DA83B4C84EFA9CBAC45AAA866A35A4CE"", ""I\'ve got a bit of a scavenger hunt for you. Goblin Gunners have been stealing our firing pins and hiding them under piles of rocks. We stumbled upon this odd habit when one of our troops knocked over a stone pile. Get to them before they become worm food."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_LeaveNoStoneUnturned"
DQ_LeaveNoStoneUnturned_Bray,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""EB3ED70D4782B35243791C8789CD0CFE"", ""Hiding things under a pile of rocks is not the most subtle way of keeping things hidden, but at least it makes our job a little easier, right? Wait, what? Y--you collected the grubs, too? I didn\'t ask for this, but I bet Zaya will be able to find some use out of these."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_LeaveNoStoneUnturned"
DQ_LeaveNoStoneUnturned_Zaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""6239DA024649CA536CE29FBDD844CD24"", ""Oh, are these for me? Uh, thanks for the grubs... You\'re a little weird, but I like you."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
DQ_HyvidHunterForHire,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0BB28CFD4B8B42112178639DEB9DB743"", ""There are corrupted ember crystals that seem to sprout overnight throughout the Hyvid Frontier. The Hyvid seems to have formed a symbiotic relationship with them, using them to strengthen their exoskeletons. Destroy any Hyvid Armor Crystals that you find and bring back fragments for further research."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_HyvidHunterForHire"
DQ_HyvidHunterForHire_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9AE2DA414C3635464B5E01A9F4BCFDFD"", ""Thanks, this should be plenty."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_HyvidHunterForHire"
DQ_Ransacked,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""6976110948F516A27C12A992A93F76B8"", ""Zaya just handed me a list of things that are short in supply for the outpost, so I guess you are going to be our resupplier today. Lucky you."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_Ransacked"
DQ_Ransacked_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""8C9E3BC74A8CB2B6E535C3AD5B337ED3"", ""This is perfect! It\'s just what I--I mean--we needed."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
DQ_ItsATrap,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D13F5380498F13BB83C5C3AE3F43759F"", ""We\'ve placed a few traps to capture some of the Hyvid Larvae, but we need someone to retrieve them. We sent some scouts out to look for them, but they haven\'t reported back yet. This may end up being a search and rescue mission. Are you up for it?"")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_ItsATrap"
DQ_BeastOfBurden,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""852064E046F2AF23DF99EAB8D6A49868"", ""Goblins are raising an army of beasts led by the one they call, \""Dogjockey\"". Drive them out of their hiding place and take down their leader."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_MonsterHunter,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""BF6499244D272A69B5DB368A9E09543A"", ""I\'ve heard that you\'re the one to talk to about tracking down beasts. If what I\'ve been told is true, then I\'ve got the perfect task for you."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_BruteSquad,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2BD098374794B5556547B28968221E62"", ""Goblin Brutes have employed a new method of coralling our troops into cages using their large wall-like shields. Confiscate shields from Goblin Brutes and try not to get knocked-out by any of them."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_BruteSquad"
DQ_NightOfTheUndead,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""02E773D044DEC41FC718C8A1628707E8"", ""We\'ve had our eye on a particular target--one of the undead--who\'s been leading large waves of zombie invaders to our camps. See if you can invoke an appearance from none other than Eye-Gore himself. "")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_NightOfTheUndead"
DQ_SwatTeam,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""7F033E5844CA014A87E4FDBD41431E39"", ""Report to [NPC] in Bugswat Pass for your next assignment."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_SwatTeam"
DQ_SwatTeam_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AA7473D64230CEA6619FF0B9BB6C7204"", ""Good, I\'ve been waiting for you. Within the Hyvid Tunnels, there is a mean lil\' bugger that has taken the lives of several members of our guard. Get inside and clear a safe path, then take out Swyrt, the Stinger. But before you go, could you do me a favor and find my bug swatter? I must have dropped it somewhere nearby."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True",""
DQ_SwatTeam_TurnIn2,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""47C5277844A98A318F035AB6D3C4A9E3"", ""Thanks, this should help with the creepy crawlies."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_SwatTeam"
DQ_SticksAndStones,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9347631F4242648BD349E081988AF37C"", ""You never want to be under-prepared in the new frontier. Gather more supplies of Ash Logs and Sandstone Rocks., then report to [NPC] for your next task."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_SticksAndStones"
DQ_VileVials,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""C1014349495F82AE18486DA5B5402B8C"", ""I don\'t know much about the disgusting concoctions that our researchers have been brewing up, but they are suppose to counter some of the negative effects inlficted upon our troops. Talk to the Imperial Pest Control Researcher in the Polluted Plateau for your next assignment."")","(AssetGuid=72276AEE99F8470FA503A6A8ADA6BE92)","None","None","None","None","None","None","1","","True","DQ_VileVials"
